Date,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,DIS
2016-03-01,0.06989173679959504,0.10471400943404596,0.06008097008071345,0.08406369976205519,0.13057609181648688,0.15783842775997048,0.08747149219727346,0.07558527577463492,0.05238536782915437,0.10002622220438684,0.05438430701982222,0.07500779011846115,0.16764832070038582,0.10289710079069336,0.03587232144523811,0.05186507634744353,0.08057097467307428,0.053774456524338765,0.09328875086439026,-0.0019483801297026648,0.009032169909455545,0.025158739951985254,0.08547243345221056,0.04374156733002876,0.08228392505620752,0.06603594524691947,0.060757397885529585,0.0324089296936374,0.03967767776004982
2016-04-01,0.004500858659359119,0.06563500048406157,-0.008935087885623028,0.061919072081132676,0.015417057254232258,0.07106920088183522,-0.034422249812927186,-0.026743253401760758,0.05754276929733004,-0.03271466446556892,0.04541977733600322,0.008965345605906672,-0.03638176190749054,-0.06398753086151987,0.03585963093610234,0.06720727064496756,0.006444886862619681,0.04554439968210855,-0.09704858224034862,-0.03868637185372881,0.10357610700763087,-0.02660674562204235,-0.05311832514373094,0.042657459998190816,0.02578260485806072,-0.05806231485072,0.009937122932675235,-0.0164251239620834,0.03977435909963489
2016-05-01,0.005615778321162113,0.009909675110474803,0.021005961788709726,-0.064169047610946,-0.05793883182491011,-0.011548153508088133,0.06641211006748504,-0.00446424460235717,0.007013595265504158,-0.016910447416361607,-0.028212688474921643,-0.013219617762596836,0.053446860324062095,0.04326278567940234,0.005442504287507699,0.04039904145980677,-0.035022513886486584,0.02589385509479114,0.0627632626055099,-0.06311495841427639,0.060837812082991105,0.019762227721935366,0.038580604717864064,-0.03631305613914815,0.015112645445181094,0.00976275348220268,0.022009421310020816,0.05847172474159579,-0.039124515908690594
2016-06-01,0.047327017554912976,-0.07603441239595743,0.10370339219940083,0.03788610735669695,0.04551081447724159,0.0488925618497702,-0.012392460266565375,0.016367935548160073,0.06187165726376853,0.04134956540379653,-0.06452843656803642,-0.02852556831492159,0.0063438598427667525,0.047271965513698166,0.08408969610080996,-0.04795462201405298,-0.014091395883443325,0.023995589388370098,-0.02777550296712794,-0.00036207131873233767,0.02378431451262175,0.04479261750123298,0.042929785836095524,0.026356203167283043,0.0563325925593221,0.09705268339408524,-0.05876204302074284,0.03920057159798351,-0.014110092184283829
2016-07-01,0.018501685362754428,0.0662358141131083,0.0018516351945836451,0.02918301455637695,0.09167658625062747,-0.022417234922925577,0.06413392666880546,-0.030121847370543575,-0.05109877563310239,-0.0030044977827460295,0.06885200404560732,0.08262218764048734,0.05824240123682278,0.06280480018245549,0.032398831963705854,0.02944978733771908,-0.01516723683782184,0.026537944923174628,0.10768020327432337,0.008371872262682656,0.04771369408262327,0.01086596413193286,-0.01794727537927865,0.04973178248930643,0.01878268859120369,-0.007700452195081864,0.05231263635852512,-0.0006847822345291688,-0.01911680261157067
2016-08-01,0.004933942432671978,0.017375240751734466,-0.04509782844203236,-0.031497807159375335,-0.0002481299824934613,-0.01854018158368842,0.039188409726088835,-0.004583914679308632,-0.020348660390761886,0.003211352702994219,0.06706114985458833,-0.029803311845939873,-0.010833125480624206,0.029546784648149638,-0.047033603557930403,0.06339622519342147,-0.016914412483580832,0.0704058638441758,0.013761562481481748,0.03855854208582721,-0.05665498002539171,0.028083389918649893,0.02142504625128372,-0.011333040050130805,-0.04992986545372313,-0.04605120377787808,0.03651485661602982,-0.020967335923571695,-0.008377441060443025
2016-09-01,-0.010666791592968683,-0.023482887906839278,-0.006604572455786495,0.026123812338016528,0.08322139214898017,0.03404695132199853,0.008905859944668304,-0.02555854854851547,0.010148056713245923,-0.051856678531864486,-0.04460850018043416,-0.03564072457122691,0.008446277230505839,0.05979787734926467,-0.003535476899119927,-0.013481551305999373,0.005157536279756902,-0.006051941270128092,0.008684410142712817,-0.08657160560364685,-0.018633821935270523,0.027946488180397022,-0.03504340193183031,-0.03957504107678733,0.029033413096517524,-0.006688312820333997,0.024023800561295605,0.01642898799580328,-0.016938417499031133
2016-10-01,-0.06202121332438493,0.03716433209754366,-0.09406556105462094,0.08114468521067897,-0.059817382492572624,0.017780712349542593,-0.03278686400660069,0.010076139684348506,-0.04537158379738737,-0.009578951098627275,0.10522741437600613,-0.05183404734318986,-0.032483672952411946,-0.0762913029498915,-0.018115684615577443,0.04009611190776474,-0.024185300965644863,-0.05222567383937937,0.040277618769777535,-0.041641368251945976,-0.06377312717522576,-0.03286903033389765,-0.050274763286148993,0.005905445913168217,0.01416156388898071,-0.07464414770207872,-0.0022975370028638364,-0.029118132008712605,-0.001830822206552285
2016-11-01,0.03895938987130099,0.0900711924389268,0.0627993530151354,0.057080581237093586,0.15508649766738114,0.06501182334013733,-0.01999861959363458,-0.04834940422083567,0.047767804050986795,0.05704465440186768,0.23030735331262098,0.060568940885880496,0.05550159434275348,-0.0048751727689374524,-0.04043434208056684,0.16593661422688966,0.0595185946376009,0.04206403266045933,0.005674263548976599,-0.00219214337656648,0.013560352745490167,-0.042670892238563685,0.047790675532151994,0.05401186950139758,0.12021506266827497,0.04924282476070041,-0.06290156876234243,0.005855501882274572,0.06937126836648821
2016-12-01,0.0459668684341652,0.02831748087841013,0.04530148983782856,0.049995176996459945,-0.029510168513166568,0.06559986193310552,0.013413700336187828,0.04969208584164497,0.04306116964637785,0.027308261429422,0.09531773615212669,0.04166886796073732,0.03252282294148401,0.05315890571490267,0.04228314764918939,0.06635912871031802,0.028477690999471728,-0.037914807829585895,0.0381644240180139,0.03295391376484469,-0.003853127941503054,0.019645841723410662,0.08001775198414585,0.0239140832343383,0.014889085938741387,0.0697395058366459,0.01117691980885649,-0.018600015292994154,0.051452610448077696
2017-01-01,-0.020561143093513534,0.03104741667358235,0.044081255721241774,0.04971757456753467,0.031485969112889256,-0.05395063237709408,0.016545512600179002,-0.010237949447969852,-0.07057394676387885,-0.05276812762932992,-0.042305467471126845,0.026103580794052395,0.051388708442400066,0.015164057554512,-0.01701226638699349,-0.010059296802801154,0.006983141650513058,0.061078351523521146,0.04039272178419684,0.026505426880399696,0.0009462926328578369,0.041865006122148385,-0.03235303443702353,0.0004561146798347515,0.012871708902621792,-0.0818660153395544,0.060112852717285614,-0.02752230685876078,0.06987866754772498
2017-02-01,0.06595340278955764,0.05265078146818403,0.002744263585759965,0.10286360837112851,0.018837807636702397,0.010327592234186778,0.12218386199704345,0.009381604355031659,-0.03063526822359164,0.0037037522176959214,0.08172004503752617,0.05327847185458401,0.03036899735590004,-0.016838562303268745,0.07911691065631676,0.0767031874500852,0.04144577151325235,0.06259067984059663,-0.010363430473887103,0.08052935021106178,0.07532282497003817,0.04784478151975091,0.03786718147836732,0.02626072164484916,0.020234733035226826,0.02346789023919804,0.06323304316153977,0.06278100349164628,-0.005061029725503374
2017-03-01,0.033410519531503535,-0.011866167443119302,-0.005743097042213763,-0.010257054150305867,-0.040347671843105726,-0.03646452406302492,-0.011117510975878653,0.01143931052733893,0.01770669237469802,0.007959464746260192,-0.07151330800463773,0.013249302021447695,-0.02392997322702317,0.003521839848627639,0.025891059043843256,-0.030677369445026192,0.022827968555737543,-0.03537267273808997,0.03562480910942023,-0.025017514407045915,0.012852830893201217,-0.013396173144905044,-0.013907032733856406,0.0029119121957692506,-0.008284261373577406,-0.017731341689323665,0.012499012165679169,0.016213454101190017,0.029975565537246895
2017-04-01,0.023519515908584365,0.0017694867541508952,-0.04620937791098423,0.045063810844037766,0.10241490039538026,-0.006240111042117524,0.00798816798908164,0.0257037225840806,-0.004389637953408632,-0.02718109900018828,-0.025770387174200216,0.06960436504058864,-0.07953380114883424,0.002218149149747717,-0.008671209244087152,-0.00956287545135004,0.07962344198781346,-0.011964210827522304,0.03947771746146711,-0.00264395746578594,-0.008477256688770085,-0.028046937139284855,0.014858485315623504,0.06042244599129143,0.07025093476501154,-0.0582562983115561,0.02644312690929418,0.050676968799168165,0.01949018281953374
2017-05-01,0.04411973607889874,-0.025161830051435796,-0.016142848865346338,0.015149146202997787,0.03956315783387199,-0.030177917974887114,-0.06649059883560249,0.05376576472309913,-0.014084390938924662,-0.05553632712695855,-0.056032299560622945,-0.01659180051181508,-0.0477881310505488,-0.001106333904615009,0.03871383796545369,-0.044851921523494376,0.07832488117230496,0.0446013234917666,0.020157671253215215,-0.043674532108091024,-0.037440930570701525,0.016421896877312436,0.026220552511922568,0.019245170217501384,0.001715488038046109,0.028011475109480655,0.043959659608832524,0.04549055976306304,-0.06626292541283163
2017-06-01,0.02427457126959154,0.09487893568624162,-0.020763060214841755,0.06200412342157202,0.019254634201981702,0.01847001841113305,-0.007294714685690873,-0.01363536941924326,0.012327227825379872,-0.01351367432026096,0.053900609938089206,0.005058057668007709,0.0177076088597099,-0.05868202741753148,0.03834126590163622,0.1125990050006338,0.01504421444361137,-0.015665794828847335,-0.007372644115194005,0.11341758196107654,0.03874814702393459,-0.01067064010001828,0.013456310204347677,0.012347459905086788,0.05845427076186649,-0.04245279673980551,-0.013478883715083323,-0.030706663486487984,-0.015656840877844136
2017-07-01,-0.03371927264896635,0.01175223686165161,0.0336600518617689,0.22609364648733554,0.060394547231123585,0.04658304896100707,0.004792393394206673,0.030484856375235125,-0.008546945385598193,-0.03519002261440851,0.015457544626006348,-0.024771675697650153,-0.059546414370566625,0.05127459942051904,0.003250586972292746,0.004376322195920546,0.01927729200695838,0.004052323114788647,0.05469330166152764,0.004258885422319558,-0.012801268090702478,0.042111257740603314,0.018239946547280006,-0.02899016121492426,0.03873427308587396,0.08374400385167458,0.061633532767219945,0.056950152696954914,0.03463519564001838
2017-08-01,0.01565852207846974,0.014020586303619353,-0.02697980793739785,-0.011548389126280978,0.038508643540924536,-0.014378766459682168,0.033733983824958846,-0.0063262765822651446,-0.046351796315295624,-0.041390041434047564,-0.007056376253624541,0.0018046494157788473,-0.011336037130603605,-0.011277243452115449,-0.0026374031871959636,-0.004467047388829748,0.031133139434494694,-0.0003130898785945746,0.02847307838062707,-0.10567327344576227,0.022918925266228518,0.02393162471740906,-0.053946513088512504,0.009698855092052927,0.0369637896673769,0.004102621946152851,0.039775001410480515,-0.024002810081094395,-0.07256568927399809
2017-09-01,0.03321888004918683,0.050638689645960966,0.04564881328503545,0.06703752450803013,0.061452196576843754,0.1027744382600666,0.04408562517223946,-0.011855209762165253,0.08443093627111975,-0.015071307352080288,0.06373499720745324,0.09779970082177103,0.02504975540146326,0.09397952433535206,-0.011580963130229494,0.05083087139394382,-0.014755494847635497,0.0026618689347992497,0.0015632481400376097,-0.014804354591122948,0.06275729803932895,-0.013980723395677686,0.011058125676147723,-0.024515624662276636,-0.015334246870225776,0.03168657361202243,0.018252358831062132,0.00719231984304769,-0.025988142694022165
2017-10-01,0.09666503862812448,0.05593649410982082,-0.14092404555249605,0.014830407451830174,0.08892617714444873,-0.013702222947411413,0.015462470520305471,0.02967927654511704,0.01671139991374493,-0.15758578998713602,0.0223027753257925,0.013572802925343241,0.0618966706053099,0.19459016747787183,0.07230222243677398,0.053397579616515145,0.06529223086686575,-0.1333987478262183,0.1166599153101,0.06055919003741339,-0.01792738332552568,-0.05100045740034698,0.08770003258335901,0.031702103733080245,0.07744570626073921,-0.03273405810657459,0.04503987326525016,0.11735341804078447,-0.007710279061669878
2017-11-01,0.05625795248457566,0.026876052349209534,0.0947055471239231,0.07295103187747931,0.04559584146883089,0.026749577511950617,0.05973765357613958,-0.0045671176075043896,-0.0007198342536022251,-0.09275802540658717,0.021280139750724292,0.0846907031240467,-0.032065212512903396,-0.014288685606099971,-0.000573699665161187,0.04493555331948729,0.030315954554631874,0.0032672396614927823,0.011901759054304906,0.09874517498759339,0.034227106428107446,0.0500807028967547,0.023556080463273288,-0.015614463652090738,0.004328727708377222,0.07584100628875912,0.02373147578565682,0.11361821543317108,0.07166947212145502
2017-12-01,-0.02707329363286559,0.016375067940212373,0.06871907641561292,0.07115405126477747,0.11640095099537118,0.06195412291751756,0.06744699158628498,0.010621476766803362,0.013495686907241122,-0.045926792666613814,0.03198421210580049,0.0593379479183469,0.03911936792872117,0.03553848836701046,0.008939782142557195,0.02315356453955908,0.006838736089917807,0.018093027021395924,0.021380709511680918,0.035253298435684366,0.008024569258407777,0.021002098236045263,0.0005161760992575815,0.08859182389777964,0.04771645788863155,0.04008655997787658,0.014495224208199264,0.015632996272622046,0.025663115719863683
2018-01-01,0.06428164784639501,0.0009062385041782584,-0.03677989333229503,0.20162078704117437,0.03299929513356603,0.0012781634257430508,0.08459537074611267,0.037271250326572414,0.04375917722642786,-0.06009181406525721,0.05153891466780958,0.05999047976796534,0.06700557446433497,0.04289430437414854,-0.010950278166026783,0.08163459431324238,-0.005693525065070371,0.06191548033398031,0.11070829346768796,0.09426961426773839,0.02263937206518385,-0.06029607688461991,0.11124006522616736,0.08183747252502149,0.07402702637363778,0.021537869211444294,0.08954602011152568,0.09086961779661507,0.018920919493795374
2018-02-01,-0.05984026813127841,-0.015552846376237772,-0.01786916717185827,0.02212359311955825,-0.045658718543247656,-0.10714027905563384,0.08603781231377239,-0.09182615478232681,-0.13241702738927752,-0.1273965153451344,-0.01851511539422146,-0.09273263531977893,-0.04807577502939442,0.023888636266486962,-0.06013463116458817,0.003731864953038677,-0.07829851199226123,-0.08489445897495651,-0.013051190224035891,-0.01744344567541234,-0.01970837901833289,-0.08364313064288975,-0.07283862209104108,-0.023693936736955412,-0.04485176572320626,-0.10701377178312954,-0.010384032055723025,-0.155628499302647,-0.05070392173934013
2018-03-01,-0.062399020607170064,-0.04338022059341573,-0.017906355829327092,-0.09031062137625123,-0.046885756935652334,0.02908552312738344,-0.04220653892148707,0.004858961796331274,-0.004846347978128884,-0.03642378486444331,-0.03941365898026861,-0.02211012681799429,-0.005707365109476226,0.06377202208458388,-0.007001828220221773,-0.047878710881408715,-0.002350109279052548,0.004610891059428468,-0.02208878232390654,-0.008801894975988933,-0.013528422767874693,0.009679165800107636,-0.0010071834180359618,-0.06101390560709352,-0.05376739192277502,0.0016754181909011123,-0.02531110842858919,-0.011554160832246807,-0.0263668515972747
2018-04-01,-0.11447682682055504,0.05864072352550731,-0.08274904099805425,0.017323337873896838,-0.02049158035466736,0.09707121955865672,0.03264183937718279,0.003717262447260561,0.04208556970070165,0.04376860173321617,-0.05372023761495015,0.04271721884689206,-0.05520418401232663,-0.008832510101890345,-0.01295368277351061,-0.010821188565820816,0.07072536238931737,0.09022941709169308,0.02465197363562921,0.0324633074903391,0.03155840457170611,-0.08753778109743837,-0.04734412997288806,-0.04506436300071037,0.10833060006307837,0.03199509242696674,0.060692100631535295,0.00019544380109737247,-0.0010951422501599417
2018-05-01,0.014609622078322504,-0.0008200471977007906,0.0024467309428175543,0.055762095279583423,0.057598076410738885,-0.006474225188082161,-0.027921931554569568,-0.004860059476897272,0.04488730766254401,0.0007108041139010091,-0.052238566907352846,0.009469753706576434,-0.025179591162441728,0.06935284875823688,-0.05431254228726201,-0.011282810711449431,-0.04437408491947292,0.011211078624145943,0.056886254800050384,0.04986110714346936,-0.01857418812888556,0.020835892807041345,-0.023404083322629332,0.0388680619862225,0.0216158036246501,-0.021888267555614127,0.03026495269747609,-0.0669229434282238,-0.008571742236733404
2018-06-01,0.004235842910782717,-0.00305181214511574,-0.006497454450943185,-0.04252710646648006,-0.10690547822098784,0.02600537657246549,0.007492376498317688,0.02000000764361931,0.028662792551763072,-0.03338095196741675,-0.020054809762338865,0.05168762836729046,-0.0004190548083270462,-0.09425896520771615,0.02190209934201115,-0.02625941791776487,-0.02074866801748143,0.019654049092950876,0.001997394813376907,0.10974920605827232,0.01959786480971215,0.06683082068499768,-0.048085949324883415,0.007333386121214591,0.01585859018970104,0.05538078496551013,0.01486268090296372,0.04421612676543174,0.05368452525498535
2018-07-01,0.07930053695530548,0.015510127583307609,-0.004360260805980287,0.061965402241680456,0.05992494341836285,-0.001265583540605686,-0.017197058931146758,0.07262412474236735,-0.01474672658974363,0.010717340859654367,0.07643809782352373,0.0124038752320339,0.03743755862432652,-0.032387889853298324,0.09213791990290043,0.10316704901337914,0.011811122502336513,0.093559491364966,0.07575296417236776,-0.03206772822207038,0.10060624042961264,0.036125847472419315,0.07015585457697959,0.0856595770954578,0.03576962417980667,0.02643619504782979,0.03238942693834046,0.04179809701831583,0.08348436321453256
2018-08-01,-0.006593856701382017,0.06873489047445314,0.014584779542224924,-0.03791745571819116,-0.028502428368900046,-0.06185160946206858,0.1383853925136942,-0.044177759341535006,-0.016439920093569205,-0.050623747778519856,0.0016005883518481756,0.016453724797933278,0.01069470598753175,0.006860830367229065,0.01637475956647716,0.002198082434210491,0.02977031333006308,0.04129342819339765,0.058917864643961426,0.0687814802614346,0.03981993577588794,0.03490396510723226,0.011218618540704384,-0.02976273542617136,0.060184902624035974,0.06507252813603048,0.07422843779634714,0.07430219704912244,-0.005631875296410405
2018-09-01,0.005700603312949415,0.00481217249811583,0.05134632360723068,0.09028153358461366,0.09823551086113302,0.04214378557963938,0.018421692091888042,0.0363474612747865,0.071435013363369,-0.12751163784867214,-0.05393959248116831,0.03706657472085495,0.043443816796898016,-0.017600933985098655,0.03267354851824944,-0.015185985618702547,0.03762760110854435,0.03426152508519498,0.02207883612711936,0.03319554591529239,0.07045390771662885,0.0033757680828778724,-0.014361581828801429,0.06724961133645202,-0.009014480843436035,-0.018024677179534487,0.023320733768573243,-0.014652089606371987,0.04392083181589368
2018-10-01,-0.09705286828086712,-0.03530846496818485,-0.0863608418716304,-0.04581883510699947,-0.20440691793578314,-0.08693159352187652,-0.05960952873934433,0.045405183047890096,-0.06280871615528028,-0.09653164194953057,0.005039117757644762,-0.1509532952691529,-0.2366245648520785,-0.008669741390103125,0.013172128613297529,-0.033853202053829134,0.05744521246417933,0.04471753595201866,-0.0661012780207072,-0.11425868188702659,-0.022917992731074865,0.0654810354266353,-0.029673854762835794,-0.11157998409158809,-0.01431440927531702,0.06930136263648756,-0.08155086028493863,0.06783064534774952,-0.018043453897218287
2018-11-01,0.0928203340651832,0.09680914192043288,0.03340088370606353,-0.022825634275581264,0.1254092126747146,0.0652932358138607,0.053412855891299404,0.052631561193191345,-0.002259006550647369,-0.25742583175581213,-0.1538802426822551,0.025244415455703884,0.07658313485882329,0.05183445888609084,0.04936052798985813,0.027046851371556935,0.0656303025359255,0.07784238074519934,0.03819886777014325,0.0010662148203237631,0.07361808102935186,0.07516186724662854,0.04187662667528347,-0.019080556814923932,0.07656391678992014,0.06792128791439977,0.028001454458173924,-0.026226401887573414,0.00574761020596104
2018-12-01,-0.07733166684192427,-0.15097544864808876,-0.08642769280983498,-0.06566736582967281,-0.06338903829976494,-0.076398018912893,-0.094840126959855,-0.053086842882807406,-0.1335690764423203,0.00933334435242017,-0.12042330322859363,-0.04143855371711269,-0.07364828226867481,-0.04227662061843929,-0.1159167756273658,-0.12204334597456512,-0.05222492619966579,-0.03692952782161507,-0.08009043603531651,-0.010116596784209952,-0.04852172968884583,-0.02740444332457881,-0.08146053903266748,-0.12105469466310237,-0.11175681379811275,-0.06766160752225403,-0.06727201050675946,-0.04608302494830063,-0.05056708612672567
2019-01-01,0.05122288590562696,0.07742342779748368,0.05325854245426731,0.19572081088906046,0.047926386644302044,0.05386516919084028,0.09139181272225638,0.01647294847917191,0.07464419281774859,0.344060355877601,0.18533370758965773,0.06815254495651013,0.18254602079813087,0.004048561180002519,0.031228280969893163,0.06023350412171968,0.0068142421663939245,-0.0190844758770512,0.028157960814082506,0.10439697437831219,-0.027491441348965417,0.04949945507280051,0.054827194299005955,0.10884666990287983,0.08461789619830284,-0.02063331656362355,0.023268040673799284,0.0343847881755428,0.024943226162156718
2019-02-01,0.035397009329594775,0.053368556633685005,0.05242192831037862,0.1409160151407891,0.038026057971910054,0.04300059876285056,0.10321090914933517,-0.05796787685316884,0.07846619809321642,0.06354314133467076,-0.006615872360673958,0.008772487456168099,0.02760013492181157,0.12393888073804393,0.02675068168271122,0.016497624965793767,0.028302969353391383,0.09216711518302412,0.07277610390160305,0.04702030079792929,0.03012018061800603,0.029643215461829797,0.05870660583517573,0.06436860652407828,-0.10355291924970778,0.0445616008646228,0.09710398412270438,0.03297512926542723,0.011836433871094787
2019-03-01,0.008807118797053315,0.014479419096948387,0.0077120236720427116,-0.12870211691083744,-0.013470246226548688,0.04046034406600274,0.0428819809267007,0.03352454308068609,0.03374741001583281,-0.03849849290539353,-0.02000336651757806,0.036458914295341316,0.03340321824648229,0.020400081085519384,0.029838268757460318,-0.029992258546428063,0.03954001622404446,0.02312697950015563,0.05724973086500951,-0.017730177773719324,-0.02029992914303691,0.05580925807247672,0.03197655803846988,0.03171745176544616,0.020807419824113937,0.03882639432589752,0.05632321895222092,-0.014749019636774774,-0.01604041393707034
2019-04-01,-0.08792952693926182,0.07255258398584052,-0.012755072596719153,-0.009779331522148826,0.029005641642556146,-0.025328891796460917,0.036302967550527754,0.05608802799622392,-0.006435702774776453,0.019096462381424706,0.07255573707767282,0.069450346409625,-0.0058823826310951954,-0.04953446620121815,0.010086640920464074,0.14639921670528433,0.040389618672672434,-0.04720302104544316,0.10734269363050264,0.04567124625687402,-0.04379563488081473,0.02335423123888214,0.054219423614498385,0.10644727278575239,-0.053791192796183274,-0.032809053846784564,0.05275620359335087,0.06011853269890888,0.233630541988759
2019-05-01,-0.1570365089191078,-0.01803230637682207,0.0035272307839111505,-0.09552809355602221,-0.13544514560133247,-0.05172408578702958,-0.06417483065953655,0.0014267710661026722,-0.11846042209304986,-0.07177972821480327,-0.11378188874432005,-0.06799213724260034,-0.09467457533085721,-0.13714737262134435,-0.07117547963483517,-0.0799586444733903,0.0035430267728528975,0.006352501465177074,-0.05298625474386254,-0.12171240691991159,0.022408327642764236,-0.026705573469006816,0.012660872929148637,-0.11436780020189019,0.037456639108269796,-0.03987589403767389,-0.018852763346784984,-0.013613383877663088,-0.03599333204556965
