date,open,high,low,close,volume
2020-06-22 13:05:00,2699.99,2700.125,2699.3601,2699.75,5406.0
2020-06-22 13:04:00,2701.27,2701.27,2699.0249,2699.26,4186.0
2020-06-22 13:03:00,2701.6799,2702.03,2700.6201,2701.1599,4203.0
2020-06-22 13:02:00,2701.0801,2703.0,2701.0801,2701.95,13535.0
2020-06-22 13:01:00,2700.0,2701.4199,2699.5601,2701.1799,25816.0
2020-06-22 13:00:00,2698.46,2700.0,2698.46,2700.0,13060.0
2020-06-22 12:59:00,2697.28,2698.0901,2697.0,2697.78,3299.0
2020-06-22 12:58:00,2697.45,2697.5,2696.9504,2697.5,2385.0
2020-06-22 12:57:00,2697.51,2697.97,2697.3,2697.45,4029.0
2020-06-22 12:56:00,2696.23,2697.5999,2696.23,2697.2,3096.0
2020-06-22 12:55:00,2695.3701,2696.5601,2695.3701,2696.1201,3163.0
2020-06-22 12:54:00,2695.0801,2695.6101,2695.0,2695.0,3488.0
2020-06-22 12:53:00,2697.2,2697.25,2695.01,2695.1399,6730.0
2020-06-22 12:52:00,2698.6201,2698.6201,2697.52,2698.0659,3621.0
2020-06-22 12:51:00,2699.1201,2699.3501,2698.115,2698.115,3880.0
2020-06-22 12:50:00,2698.6101,2698.77,2698.6001,2698.6699,2810.0
2020-06-22 12:49:00,2698.6699,2698.8301,2698.5601,2698.6062,2527.0
2020-06-22 12:48:00,2697.76,2698.5,2697.6899,2698.1599,3938.0
2020-06-22 12:47:00,2696.6001,2697.97,2696.46,2697.97,6489.0
2020-06-22 12:46:00,2697.52,2697.52,2696.6101,2696.6101,2251.0
2020-06-22 12:45:00,2696.3125,2697.0,2696.1624,2697.0,4371.0
2020-06-22 12:44:00,2695.8667,2695.9299,2695.8667,2695.9299,838.0
2020-06-22 12:43:00,2695.99,2695.99,2695.8401,2695.8401,1034.0
2020-06-22 12:42:00,2696.0249,2696.0901,2695.4099,2695.4099,2674.0
2020-06-22 12:41:00,2696.1799,2696.55,2695.53,2695.53,1314.0
2020-06-22 12:40:00,2696.2959,2696.385,2696.2959,2696.3799,1636.0
2020-06-22 12:39:00,2695.4617,2696.5955,2695.2971,2696.5955,2594.0
2020-06-22 12:38:00,2697.1177,2697.1177,2695.282,2695.47,3054.0
2020-06-22 12:37:00,2698.2451,2698.5342,2697.05,2697.2305,4584.0
2020-06-22 12:36:00,2698.1899,2698.2048,2698.1899,2698.1951,1226.0
2020-06-22 12:35:00,2697.5701,2698.1499,2697.5701,2698.1499,1245.0
2020-06-22 12:34:00,2698.0999,2698.1001,2697.6899,2697.8201,3638.0
2020-06-22 12:32:00,2696.71,2697.3708,2696.71,2697.3708,3377.0
2020-06-22 12:31:00,2697.97,2697.97,2697.3301,2697.3501,2152.0
2020-06-22 12:30:00,2697.4099,2697.96,2697.0149,2697.96,3131.0
2020-06-22 12:29:00,2697.5288,2698.0,2697.469,2697.7292,1717.0
2020-06-22 12:28:00,2696.8101,2698.0,2696.8101,2697.77,4010.0
2020-06-22 12:27:00,2696.8582,2696.98,2696.1001,2696.8198,2907.0
2020-06-22 12:26:00,2697.9939,2697.9944,2696.9299,2697.0,13004.0
2020-06-22 12:25:00,2698.1899,2698.49,2697.77,2698.187,2603.0
2020-06-22 12:24:00,2698.5,2698.8101,2697.79,2698.8101,6800.0
2020-06-22 12:23:00,2698.01,2698.01,2696.78,2698.0,6673.0
2020-06-22 12:22:00,2698.5764,2698.9604,2697.8496,2698.0266,3797.0
2020-06-22 12:21:00,2698.4392,2699.96,2698.3601,2698.6931,7507.0
2020-06-22 12:20:00,2698.05,2698.79,2697.3101,2698.4783,4726.0
2020-06-22 12:19:00,2699.1436,2699.1436,2697.7053,2697.8994,3187.0
2020-06-22 12:18:00,2699.3464,2699.97,2699.03,2699.5901,7308.0
2020-06-22 12:17:00,2699.7051,2699.97,2698.9324,2698.9324,8252.0
2020-06-22 12:16:00,2698.99,2699.75,2697.9399,2698.98,7872.0
2020-06-22 12:15:00,2696.5701,2699.0,2696.1799,2698.5879,12493.0
2020-06-22 12:14:00,2695.8501,2696.8101,2695.6001,2696.563,3201.0
2020-06-22 12:13:00,2695.5801,2695.8799,2695.1599,2695.6201,2838.0
2020-06-22 12:12:00,2697.1841,2697.1841,2695.0139,2695.8201,4115.0
2020-06-22 12:11:00,2696.8201,2697.0,2696.52,2696.5322,2370.0
2020-06-22 12:10:00,2696.2251,2696.2251,2694.98,2695.624,4567.0
2020-06-22 12:09:00,2696.0378,2696.47,2695.9658,2696.2014,2425.0
2020-06-22 12:08:00,2695.905,2696.3,2694.51,2695.9299,6160.0
2020-06-22 12:07:00,2696.3301,2696.3301,2695.6499,2695.8701,4098.0
2020-06-22 12:06:00,2697.7173,2698.25,2695.8,2696.6221,8325.0
2020-06-22 12:05:00,2696.4824,2698.25,2696.4824,2697.3599,27056.0
2020-06-22 12:03:00,2694.25,2695.74,2694.25,2694.73,8666.0
2020-06-22 12:02:00,2694.2888,2694.4099,2693.8101,2694.2,2945.0
2020-06-22 12:01:00,2694.2009,2694.8201,2694.115,2694.345,2352.0
2020-06-22 12:00:00,2694.5701,2695.0,2693.52,2693.665,7738.0
2020-06-22 11:59:00,2693.46,2694.125,2693.01,2694.125,4203.0
2020-06-22 11:58:00,2693.99,2694.6799,2693.4399,2694.085,4231.0
2020-06-22 11:57:00,2693.3101,2693.54,2692.78,2693.54,6060.0
2020-06-22 11:56:00,2692.447,2693.74,2692.3667,2693.0859,4851.0
2020-06-22 11:55:00,2692.75,2693.03,2692.0,2692.49,4002.0
2020-06-22 11:54:00,2691.4099,2692.386,2691.4099,2692.386,2634.0
2020-06-22 11:53:00,2691.5449,2691.7,2691.0,2691.7,1756.0
2020-06-22 11:52:00,2692.0,2692.916,2691.8999,2691.8999,7544.0
2020-06-22 11:51:00,2691.0,2691.0,2690.7,2690.96,2539.0
2020-06-22 11:50:00,2689.825,2690.96,2689.825,2690.74,3641.0
2020-06-22 11:49:00,2690.04,2690.05,2689.4199,2689.8049,2318.0
2020-06-22 11:48:00,2689.3501,2690.6599,2689.3501,2690.303,4308.0
2020-06-22 11:47:00,2688.6179,2689.6257,2688.6179,2689.2144,2037.0
2020-06-22 11:46:00,2689.9651,2689.9651,2688.1121,2688.5239,3529.0
2020-06-22 11:45:00,2689.28,2689.563,2689.28,2689.563,1113.0
2020-06-22 11:44:00,2689.6299,2689.99,2689.5901,2689.9299,1989.0
2020-06-22 11:43:00,2689.99,2690.1299,2688.6851,2688.71,2953.0
2020-06-22 11:42:00,2688.335,2690.0,2688.0801,2689.6895,4235.0
2020-06-22 11:41:00,2688.8,2689.53,2688.2556,2688.8042,1841.0
2020-06-22 11:40:00,2689.9199,2689.9199,2688.9617,2688.9617,2107.0
2020-06-22 11:39:00,2689.3315,2690.0,2689.3315,2689.4597,1846.0
2020-06-22 11:38:00,2689.0859,2689.7756,2688.74,2688.74,1275.0
2020-06-22 11:37:00,2689.176,2689.6499,2688.7002,2689.1699,2717.0
2020-06-22 11:36:00,2689.03,2689.3423,2688.2046,2689.2649,3461.0
2020-06-22 11:35:00,2688.3101,2689.6001,2688.3101,2689.1799,3576.0
2020-06-22 11:34:00,2687.7,2687.7,2687.7,2687.7,991.0
2020-06-22 11:33:00,2686.7549,2687.9651,2686.7549,2687.96,3433.0
2020-06-22 11:32:00,2687.1555,2687.6731,2686.53,2686.53,2436.0
2020-06-22 11:31:00,2688.7749,2688.7749,2686.2,2686.7949,4449.0
2020-06-22 11:30:00,2689.01,2689.3601,2687.5701,2687.8433,5201.0
2020-06-22 11:29:00,2688.8899,2690.0,2688.8701,2690.0,3813.0
2020-06-22 11:28:00,2688.3701,2689.5701,2687.5701,2689.05,3581.0
2020-06-22 11:27:00,2688.6301,2688.9399,2688.6301,2688.8916,2379.0
2020-06-22 11:26:00,2687.3899,2689.1501,2687.3899,2688.825,2467.0
2020-06-22 11:25:00,2688.8401,2688.8401,2687.0601,2687.1899,4587.0
2020-06-22 11:24:00,2689.7461,2690.2808,2688.26,2688.26,3479.0
2020-06-22 11:23:00,2689.3999,2690.26,2687.7,2689.9399,5495.0
2020-06-22 11:22:00,2690.25,2690.3528,2689.8201,2689.8301,1846.0
2020-06-22 11:21:00,2690.3401,2690.3401,2689.4399,2689.73,1835.0
2020-06-22 11:20:00,2691.2151,2691.3501,2690.1001,2690.25,3692.0
2020-06-22 11:19:00,2690.425,2691.9099,2690.2539,2691.1599,8005.0
2020-06-22 11:18:00,2689.51,2690.4399,2689.4199,2690.4399,3634.0
2020-06-22 11:17:00,2689.3762,2689.8801,2689.032,2689.8801,1527.0
2020-06-22 11:16:00,2687.3101,2688.7,2686.95,2688.7,5382.0
2020-06-22 11:15:00,2688.4468,2688.4468,2686.4824,2686.4824,3277.0
2020-06-22 11:14:00,2689.6001,2689.6201,2687.99,2688.415,4570.0
2020-06-22 11:13:00,2689.8765,2690.1599,2689.1899,2689.3049,3099.0
2020-06-22 11:12:00,2689.3701,2690.0,2688.425,2689.72,6344.0
2020-06-22 11:11:00,2689.6299,2690.1499,2689.52,2689.52,2997.0
2020-06-22 11:10:00,2689.01,2689.6001,2688.2,2689.4724,3866.0
2020-06-22 11:09:00,2688.7051,2690.2898,2688.6599,2688.865,3916.0
2020-06-22 11:08:00,2690.28,2690.28,2688.1499,2688.4617,3592.0
2020-06-22 11:07:00,2689.26,2690.4634,2689.26,2690.05,6494.0
2020-06-22 11:06:00,2688.74,2689.7681,2688.6599,2689.02,4836.0
2020-06-22 11:05:00,2686.2051,2688.489,2686.2051,2688.1599,5927.0
2020-06-22 11:04:00,2685.79,2686.4751,2685.25,2685.25,2311.0
2020-06-22 11:03:00,2688.0,2688.1033,2685.7791,2686.1526,5443.0
2020-06-22 11:02:00,2687.7676,2688.75,2687.46,2688.115,5631.0
2020-06-22 11:01:00,2686.6699,2687.9551,2684.54,2687.4199,12406.0
2020-06-22 11:00:00,2684.4204,2686.27,2684.0,2686.27,5750.0
2020-06-22 10:59:00,2686.5801,2686.5801,2683.98,2684.4204,13630.0
2020-06-22 10:58:00,2687.53,2687.6001,2686.22,2686.24,3787.0
2020-06-22 10:57:00,2688.1599,2688.3201,2687.25,2687.6499,8748.0
2020-06-22 10:56:00,2690.4883,2690.4883,2688.52,2688.8254,5705.0
2020-06-22 10:55:00,2689.52,2691.3501,2689.26,2691.3301,5428.0
2020-06-22 10:54:00,2689.6001,2690.9326,2689.51,2690.0,4659.0
2020-06-22 10:53:00,2690.97,2691.5874,2689.6899,2690.1499,4376.0
2020-06-22 10:52:00,2691.3,2691.3,2690.0,2691.25,3169.0
2020-06-22 10:51:00,2691.3799,2691.9399,2689.9099,2690.3701,6460.0
2020-06-22 10:50:00,2692.6001,2692.6001,2690.3999,2691.4077,5591.0
2020-06-22 10:49:00,2694.1201,2694.1299,2692.5554,2692.6006,3255.0
2020-06-22 10:48:00,2693.395,2694.6724,2693.395,2694.6724,4139.0
2020-06-22 10:47:00,2693.47,2694.6001,2692.99,2693.5393,5311.0
2020-06-22 10:46:00,2690.55,2694.0,2690.0,2693.3501,5989.0
2020-06-22 10:45:00,2692.47,2692.51,2690.22,2690.3601,6146.0
2020-06-22 10:44:00,2694.2,2694.3049,2692.0,2692.3618,6017.0
2020-06-22 10:43:00,2693.8401,2693.9075,2693.1589,2693.3101,2630.0
2020-06-22 10:42:00,2695.6599,2696.0,2694.1101,2694.1101,4504.0
2020-06-22 10:41:00,2695.2,2695.6499,2694.72,2695.0901,3060.0
2020-06-22 10:40:00,2694.01,2696.3701,2694.01,2695.5,8307.0
2020-06-22 10:39:00,2694.4199,2695.28,2693.8799,2694.25,5857.0
2020-06-22 10:38:00,2694.01,2694.9399,2692.7783,2693.9351,3317.0
2020-06-22 10:37:00,2692.7544,2694.97,2692.7544,2694.6499,3745.0
2020-06-22 10:36:00,2692.5,2693.0,2690.8501,2692.855,6827.0
2020-06-22 10:35:00,2691.8206,2692.8601,2691.3701,2691.8401,5426.0
2020-06-22 10:34:00,2692.1201,2692.543,2691.0,2691.9351,3586.0
2020-06-22 10:33:00,2692.75,2692.8701,2689.3,2690.4302,9517.0
2020-06-22 10:32:00,2694.4299,2694.97,2693.0,2694.0,6037.0
2020-06-22 10:31:00,2695.2151,2696.8362,2694.4399,2694.6599,6634.0
2020-06-22 10:30:00,2695.23,2695.23,2692.8984,2694.97,7680.0
2020-06-22 10:29:00,2694.77,2696.25,2694.3899,2695.9399,12169.0
2020-06-22 10:28:00,2692.2727,2695.1399,2692.2727,2694.76,14943.0
2020-06-22 10:27:00,2691.25,2693.0,2690.0457,2692.6101,6244.0
2020-06-22 10:26:00,2690.2451,2692.0,2689.27,2691.95,12057.0
2020-06-22 10:25:00,2689.6799,2691.5,2689.3301,2689.73,10020.0
2020-06-22 10:24:00,2686.45,2690.3237,2686.45,2690.23,8377.0
2020-06-22 10:23:00,2687.0701,2687.6799,2686.3501,2687.1851,4376.0
2020-06-22 10:22:00,2687.3301,2688.0249,2685.75,2687.7217,2897.0
2020-06-22 10:21:00,2689.0,2689.05,2685.3,2686.1804,4840.0
2020-06-22 10:20:00,2688.5,2691.0,2688.5,2689.0349,10920.0
2020-06-22 10:19:00,2685.6526,2689.03,2685.3101,2687.8999,6658.0
2020-06-22 10:18:00,2687.905,2688.0801,2685.0,2686.26,5404.0
2020-06-22 10:17:00,2688.1201,2688.9934,2686.5701,2688.0752,6786.0
2020-06-22 10:16:00,2688.78,2689.3875,2686.6013,2687.385,3101.0
2020-06-22 10:15:00,2689.646,2690.97,2688.3401,2689.9299,10031.0
2020-06-22 10:14:00,2684.3982,2690.0,2684.3982,2689.6499,14415.0
2020-06-22 10:13:00,2686.1101,2687.1462,2684.1001,2684.1001,4300.0
2020-06-22 10:12:00,2686.3201,2687.1455,2684.4612,2686.5598,3235.0
