Date,MSFT,AMZN,AAPL,CSCO,IBM,FB
2013-06-06,29.941638946533203,267.8299865722656,55.389381408691406,19.70879364013672,154.9652557373047,22.969999313354492
2013-06-07,30.549707412719727,276.8699951171875,55.812583923339844,19.660621643066406,156.9042205810547,23.290000915527344
2013-06-10,30.378421783447266,281.07000732421875,55.4437141418457,19.556259155273438,155.89295959472656,24.329999923706055
2013-06-11,29.838863372802734,274.7799987792969,55.28074645996094,19.323444366455078,155.10208129882812,24.030000686645508
2013-06-12,29.97588539123535,271.6700134277344,54.597328186035156,19.25922393798828,152.98828125,23.770000457763672
2013-06-13,29.736082077026367,275.7900085449219,55.07357406616211,19.548229217529297,154.94241333007812,23.729999542236328
2013-06-14,29.462018966674805,273.989990234375,54.326988220214844,19.339508056640625,153.74864196777344,23.6299991607666
2013-06-17,29.97588539123535,278.05999755859375,54.57332229614258,19.829214096069336,154.3873291015625,24.020000457763672
2013-06-18,29.958757400512695,281.760009765625,54.544254302978516,19.92555046081543,155.77883911132812,24.209999084472656
2013-06-19,29.6247501373291,278.1600036621094,53.43638610839844,19.813154220581055,153.5509490966797,24.309999465942383
2013-06-20,28.682649612426758,273.44000244140625,52.658199310302734,19.620487213134766,150.060791015625,23.899999618530273
2013-06-21,28.494218826293945,273.3599853515625,52.23626708984375,19.65259552001953,148.6236572265625,24.530000686645508
2013-06-24,28.879629135131836,270.6099853515625,50.85171127319336,19.315420150756836,147.16378784179688,23.940000534057617
2013-06-25,28.836807250976562,272.0899963378906,50.86307907104492,19.275279998779297,148.2587127685547,24.25
2013-06-26,29.4191951751709,277.57000732421875,50.28705596923828,19.580345153808594,148.16746520996094,24.15999984741211
2013-06-27,29.650436401367188,277.54998779296875,49.74509811401367,19.773014068603516,148.7681427001953,24.65999984741211
2013-06-28,29.581924438476562,277.69000244140625,50.092498779296875,19.54020118713379,145.31602478027344,24.8799991607666
2013-07-01,29.427757263183594,282.1000061035156,51.695587158203125,19.67763900756836,145.44529724121094,24.809999465942383
2013-07-02,29.06804847717285,283.7300109863281,52.86663818359375,19.661470413208008,145.6126251220703,24.40999984741211
2013-07-03,29.128000259399414,284.0299987792969,53.15845489501953,19.8797550201416,146.9432373046875,24.520000457763672
2013-07-05,29.299293518066406,285.8800048828125,52.731468200683594,19.86358642578125,148.22064208984375,24.3700008392334
2013-07-08,29.402069091796875,290.5899963378906,52.432071685791016,19.912092208862305,148.2587127685547,24.709999084472656
2013-07-09,29.4191951751709,291.5299987792969,53.354248046875,20.3405704498291,145.46051025390625,25.479999542236328
2013-07-10,29.718950271606445,292.3299865722656,53.14961242675781,20.542678833007812,146.18283081054688,25.799999237060547
2013-07-11,30.56683921813965,299.6600036621094,53.978309631347656,20.914569854736328,146.60105895996094,25.809999465942383
2013-07-12,30.549707412719727,307.54998779296875,53.879783630371094,20.97115707397461,146.04600524902344,25.90999984741211
2013-07-15,30.977933883666992,306.57000732421875,53.99726867675781,20.96307945251465,147.5135498046875,26.280000686645508
2013-07-16,31.06358528137207,306.8699951171875,54.34592819213867,20.785213470458984,147.3994903564453,26.31999969482422
2013-07-17,30.609668731689453,308.69000244140625,54.35982131958008,20.79330062866211,147.93177795410156,26.649999618530273
2013-07-18,30.352725982666016,304.1099853515625,54.542999267578125,20.90648078918457,150.54745483398438,26.18000030517578
2013-07-19,26.892654418945312,305.2300109863281,53.682716369628906,20.874143600463867,147.16378784179688,25.8799991607666
2013-07-22,27.41509246826172,303.4800109863281,53.854522705078125,20.79330062866211,147.58200073242188,26.049999237060547
2013-07-23,27.25236701965332,301.05999755859375,52.9297981262207,20.663951873779297,148.2587127685547,26.1299991607666
2013-07-24,27.372268676757812,298.94000244140625,55.64836502075195,20.688203811645508,149.49813842773438,26.510000228881836
2013-07-25,26.884092330932617,303.3999938964844,55.39445877075195,20.615440368652344,149.9619598388672,34.36000061035156
2013-07-26,27.08107566833496,312.010009765625,55.70901107788086,20.615440368652344,150.060791015625,34.0099983215332
2013-07-29,27.012561798095703,306.1000061035156,56.568023681640625,20.47800064086914,149.19398498535156,35.43000030517578
2013-07-30,27.278059005737305,302.4100036621094,57.266624450683594,20.75287437438965,149.04188537597656,37.630001068115234
2013-07-31,27.26949691772461,301.2200012207031,57.166812896728516,20.688203811645508,148.30430603027344,36.79999923706055
2013-08-01,27.123899459838867,305.57000732421875,57.69107437133789,20.93073844909668,148.88980102539062,37.4900016784668
2013-08-02,27.31231689453125,304.2099914550781,58.43135070800781,21.17327308654785,148.3956298828125,38.04999923706055
2013-08-05,27.149595260620117,300.989990234375,59.30426025390625,21.27028465270996,148.65411376953125,39.189998626708984
2013-08-06,27.04682159423828,300.75,58.773704528808594,21.189443588256836,145.22482299804688,38.54999923706055
2013-08-07,27.45791244506836,296.9100036621094,58.739585876464844,21.116680145263672,144.09376525878906,38.869998931884766
2013-08-08,28.168773651123047,295.739990234375,58.62260055541992,21.2298583984375,143.61239624023438,38.540000915527344
2013-08-09,28.006052017211914,297.260009765625,57.78841781616211,21.060089111328125,143.5283203125,38.5
2013-08-12,28.151641845703125,296.69000244140625,59.430076599121094,21.29453468322754,144.49880981445312,38.220001220703125
2013-08-13,27.798023223876953,293.9700012207031,62.25432205200195,21.278366088867188,143.98681640625,37.02000045776367
2013-08-14,27.901519775390625,291.3399963378906,63.38985824584961,21.326879501342773,143.3067169189453,36.650001525878906
2013-08-15,27.41852569580078,286.4700012207031,63.31484603881836,19.790821075439453,141.97703552246094,36.560001373291016
2013-08-16,27.427156448364258,284.82000732421875,63.876895904541016,19.621044158935547,141.63314819335938,37.08000183105469
2013-08-19,27.073535919189453,285.57000732421875,64.56484985351562,19.621044158935547,140.78489685058594,37.810001373291016
2013-08-20,27.27190589904785,287.0899963378906,63.71669387817383,19.661470413208008,141.0370635986328,38.40999984741211
2013-08-21,27.263282775878906,284.57000732421875,63.88070297241211,19.4593563079834,141.26634216308594,38.31999969482422
2013-08-22,27.936025619506836,289.7300109863281,63.9570198059082,19.410850524902344,141.51852416992188,38.54999923706055
2013-08-23,29.97149085998535,290.010009765625,63.71031951904297,19.289583206176758,141.69424438476562,40.54999923706055
2013-08-26,29.454002380371094,286.2099914550781,63.958282470703125,19.265329360961914,141.17465209960938,41.34000015258789
2013-08-27,28.686391830444336,280.92999267578125,62.129695892333984,18.982372283935547,139.64630126953125,39.63999938964844
2013-08-28,28.47939109802246,281.5799865722656,62.42343521118164,18.95812225341797,139.20301818847656,40.54999923706055
2013-08-29,28.936506271362305,283.9800109863281,62.525184631347656,18.95812225341797,139.56988525390625,41.279998779296875
2013-08-30,28.8071346282959,280.9800109863281,61.95549392700195,18.84493637084961,139.28709411621094,41.290000915527344
2013-09-03,27.496150970458984,288.79998779296875,62.12843704223633,18.982372283935547,140.57859802246094,41.869998931884766
2013-09-04,26.90966033935547,293.6400146484375,63.414024353027344,19.216821670532227,139.9443359375,41.779998779296875
2013-09-05,26.93553352355957,294.1000061035156,62.9791259765625,19.152145385742188,140.7237548828125,42.65999984741211
2013-09-06,26.86653709411621,295.8599853515625,63.35425567626953,19.038963317871094,139.86785888671875,43.95000076293945
2013-09-09,27.3064022064209,299.7099914550781,64.36518859863281,19.338092803955078,141.3580322265625,44.040000915527344
2013-09-10,27.936025619506836,300.3599853515625,62.8990478515625,19.532119750976562,142.59600830078125,43.599998474121094
2013-09-11,28.23789405822754,299.6400146484375,59.474586486816406,19.709978103637695,145.72914123535156,45.040000915527344
2013-09-12,28.194772720336914,298.8599853515625,60.107852935791016,19.637216567993164,145.7520751953125,44.75
2013-09-13,28.488019943237305,297.9200134277344,59.11724853515625,19.661470413208008,146.8524627685547,44.310001373291016
2013-09-16,28.28964614868164,296.05999755859375,57.23780059814453,19.709978103637695,147.6013946533203,42.5099983215332
2013-09-17,28.401762008666992,304.1700134277344,57.8990478515625,19.70189094543457,146.84487915039062,45.06999969482422
2013-09-18,28.738134384155273,312.0299987792969,59.089290618896484,20.049528121948242,148.5718994140625,45.22999954223633
2013-09-19,29.014129638671875,312.05999755859375,60.05824279785156,19.89592170715332,147.7847900390625,45.97999954223633
2013-09-20,28.281017303466797,316.3399963378906,59.43643569946289,19.815074920654297,145.20953369140625,47.4900016784668
2013-09-23,28.23789405822754,311.489990234375,62.390384674072266,19.621044158935547,145.95079040527344,47.189998626708984
2013-09-24,27.98777198791504,314.1300048828125,62.194549560546875,19.515947341918945,145.17129516601562,48.45000076293945
2013-09-25,28.039520263671875,312.6499938964844,61.231964111328125,19.750398635864258,144.7891845703125,49.459999084472656
2013-09-26,28.263774871826172,318.1199951171875,61.82832717895508,19.216821670532227,145.3623046875,50.38999938964844
2013-09-27,28.695011138916016,316.010009765625,61.3870849609375,18.86110496520996,142.84056091308594,51.2400016784668
2013-09-30,28.70363426208496,312.6400146484375,60.62409210205078,18.94194793701172,141.51089477539062,50.22999954223633
2013-10-01,28.96238899230957,320.95001220703125,62.049583435058594,18.9256649017334,142.42791748046875,50.41999816894531
2013-10-02,29.255632400512695,320.510009765625,62.25303268432617,18.990814208984375,141.34274291992188,50.279998779296875
2013-10-03,29.20387840270996,314.760009765625,61.471004486083984,18.738357543945312,140.50213623046875,49.18000030517578
2013-10-04,29.22113037109375,319.0400085449219,61.42268753051758,18.746505737304688,140.68557739257812,51.040000915527344
2013-10-07,28.720888137817383,310.0299987792969,62.022884368896484,18.640642166137695,139.08843994140625,50.52000045776367
2013-10-08,28.470767974853516,303.2300109863281,61.156917572021484,18.437049865722656,136.5742645263672,47.13999938964844
2013-10-09,28.522520065307617,298.2300109863281,61.87538146972656,18.323040008544922,138.56114196777344,46.77000045776367
2013-10-10,29.117633819580078,305.1700134277344,62.263221740722656,18.738357543945312,141.19761657714844,49.04999923706055
2013-10-11,29.43675994873047,310.8900146484375,62.66633224487305,18.958234786987305,142.259765625,49.11000061035156
2013-10-14,29.712751388549805,310.70001220703125,63.07706069946289,19.007104873657227,142.87879943847656,49.5099983215332
2013-10-15,29.747255325317383,306.3999938964844,63.412750244140625,18.87680435180664,141.11355590820312,49.5
2013-10-16,29.876617431640625,310.489990234375,63.721763610839844,18.73021697998047,142.69534301757812,51.13999938964844
2013-10-17,30.11811637878418,310.7699890136719,64.15283966064453,18.551054000854492,133.6016082763672,52.209999084472656
2013-10-18,30.152626037597656,328.92999267578125,64.71106719970703,18.69764518737793,132.79920959472656,54.220001220703125
2013-10-21,30.178489685058594,326.44000244140625,66.29679107666016,18.673213958740234,132.09617614746094,53.849998474121094
2013-10-22,29.824865341186523,332.5400085449219,66.10730743408203,18.445192337036133,133.7086181640625,52.68000030517578
2013-10-23,29.117633819580078,326.760009765625,66.75456237792969,18.127593994140625,134.31996154785156,51.900001525878906
2013-10-24,29.083127975463867,332.2099914550781,67.6383285522461,18.21717071533203,135.87124633789062,52.45000076293945
2013-10-25,30.81673812866211,363.3900146484375,66.88172912597656,18.290464401245117,135.14523315429688,51.95000076293945
2013-10-28,30.678733825683594,358.1600036621094,67.38018798828125,18.363752365112305,135.52734375,50.22999954223633
2013-10-29,30.635622024536133,362.70001220703125,65.70164489746094,18.59177589416504,139.17250061035156,49.400001525878906
2013-10-30,30.652868270874023,361.0799865722656,66.74694061279297,18.494054794311523,137.66702270507812,49.0099983215332
2013-10-31,30.54073715209961,364.0299987792969,66.46717834472656,18.371898651123047,136.94874572753906,50.209999084472656
2013-11-01,30.64423942565918,359.0,66.12764739990234,18.38004493713379,136.9639892578125,49.75
2013-11-04,30.99785804748535,358.739990234375,66.98218536376953,18.388187408447266,137.75881958007812,48.220001220703125
2013-11-05,31.60159683227539,358.8900146484375,66.81685638427734,18.787221908569336,135.90945434570312,50.11000061035156
2013-11-06,32.929832458496094,356.17999267578125,66.62755584716797,18.958234786987305,137.6687469482422,49.119998931884766
2013-11-07,32.343345642089844,343.55999755859375,65.5493392944336,18.819799423217773,138.29112243652344,47.560001373291016
2013-11-08,32.5848503112793,350.30999755859375,66.58151245117188,19.14554214477539,138.28346252441406,47.529998779296875
2013-11-11,32.420963287353516,354.3800048828125,66.38836669921875,19.096677780151367,140.5037841796875,46.20000076293945
2013-11-12,32.22258758544922,349.5299987792969,66.51116943359375,19.324697494506836,140.64979553222656,46.61000061035156
2013-11-13,32.91257858276367,356.2200012207031,66.5904541015625,19.544580459594727,141.01849365234375,48.709999084472656
2013-11-14,32.791831970214844,367.3999938964844,67.5535888671875,17.402814865112305,139.989013671875,48.9900016784668
2013-11-15,32.6365852355957,369.1700134277344,67.14812469482422,17.541257858276367,140.7418975830078,49.0099983215332
2013-11-18,32.08460235595703,366.17999267578125,66.33467102050781,17.33766746520996,141.72532653808594,45.83000183105469
2013-11-19,31.928176879882812,364.94000244140625,66.45232391357422,17.443538665771484,142.32460021972656,46.36000061035156
2013-11-20,32.2236442565918,362.57000732421875,65.87037658691406,17.288801193237305,142.27850341796875,46.43000030517578
2013-11-21,32.501731872558594,368.9200134277344,66.65570831298828,17.484249114990234,141.46412658691406,46.70000076293945
2013-11-22,32.64945983886719,372.30999755859375,66.48431396484375,17.476110458374023,139.2899169921875,46.22999954223633
2013-11-25,32.710289001464844,376.6400146484375,66.98825073242188,17.321374893188477,137.47671508789062,44.81999969482422
2013-11-26,32.45828628540039,381.3699951171875,68.22379302978516,17.27251625061035,136.2244415283203,45.88999938964844
2013-11-27,32.67552947998047,386.7099914550781,69.83027648925781,17.321374893188477,137.499755859375,46.4900016784668
2013-11-29,33.13612747192383,393.6199951171875,71.12335968017578,17.305091857910156,138.0452117919922,47.0099983215332
2013-12-02,33.414207458496094,392.29998779296875,70.50431823730469,17.17479705810547,136.35504150390625,47.060001373291016
2013-12-03,33.29255294799805,384.6600036621094,72.43438720703125,17.313234329223633,135.27943420410156,46.72999954223633
2013-12-04,33.840030670166016,385.9599914550781,72.26555633544922,17.305091857910156,135.01821899414062,48.619998931884766
2013-12-05,33.02314758300781,384.489990234375,72.636474609375,17.02821159362793,135.27943420410156,48.34000015258789
2013-12-06,33.336002349853516,386.95001220703125,71.62857818603516,17.32952880859375,136.50100708007812,47.939998626708984
2013-12-09,33.64015579223633,384.8900146484375,72.44847106933594,17.28066062927246,136.33969116210938,48.84000015258789
2013-12-10,33.11874008178711,387.7799987792969,72.33589172363281,17.27251625061035,136.07847595214844,50.25
2013-12-11,32.68423080444336,382.19000244140625,71.79997253417969,17.003782272338867,134.60333251953125,49.380001068115234
2013-12-12,32.34530258178711,381.25,71.69511413574219,16.702468872070312,133.19735717773438,51.83000183105469
2013-12-13,31.88471794128418,384.239990234375,70.9135971069336,16.48259162902832,132.75946044921875,53.31999969482422
2013-12-16,32.05852508544922,388.9700012207031,71.30626678466797,16.840911865234375,136.6393280029297,53.810001373291016
2013-12-17,31.736970901489258,387.6499938964844,70.98524475097656,17.036357879638672,135.03355407714844,54.86000061035156
2013-12-18,31.789125442504883,395.9599914550781,70.44548797607422,17.101505279541016,137.29232788085938,55.56999969482422
2013-12-19,31.50234031677246,395.19000244140625,69.63841247558594,17.158504486083984,138.46014404296875,55.04999923706055
2013-12-20,31.980321884155273,402.20001220703125,70.2216567993164,17.20737075805664,138.3064727783203,55.119998931884766
2013-12-23,31.823888778686523,402.9200134277344,72.9166030883789,17.565689086914062,140.00436401367188,57.77000045776367
2013-12-24,32.2236442565918,399.20001220703125,72.60706329345703,17.663410186767578,140.7649688720703,57.959999084472656
2013-12-26,32.53648376464844,404.3900146484375,72.1248550415039,17.752988815307617,142.40147399902344,57.72999954223633
2013-12-27,32.40614318847656,398.0799865722656,71.63753509521484,17.93214988708496,142.19398498535156,55.439998626708984
2013-12-30,32.40614318847656,393.3699951171875,70.92514038085938,18.11944580078125,143.2158203125,53.709999084472656
2013-12-31,32.510414123535156,398.7900085449219,71.75650787353516,18.266042709350586,144.10704040527344,54.650001525878906
2014-01-02,32.29315948486328,397.9700012207031,70.74732971191406,18.052684783935547,142.53970336914062,54.709999084472656
2014-01-03,32.07590103149414,396.44000244140625,69.19330596923828,18.036273956298828,143.39247131347656,54.560001373291016
2014-01-06,31.398056030273438,393.6300048828125,69.57062530517578,18.060894012451172,142.90086364746094,57.20000076293945
2014-01-07,31.64138412475586,398.0299987792969,69.07307434082031,18.307065963745117,145.75119018554688,57.91999816894531
2014-01-08,31.07651710510254,401.9200134277344,69.51053619384766,18.2906494140625,144.41436767578125,58.22999954223633
2014-01-09,30.876638412475586,401.010009765625,68.62286376953125,18.126537322998047,143.9610595703125,57.220001220703125
2014-01-10,31.319843292236328,397.6600036621094,68.16496276855469,18.233211517333984,143.8688507080078,57.939998626708984
2014-01-13,30.398672103881836,390.9800109863281,68.52180480957031,18.208595275878906,141.48716735839844,55.90999984741211
2014-01-14,31.093902587890625,397.5400085449219,69.8852767944336,18.389123916625977,142.8393096923828,57.7400016784668
2014-01-15,31.94554328918457,395.8699951171875,71.28838348388672,18.692733764648438,144.23764038085938,57.599998474121094
2014-01-16,32.05852508544922,395.79998779296875,70.8906021118164,18.692733764648438,145.021240234375,57.189998626708984
2014-01-17,31.61532974243164,399.6099853515625,69.15364837646484,18.659912109375,146.0431365966797,56.29999923706055
2014-01-21,31.432819366455078,407.04998779296875,70.22804260253906,18.733766555786133,144.7677459716797,58.5099983215332
2014-01-22,31.224252700805664,404.5400085449219,70.5401382446289,18.741973876953125,140.019775390625,57.5099983215332
