episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2,ou_theta_0,ou_theta_1,ou_theta_2,ou_mu_0,ou_mu_1,ou_mu_2,ou_sigma_0,ou_sigma_1,ou_sigma_2,ou_dt_0,ou_dt_1,ou_dt_2,ou_x0_0,ou_x0_1,ou_x0_2
3113,2,-0.03450716619795387,-251.41039667152242,0.03450716619795387,6112.990478515625,31000.984375,2343.2732543945312,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3114,16,31.224966058623544,-31.286418823747074,-31.224966058623544,8588.871032714844,21617.934509277344,1522.1310739517212,5.0,0.0,5.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3115,14,-0.05463824874446556,-35.79916672660314,0.05463824874446556,4756.546107700893,22083.306570870536,1178.543921334403,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3116,4,-0.06058843907584679,-125.22414417301336,0.06058843907584679,6655.824645996094,27442.104736328125,1628.312801361084,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3117,11,-0.050638160593138616,-45.51131408901231,0.07653986046415856,6384.935324928977,18397.411754261364,1044.8475092107599,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3118,15,6.636237099969574,-33.32606515692018,-6.636237099969574,4927.581469726562,24099.7640625,1622.377737426758,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3119,5,-0.06888785264003341,-100.18024076066307,0.08622525637688168,4210.896801757813,25327.8376953125,830.6877685546875,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3120,5,-0.04687748170250737,-100.15525656057025,0.04840481361533915,4459.215478515625,22017.7859375,611.3304931640625,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3121,6,-0.11124306099343594,-83.33656046090339,0.11124306099343594,2777.154825846354,20933.239420572918,1707.4219665527344,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3122,9,-0.04481164443314328,-55.650991593338695,0.04492157607314671,3913.2192654079863,18696.487413194445,1021.6701049804688,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3123,6,-0.03693831948300448,-83.64450095363846,0.05221617302831024,6060.9081624348955,27549.829264322918,668.8065490722656,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3124,12,-0.05694766242013929,-41.6200154951706,0.05694766242013929,4101.382385253906,23288.856852213543,722.6233622233073,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3125,3,-0.10418395187114282,-166.96183107661577,0.1223086766171943,5891.417724609375,25998.5390625,602.3279012044271,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3126,14,-0.04009525957644518,-35.762300650351165,0.05082556834333646,5953.4560546875,22094.4228515625,749.0290985107422,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3127,14,14.259752928640639,-50.076978793809694,0.06724544403936467,10122.161106654576,21300.212541852678,720.2338213239398,2.0,2.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3128,12,-0.022573268597082575,-41.75205768241599,0.022573268597082575,5557.062825520833,18949.129801432293,641.8635126749674,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3129,3,-0.0713511326544783,-167.03615102528158,0.07479350415221918,9100.198893229166,21970.409505208332,407.61036173502606,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3130,16,-0.04182054319880422,-31.271877289069458,0.062407608017277405,5808.18522644043,24386.979125976562,494.2042751312256,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3131,8,-0.022556881955490618,-62.584356143450734,0.022702078791352255,6047.44645690918,17451.860717773438,494.7197322845459,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3132,8,-0.06011466063146135,-62.629640584180365,0.06011466063146135,7474.137603759766,26006.13427734375,355.6586437225342,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3133,14,21.41291868877631,-42.90883032899633,-14.242944624726018,6444.868844168527,21245.599469866072,1099.9081829616002,3.0,1.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3134,11,-0.02444106491743595,-45.46170112687301,0.02444106491743595,3423.294611150568,16623.099742542614,444.7953643798828,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3135,12,-0.041842614540080585,-41.77736931311651,0.04699466826018823,3662.7721557617188,16464.139322916668,462.65910720825195,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3136,14,21.389685478550668,-35.78384887684095,-21.38760920017623,8291.727294921875,22360.103655133928,1714.8981170654297,3.0,0.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3137,13,-0.04362708433353635,-38.486440322215074,0.06309177322807515,4862.991248497596,26137.53410456731,1379.3025911771333,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3138,17,-0.07591917438740974,-29.390243838464198,0.07645807464200657,4898.889289407169,24510.378044577206,993.3077096378101,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3139,14,-0.03436921457706889,-35.7996346807731,0.049932576697293674,6137.456782749721,26046.41015625,1387.0197426932198,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3140,6,-0.03430084708186322,-83.54956613336863,0.03430084708186322,5889.224690755208,31033.482747395832,1582.7188517252605,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3141,4,-0.12917597743710196,-125.12666774390027,0.09416891493421548,10597.37646484375,20875.10595703125,397.7179718017578,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3142,18,38.869891647188716,-27.819779147022995,-38.869891647188716,5257.880560980902,21517.67626953125,567.4613596598307,7.0,0.0,7.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3143,12,-0.05169307665131151,-41.781254064512304,0.05918800734589388,8815.684916178385,19674.46993001302,540.314826965332,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3144,10,-0.03922918974640212,-50.08682431142641,0.08648775678057824,8717.936962890624,18199.0263671875,382.7945083618164,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3145,15,-0.04906508887656696,-33.335742373629024,0.04987234787423911,5926.185302734375,21571.302734375,875.9611450195313,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3146,9,-0.06114456098061533,-55.61521496541894,0.08776576258880874,7260.157090928819,22520.200737847223,1144.5049133300781,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3147,10,-0.03292970169655553,-50.059819114920614,0.03292970169655553,5869.350384521485,25197.1109375,334.9511383056641,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3148,11,-0.0408946531745203,-45.57306049741282,0.0990229908847064,5137.643199573864,22243.540305397728,938.5952661687678,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3149,15,13.285667240767289,-33.404720282512876,-13.285667240767289,2379.1828776041666,21666.451529947917,1193.157177734375,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3150,11,-0.08135003418893828,-45.475769357093505,0.08845427070783357,6692.5474409623575,23696.863813920456,453.1069363680753,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3151,18,16.628014704868715,-38.90797094760032,-5.507908432366751,6856.096479627821,24450.33957248264,874.1527820163303,3.0,2.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3152,8,-0.08715582510258063,-62.601506571572656,0.09557373483319631,4791.650451660156,24452.493896484375,474.6814670562744,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3153,12,-0.060418882561832865,-41.72805667033107,0.06615048791999766,6180.643447875977,21659.707194010418,438.7330500284831,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3154,8,-0.02849058850210956,-62.62182919873513,0.02849058850210956,8663.002319335938,30052.1640625,522.8648948669434,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3155,14,14.265638322646556,-42.95686709438242,-7.104726582721347,5480.175066266741,23758.990094866072,565.2346649169922,2.0,1.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3156,10,-0.05958695404025521,-50.10303753106676,0.05958695404025521,8463.653186035157,24814.96923828125,469.24300384521484,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3157,15,-0.048716431595128694,-33.35287422917234,0.05469964332094767,5630.2133382161455,25063.117903645834,875.5449076334636,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3158,12,-0.03637163253068584,-41.76896268863627,0.076546777468192,4420.7595621744795,25373.614908854168,450.7442677815755,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3159,18,22.19116479440222,-38.90521581035403,-11.0770481176316,5507.223890516493,20399.106119791668,793.5081719292534,4.0,2.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3160,16,18.726582655033177,-31.31799429973614,-18.726582655033177,5514.069297790527,23760.049743652344,840.8057441711426,3.0,0.0,3.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3161,7,-0.030831897738107728,-71.59297811217438,0.030831897738107728,4653.313075474331,16849.039620535714,464.01231384277344,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3162,10,19.981264988771898,-50.17821480962262,-19.978808979498844,6401.9737548828125,38270.06796875,1103.944691467285,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3163,14,7.121220534447543,-35.78756081565955,-7.113325606299357,4091.3938424246653,19794.539690290178,583.2563803536551,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3164,12,-0.037243471959288794,-41.74816781882664,0.04426799405619583,5005.997136433919,36260.230143229164,415.63624318440753,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3165,4,-0.021129208264921456,-125.30564480103415,0.08378086029447006,8414.087768554688,20567.73291015625,287.3421859741211,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3166,11,-0.06527269148714776,-45.517039008833635,0.08304357609615186,6046.097500887784,29019.597922585228,445.6039969704368,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3167,11,18.139821054451055,-63.688368664788825,0.07609221066270552,8686.274780273438,20046.697620738636,545.0224096124822,2.0,2.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3168,7,-0.060376840724793324,-71.6208146678893,0.11799394066043303,4117.552839006697,21196.3759765625,404.4270455496652,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3169,9,-0.029342113452023772,-55.6705680160614,0.03729326091006322,2547.4860026041665,24701.265082465277,434.78148057725696,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3170,14,7.122896325647515,-35.828315104636694,-7.100468981635933,5501.049673897879,22041.90311104911,550.5584150041852,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3171,8,-0.04065263941303604,-62.631037679830875,0.06211846268866454,3625.3096466064453,21530.131225585938,421.1360836029053,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3172,14,-0.03583548505396391,-35.80231681484958,0.04750868987246713,6386.144234793527,29953.888532366072,773.7054726736886,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3173,13,-0.0806792541436907,-38.52028094401702,0.08967353990349676,5422.86723445012,22781.293194110578,466.2328009972206,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3174,8,-0.07140438101624827,-62.643487243656075,0.07287500476079349,8339.406661987305,27009.600952148438,511.4739456176758,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3175,15,6.647961596321614,-33.40152283883695,-6.647961596321614,5236.136328125,22401.9294921875,422.90728861490885,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3176,120,8.309341005119188,-5.825929369291129,-6.641270793482568,6128.895008850098,25403.016748046874,713.0938505172729,10.0,2.0,8.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3177,17,23.51458793899549,-29.45621425482695,-23.514449006057397,5764.36812097886,23545.761948529413,391.18980407714844,4.0,0.0,4.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3178,35,-0.03999596569714646,-14.275568850122033,0.05047647763852986,5544.073800223215,25688.047921316964,598.4200156075614,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3179,9,11.058999667434646,-55.64402126593306,-11.058999667434646,10115.130099826389,28767.546875,430.1689860026042,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3180,46,23.893557177340835,-10.859731956059576,-23.893532858465708,5434.165009871773,22199.308254076088,908.1206565525221,11.0,0.0,11.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3181,34,2.9166184879849477,-14.706453385626446,-2.9008919116768443,4829.870321834788,28111.991096047794,467.66393145392925,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3182,69,7.2229169952968135,-7.245051443570847,-7.222808649609382,5314.859778362772,26681.253552423008,532.8422993093297,5.0,0.0,5.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3183,27,7.371144272243698,-18.48853512129211,-7.370933574451124,3486.172263816551,25158.00831886574,951.9874606662327,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3184,101,1.947496242615213,-4.935290874225764,-1.9452843531644353,4861.953318983022,24591.996712561882,602.4633903881111,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3185,40,-0.05911429375732582,-12.469984596525418,0.06570900995841637,3777.7321701049805,24164.401318359374,633.5012405395507,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3186,41,-0.05465994217153242,-12.209934932929418,0.05621128301648584,6404.47739317359,24010.935284870426,477.9655337449981,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3187,8,-0.025894260385221655,-62.59532847034836,0.0625541096955726,7888.108337402344,22891.3271484375,489.62664222717285,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3188,14,14.24326429608112,-35.80139937572198,-14.232548733128967,3891.1177891322545,20325.4228515625,570.1330653599331,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3189,15,6.633787397767408,-33.426256811970845,-6.633787397767408,4682.693579101562,23604.327604166665,477.6885223388672,1.0,0.0,1.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3190,17,-0.06181404433974441,-29.43338124183679,0.06473912510235384,3857.048943014706,23971.77912454044,447.33651015337773,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3191,15,-0.07196403467860965,-33.356971887162516,0.0742666262474676,5653.834798177083,22765.120572916665,493.59833170572915,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3192,13,-0.037401985400757634,-38.584004176383786,0.05040928665946313,4555.713003305288,28838.744966947117,649.6755265455979,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3193,9,-0.07213930033817206,-55.64862090021305,0.03371296533534384,3434.0122748480903,29508.371961805555,472.3452606201172,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3194,60,-0.043213513401362626,-8.530613997494857,0.043383194512489114,4977.551631673177,21219.478629557292,949.3987957000733,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3195,31,-0.04908740226449274,-16.153326313992384,0.052276558338469586,3214.9041708669356,22488.679309475807,630.5718206590221,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3196,35,-14.347508691321508,0.05500394321141758,0.06308059893706021,4469.780634416853,23694.76328125,589.438285609654,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3197,16,-31.338723196714852,0.09945821425431017,0.09117962335456924,5523.680816650391,26789.613342285156,406.124192237854,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3198,22,-22.790389646508107,-0.03199869567283012,0.07791344137412805,4322.101667924361,25066.447975852272,423.29210524125534,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3199,25,-12.066906037044404,0.0013058282990559915,-7.9327933850855405,4461.2902001953125,28133.1983203125,325.3588757324219,2.0,0.0,2.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
3200,12,-41.735604953861454,0.072577707707857,0.07858750669344108,4499.771657307942,28870.287516276043,448.3599217732747,0.0,0.0,0.0,0.15,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.3,0.01,0.01,0.01,,,
