episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2
15,3,-0.8418501390891775,-20.839059960517748,-2.984717971423189,2.9163384502717236,0.2330619599311646,1.6769834857822392,0.0,3.0,3.0
16,6,-0.47314664947272117,-3.80601495304415,-8.666213846909905,2.420730773545784,0.22390663913573683,1.6973996798063258,0.0,3.0,3.0
17,2,-0.6772105383641183,-2.3436446901498322,-30.382917835600637,3.1724770091342753,0.3245903451752316,3.125684395121762,0.0,3.0,3.0
18,4,-0.7738295108596394,-1.190438048806068,-20.40730892124844,2.8536218190780054,0.3097569188469914,2.309969919752293,0.0,3.0,3.0
19,8,-0.36497956282213756,-6.667055630065441,-8.775114431620953,2.267169800971089,0.1988880598740903,1.797871195658085,0.0,3.0,3.0
20,2,-0.6908136840510049,-28.841851717672657,-4.003242378640401,3.2060173222652644,0.2598130133952576,1.6815471905301802,0.0,3.0,3.0
21,1,-1.3233582313563492,-29.474396264978,-56.00136272157,5.234023547168808,0.5358211567718838,4.326822838834373,0.0,3.0,3.0
22,4,-1.0431262744846634,-8.080885782890077,-26.834635182907554,3.383857553065595,0.4609080617260276,2.399418593238608,0.0,3.0,3.0
23,3,-17.356933114224855,-3.036186283693325,-8.602320704905887,3.0925960498540337,0.29502955603904224,1.9133586699603307,0.0,3.0,3.0
24,9,-2.163793804503624,-0.5725997122223428,-6.470777369361638,2.246266618902186,0.16570784435774963,1.8175405917264271,0.0,3.0,3.0
25,1,-2.484067731411834,-50.892873639130556,-6.617848832105183,4.1683149849319925,0.33776802266210154,3.9477747741080216,0.0,3.0,3.0
26,7,-0.8839924494272109,-7.799536150529887,-8.177280743845817,2.595891981123962,0.30189550111321845,2.0507784245219987,0.0,3.0,3.0
27,3,-0.7440178496647167,-3.049199083365608,-19.6501027575848,2.8513451830737715,0.33552780801300625,1.8134277742060176,0.0,3.0,3.0
28,1,-51.06772320002432,-3.3729044337252074,-19.3263974072252,4.992733454965482,0.33552780801300625,1.8134277742060176,0.0,3.0,3.0
29,3,-17.60097175759612,-1.7026988354964159,-23.16828713899864,3.7313339553866314,0.31972473975700194,1.9017272047195959,0.0,3.0,3.0
30,7,-3.002119544713311,-0.7309376986990672,-10.4119754519666,2.531268725971143,0.25434398970590044,1.8114441841686488,0.0,3.0,3.0
31,4,-1.3908110859435863,-0.8230156244400252,-15.12212584026778,2.7073939086486956,0.3043692685996906,1.845578120733393,0.0,3.0,3.0
32,4,-0.9476608843002012,-0.8057120189243108,-16.062155065815304,2.711416508761435,0.362452673050507,1.66189432522885,0.0,3.0,3.0
33,2,-1.0225428270157004,-0.9515683943277554,-34.14123729741793,3.3928626544025713,0.4678061449020494,1.8202141315265123,0.0,3.0,3.0
34,6,-0.9644559589664937,-0.9526268868518363,-13.694686677822835,2.6470694927226406,0.40901540630880556,2.053187892105719,0.0,3.0,3.0
35,3,-0.9768374964196882,-0.9728944723814691,-21.157420794340972,2.981674701960227,0.365363593106272,1.9157391695966917,0.0,3.0,3.0
36,3,-1.049013402829701,-1.047699061483628,-23.754087513786597,3.0486295655431377,0.4287671795817194,2.5868635535009896,0.0,3.0,3.0
37,1,-1.5424743776915222,-1.5411600363454492,-74.99469083364002,5.027708127676474,0.6585419269098195,5.262336045334818,0.0,3.0,3.0
38,4,-1.1310318527730117,-1.1307032674364932,-30.991460500878972,3.373815062879746,0.4358962495556147,2.5714039865447087,0.0,3.0,3.0
39,5,-0.878133747923183,-10.87806803085588,-5.546364722807214,2.726141176918577,0.3843150173545986,1.7812811883621111,0.0,3.0,3.0
40,3,-1.1739389856550073,-4.50725041329924,-18.176593894434173,3.055510548468822,0.5270004293494752,1.5862805660678116,0.0,3.0,3.0
41,2,-1.0076359183188344,-2.674291632140951,-35.40584779514907,3.5564198376182516,0.3996891400782541,2.2408561986945745,0.0,3.0,3.0
42,5,-10.697551415528741,-1.0308825582931656,-6.585145327164838,2.7198496288029483,0.2860109176505431,1.7504100558724225,0.0,3.0,3.0
43,2,-5.6576391342916805,-25.824304705673892,-3.113579759220663,3.3012636861065405,0.3325052250520266,1.7222881783222492,0.0,3.0,3.0
44,5,-1.6987199890587312,-5.732053103335174,-10.31408882311413,2.696970646556002,0.29268796711608036,1.672471892954075,0.0,3.0,3.0
45,5,-10.70447404262248,-1.5111406654777673,-1.698087719812093,2.4877632171503476,0.2540595085366326,1.6840691733682926,0.0,3.0,3.0
46,4,-3.337880422823732,-1.0395470785375547,-12.562418463418608,2.6783670423530705,0.3728362222937217,1.6045324847589677,0.0,3.0,3.0
47,5,-1.1676719172645935,-10.708005248407357,-2.0123878599838743,2.5215046420306213,0.307369325173219,1.9733950802648217,0.0,3.0,3.0
48,10,-0.5273248346361471,-1.4813581677504233,-4.982832239762113,2.216777767433166,0.22143658196750932,1.778119435871061,0.0,3.0,3.0
49,2,-1.0372070644902103,-1.5142237310473485,-27.90514517260292,3.2348025989535723,0.48701637358456706,1.8760582789023301,0.0,3.0,3.0
50,6,7.982707901105628,16.23653845667944,-21.286771036809803,2.415652141314,-16.460345576978522,2.1925975436037684,1.0,3.0,4.0
51,5,0.863681150049497,-7.485552738835741,-3.524493777190333,2.58229049772297,-3.012690000595996,1.6678225598932965,1.0,3.0,4.0
52,4,-12.83665777163769,-2.4239662438589997,-0.3285453851475191,2.683519849023439,-0.5359040898887997,1.615635811596923,1.0,3.0,4.0
53,4,-16.44540322383238,-1.342230341887707,0.6541024346360771,2.736660104168184,0.17792220887811444,1.979299646977306,1.0,3.0,4.0
54,5,-3.6870883059339077,-10.666453729544973,0.38918062436530787,2.518435226818833,0.21066427055727993,1.727659600079177,1.0,3.0,4.0
55,4,-13.844246885772552,-3.089088241675319,0.5197699653804039,2.616321214711075,0.2288804400608676,1.6684094670793992,1.0,3.0,4.0
56,2,-7.805283841091397,-2.42770451904278,-24.986925941814516,3.478660079433051,0.5350825063847258,1.7024666849456955,1.0,3.0,4.0
57,3,-3.077016993247097,-1.2844905525642247,-25.208874726892947,3.1336856285203987,0.40240180121242236,2.731135628861505,1.0,3.0,4.0
58,3,-1.895396797808537,-17.964554650914245,-7.97453366128939,3.233307608172017,0.42824842783589795,2.040162367735675,1.0,3.0,4.0
59,6,-9.433322116492112,-3.778181758676396,-0.5449996266908758,2.649977526182313,0.37196918942748675,1.6096372185670471,1.0,3.0,4.0
60,4,-3.0874886451767165,-14.173703555722788,0.5929082093809696,2.746686609901117,0.42191054519958493,1.5658911851462851,1.0,3.0,4.0
61,1,-4.177045308263673,-15.263260218809744,-50.58157607559243,4.926430688389861,0.8511092095407952,4.095766325831621,1.0,3.0,4.0
62,1,-4.8837315551552996,-15.969946465701371,-101.41747400807336,7.094969228254536,1.2729921403430873,4.095766325831621,1.0,3.0,4.0
63,4,-1.9211243592324159,-17.192678086868934,-24.654177031574747,3.821976054916841,0.617883945464271,2.605570870984414,1.0,3.0,4.0
64,2,-26.293321879242193,-8.929098743060452,-11.994328816161389,3.8606860472316633,0.5093253451390068,2.145215067027865,1.0,3.0,4.0
65,5,-5.731304036212183,-2.2584594089758356,-12.21201021444886,2.7716597852015403,0.2999633296023628,1.8130646762559777,1.0,3.0,4.0
66,2,-28.598612630415126,-1.8621903167969536,-5.373044494915395,3.4474885343981603,0.4602543569848737,2.4794541615384293,1.0,3.0,4.0
67,2,-14.98264403013232,-26.614432873323235,-3.076836539698629,3.769382190386212,0.5242701985839106,3.0360344126528793,1.0,3.0,4.0
68,2,-8.18951651706837,-39.00541093866383,-0.8402237678471053,3.9347370509619823,0.5612082481047569,3.1028929106443024,1.0,3.0,4.0
69,2,-4.570016581772497,-19.977963792570222,-25.806070675010535,3.9734603792622756,0.5391382148299544,2.3659220156242253,1.0,3.0,4.0
70,4,-14.155111933950737,-5.50709873665017,-5.93890988024502,3.016396369962659,0.33704011722885896,1.80020214998767,1.0,3.0,4.0
71,4,-16.777125200028188,-14.615121900703045,-0.7463802535207512,2.8198438903632206,0.3966279242196019,2.0237671154797505,1.0,3.0,4.0
72,5,-3.9518348806665857,-13.51943422080156,0.44713378995679803,2.579213471249788,0.3444865345315102,2.0227003270381294,1.0,3.0,4.0
73,4,-1.625068055276027,-4.01696789030977,-12.645556993953639,2.718234347761905,0.3262887360275645,1.9262408554227974,1.0,3.0,4.0
74,8,-0.618768969981553,-0.9177564493607707,-7.911722325463529,2.3010529804797004,0.252898351272102,1.8000059600472231,1.0,3.0,4.0
75,7,-7.7398650112931895,-0.6397203654902207,-0.6216337451989649,2.333345028818049,0.2547905163626966,1.655534432055445,1.0,3.0,4.0
76,4,-2.7083187638276485,-13.433282602376906,0.5663796630799072,2.710246289973221,0.34472287076838826,1.5445089673767014,1.0,3.0,4.0
77,6,-9.066000414722408,-2.520161054480617,0.3756772312644509,2.3754861232731757,0.20021972971196889,1.68469396453317,1.0,3.0,4.0
78,5,-2.1174282625978083,-10.80826039054945,0.3793636259062177,2.398021138856349,0.207489295501018,2.057030978752038,1.0,3.0,4.0
79,1,-2.916895577311892,-61.60772770526353,1.1788309406203012,4.487206457428816,0.5405484650878957,3.6137592539356933,1.0,3.0,4.0
80,1,-3.2010723372281653,-61.8919044651798,-49.59420802129468,6.5890661388772,0.5405484650878957,3.6137592539356933,1.0,3.0,4.0
81,8,-0.7396132235524393,-8.075967239546392,-12.36863218666969,2.7663443643632366,0.23221767263359877,2.0427881762939992,1.0,3.0,4.0
82,3,-0.6394121514291028,-19.75153015676042,-3.730002985311606,2.9079569998139903,0.23458687390636446,1.7811512705560115,1.0,3.0,4.0
83,2,-25.896607530120143,-10.4526665327858,-1.288100038250213,3.502572305458282,0.4143119277846059,1.6843944162366533,1.0,3.0,4.0
84,3,-9.384165555855533,-4.236185223410755,-16.972420909588173,3.307446773293261,0.39505845660717115,1.8079007363316102,1.0,3.0,4.0
85,4,-2.7968224079761965,-14.009827324865004,-4.79274297752919,2.823546662852735,0.28362524808352696,2.0232553014921746,1.0,3.0,4.0
86,1,-53.29512362632483,-14.50812854321364,-4.294441759180553,4.8063592359104685,0.5161403185206183,3.6742328283767565,1.0,3.0,4.0
87,2,-27.699259751118625,-8.305762209563031,-27.318295708300507,4.571018248597619,0.6747097768334425,3.8276162237545432,1.0,3.0,4.0
88,4,-7.437686546483651,-15.089312161094753,-6.316702318371132,3.166219986277751,0.37113727837565996,2.166000301451054,1.0,3.0,4.0
89,3,-2.7968323671012274,-22.014040905304928,-1.8752331679902483,3.0092021548382006,0.2585968373166659,1.8431495801289624,1.0,3.0,4.0
90,2,-1.8729541073304405,-11.481558376432288,-27.68263433959671,3.5123594187383413,0.3853488847923057,2.0259763503079675,1.0,3.0,4.0
91,2,-2.018296646313009,-6.822598780863934,-38.97188236772448,3.9291996641011306,0.6198341920281014,3.0736355143395695,1.0,3.0,4.0
92,5,-0.9732341667735499,-11.934094593683735,-7.224801636033947,2.822334323324445,0.3528889541923742,1.8941930687322315,1.0,3.0,4.0
93,2,-0.873795159378928,-31.35422537283402,-3.2252227420248207,3.3576426949766236,0.37147373693147456,2.6353743532620446,1.0,3.0,4.0
94,1,-1.322452900030861,-31.80288311348595,-54.701487502686014,5.322266237922487,0.5875022981796721,5.364413170588962,1.0,3.0,4.0
95,11,-0.5691026623018915,-7.885505408979626,-4.523982828854188,2.4508225604464355,0.26911335735421066,2.1554295876478444,1.0,3.0,4.0
96,1,-1.3503611279995245,-58.666763874677265,-3.7427243631565554,4.661754842722934,0.7231747645506847,2.1554295876478444,1.0,3.0,4.0
97,6,-0.9103498057551157,-18.796416930201406,0.039657092881778926,2.8506519936235937,0.3919471589151387,1.661071629372551,1.0,3.0,4.0
98,2,-0.9745086435884407,-9.917542205811587,-26.0640543477943,3.5022170123800023,0.35953122485765066,2.101160408462654,1.0,3.0,4.0
99,3,-17.727194441206766,-4.041538961947813,-8.376720307005037,3.233882041214796,0.43084035436988577,2.276119327720792,1.0,3.0,4.0
100,1,-17.93393480552114,-54.24827932626219,-8.169979942690663,5.258305327061281,0.43084035436988577,2.276119327720792,1.0,3.0,4.0
101,1,-18.380611520283278,-54.69495604102433,-59.76184432817409,7.298187278981481,0.7213703409871625,2.276119327720792,1.0,3.0,4.0
102,2,-34.97393046666763,-28.13110272703816,-29.097297457561048,5.779892138173938,0.740191135364635,1.889847359870178,1.0,3.0,4.0
103,1,-85.61228255479944,-28.769454815169972,-80.10857414463953,7.81002293260861,1.0183424474305762,4.512026915626074,1.0,3.0,4.0
104,5,-17.50368413692734,-16.135118589001447,-15.640487202960452,3.504726462006881,0.3965907229240301,2.5907729678192277,1.0,3.0,4.0
105,2,-34.400492309283806,-8.71620953532086,-7.171593360660089,3.8956918678618506,0.3936113328868504,2.0435149414758635,1.0,3.0,4.0
106,4,-21.749496008913532,-2.828425315422797,-1.1435254085724404,3.0503969980286794,0.34324458446189143,1.6788641820005465,1.0,3.0,4.0
107,1,-22.536462423639705,-3.6153917301489744,-52.25214604450632,5.126929770907597,0.6714796739054031,4.271877850535782,1.0,3.0,4.0
108,2,-12.099414352213746,-2.63887900546838,-51.96710914823389,4.712894626093358,0.7354041815231023,3.1433114940591156,1.0,3.0,4.0
109,5,-12.815874067057356,-0.9237669977082825,-10.031175607779353,2.9028264971486797,0.35253289935627957,1.9687845738145302,1.0,3.0,4.0
110,2,-31.82762585081477,-0.8815723161402298,-4.595898986603588,3.4793681559865663,0.31409769579579194,1.788623713254197,1.0,3.0,4.0
111,1,-32.094346258099186,-51.148292723424646,-4.329178579319173,5.563771484803092,0.31409769579579194,1.788623713254197,1.0,3.0,4.0
112,1,-33.015747162477176,-102.06969362780264,-3.407777674941184,7.691937843839212,0.6868391595214489,3.3020817333763786,1.0,3.0,4.0
113,2,-17.065876300032816,-76.59284953269554,-1.1458861186763631,5.887125623429979,0.6322329510826354,2.4481161597077716,1.0,3.0,4.0
114,7,-2.824359034722865,-11.328212353674685,-7.191345505826045,2.7858310927222307,0.2851455516323024,2.195278732018091,1.0,3.0,4.0
115,2,-1.819536142095774,-31.071462801571684,-3.188316128178681,3.4136963577281607,0.27790313817409434,1.904528005102834,1.0,3.0,4.0
116,6,-9.134279852084273,-5.6762676286635925,-0.0336955262948036,2.5730435199866184,0.25735823888688203,1.6768781131985966,1.0,3.0,4.0
117,1,-9.7777072253823,-56.31969500196162,0.6097318470032245,4.607776074415156,0.5383937348904082,3.283169892071026,1.0,3.0,4.0
118,6,-2.3162454968562125,-18.406576792952766,0.7882496004596992,2.843579781289161,0.3592904252489301,1.8477546922331491,1.0,3.0,4.0
119,3,-1.7098507527232278,-23.739961184755412,1.039254096086015,3.117121656049804,0.5369877765654223,1.592691000642904,1.0,3.0,4.0
120,5,-0.9909333376461278,-15.396955424052567,0.8568140063186853,2.6906193733850787,0.3603312668361609,1.5733280638095857,1.0,3.0,4.0
121,1,-51.47792921459849,-15.883951301004927,1.343809883271044,4.671285486758253,0.5893667609204538,3.2299848960530877,1.0,3.0,4.0
122,1,-51.9614152411315,-16.36743732753794,-50.531464995804455,6.648423892617552,0.8165832987871745,5.894736812896253,1.0,3.0,4.0
123,4,-26.0499397986554,-4.651445320257011,-12.114925404928904,3.6828189100650923,0.47321896729353374,2.683413814718942,1.0,3.0,4.0
124,2,-13.357720603854126,-2.658473364654931,-31.437670282795196,3.7910883101657737,0.4378979364768765,2.185031449777909,1.0,3.0,4.0
125,4,-4.472039899491123,-1.7972280896913246,-19.520835706972896,3.177305520779736,0.5878946610356954,1.6011312544316145,1.0,3.0,4.0
126,2,-3.130599920687626,-26.793194015787726,-8.901376743063032,3.706086968370308,0.6583688206441358,2.321792456118864,1.0,3.0,4.0
127,6,-1.2728751043249815,-13.549974120174996,-9.296987099579665,2.686499878306304,0.4262775664481812,2.1280796854263935,1.0,3.0,4.0
128,3,-0.740701532490581,-21.499734537773918,-2.7825858688109677,2.848027896707387,0.27755589311999246,1.8310144663173207,1.0,3.0,4.0
129,3,-1.014779493688502,-7.9344571621162805,-17.421214786954963,3.0225014435659987,0.4148184379531901,2.5055263341028717,1.0,3.0,4.0
130,3,-17.291930979823025,-2.9318235359656177,-5.520067113724797,2.9483458216696707,0.26411540115269205,1.964931985738292,1.0,3.0,4.0
131,5,-3.8864756997268466,-1.0144542109553647,-10.905825438603648,2.560139737816405,0.2729648583636879,1.7259230816366842,1.0,3.0,4.0
132,2,-2.7395596388807486,-1.3035488944950075,-30.65021404456303,3.358704608339429,0.4679374010163382,2.9456158291700194,1.0,3.0,4.0
133,4,-13.894047137618715,-1.0350444515222808,-6.9533962832422285,2.8939284952861297,0.4194888717345473,2.3179546958141044,1.0,3.0,4.0
134,1,-14.239604683161438,-1.380601997065004,-57.629888341125096,5.057168962360963,0.4194888717345473,2.3179546958141044,1.0,3.0,4.0
135,3,-22.074678212071998,-1.1216773167065188,-18.54848612935685,3.724914864757148,0.42663673872531044,2.371125008108866,1.0,3.0,4.0
136,9,-3.2894983210746296,-0.9613871104784645,-6.91168117720275,2.520158152702716,0.4042074658358612,1.6217700982228613,1.0,3.0,4.0
137,5,-10.939187786415241,-0.473565544296007,-11.53163503622289,2.421824377742029,0.24796094076619696,1.7127017361402324,1.0,3.0,4.0
138,7,-9.235640306112744,-0.5976942715242816,-1.1173343828355606,2.3503089570840374,0.2864510756571524,1.6442733824430555,1.0,3.0,4.0
139,2,-29.891761172310694,-0.5727881550164609,-0.2847261721634603,3.101872049696875,0.31970992262242154,1.6765055668974362,1.0,3.0,4.0
140,1,-30.078203737828424,-50.75923072053419,-0.47101087941199216,5.105997536746715,0.31970992262242154,1.6765055668974362,1.0,3.0,4.0
141,1,-30.6981690876861,-101.37919607039186,0.148954470445684,7.135550671987863,0.5928479993672382,3.293182530764118,1.0,3.0,4.0
142,4,-8.198928919738675,-25.86918566541511,-12.252305203894284,3.8118381416181446,0.3535837162015668,2.0776709319292923,1.0,3.0,4.0
143,7,20.082217756160645,24.700752506778297,-30.146679773822495,2.427590627970924,-14.123350790619826,16.0860578339041,1.0,5.0,6.0
144,2,-16.076186320805043,11.233081054503783,-14.509424478763362,3.409361608387021,-6.62269694554729,9.49422956396926,1.0,5.0,6.0
145,1,-16.225295925813867,-38.91602855050504,-14.360314873754538,5.376154134927956,-6.62269694554729,9.49422956396926,1.0,5.0,6.0
146,2,-33.44022000534633,-19.785586317691923,-6.852585394437868,4.6377368358006,-3.1145688968817384,5.591090022755283,1.0,5.0,6.0
147,11,-3.545309770463436,-2.303979435222128,-4.808991310105397,2.4186417663715742,-0.06060487114391355,2.044710065338851,1.0,5.0,6.0
148,2,-2.659097916311675,-2.038432748691021,-27.022539544464927,3.3194989466390186,0.33087221210375745,3.045702734948994,1.0,5.0,6.0
149,6,15.951513263408167,7.721624124678276,-29.60319143569465,2.4738063228536373,-16.472574174625574,2.10218334171358,1.0,6.0,7.0
150,2,-17.748774894344322,3.1362805362907307,-14.077064191798916,3.296931135215689,-7.929348036591439,2.6274782710569937,1.0,6.0,7.0
151,6,-11.713201356336748,0.10097454876909358,-10.553285431024925,2.525408029865143,-1.1346656906897297,1.938192272077084,1.0,6.0,7.0
152,3,-21.470083571845503,-0.8653582701435574,-3.743270179483162,2.997154798208269,0.02330055608329055,1.9876201018009454,1.0,6.0,7.0
153,6,-12.566603011716184,-0.7991487947658608,0.031044053161407393,2.536624568238459,0.2882752634626095,1.931789308282425,1.0,6.0,7.0
154,1,-12.745892997257613,-50.97843878030729,0.21033403870283648,4.533597475311999,0.2882752634626095,1.931789308282425,1.0,6.0,7.0
155,2,-31.699438962092934,-25.815711853617778,0.43165948281554606,4.21502541341178,0.34092028530286483,1.8095194589859527,1.0,6.0,7.0
156,5,-7.171768372322876,-15.995022950627847,0.9182124764673996,2.9585020949952265,0.430806315759016,1.578556419539861,1.0,6.0,7.0
157,2,-4.705650576752851,-9.117277865905338,-24.338205943689037,3.6696718134015653,0.6537586528243667,2.7416528021941335,1.0,6.0,7.0
158,2,-28.012523451087407,-5.218337095663652,-11.509404809133537,3.8738738977482514,0.612905197586719,2.9701432023464824,1.0,6.0,7.0
159,3,-26.593027684826698,-2.3282988996854503,-3.3180982256095626,3.307067524710804,0.4662408107851035,2.6128609384405723,1.0,6.0,7.0
160,3,-9.64051036631908,-1.552267437938666,-18.024506024078487,3.2111046361452265,0.5124930045047796,1.9709496142596397,1.0,6.0,7.0
161,4,-2.8775142776205236,-0.8554535455254197,-17.022318999894765,2.7888629089496946,0.3662236026121063,1.729067339283416,1.0,6.0,7.0
162,3,-1.3762580473738704,-0.702237803342169,-22.611394740485252,2.926998264038166,0.2841061201336222,1.8560867256652223,1.0,6.0,7.0
163,5,-0.7301881623821391,-0.5953841135757989,-14.43514539116963,2.5785437976771304,0.24859506044213883,1.8245264158078829,1.0,6.0,7.0
164,1,-51.34450136013424,-1.2096973113278966,-13.820832193417532,4.601762158103238,0.5185532612494198,3.4373408810275676,1.0,6.0,7.0
165,2,-26.30513411499739,-1.2377320905942164,-33.520709617162204,4.435364335800678,0.44883888332320215,3.1802380823692387,1.0,6.0,7.0
166,6,-4.796371331639019,-0.6184709942384905,-13.770395511043935,2.712160776621546,0.25691645214380704,1.9975701150301275,1.0,6.0,7.0
167,4,-1.6709165210147692,-13.126441436664637,-2.9707751896559693,2.683655639001296,0.2574798607210976,1.72247762910434,1.0,6.0,7.0
168,1,-2.159509638083555,-63.61503455373342,-2.4821820725871833,4.747847189452801,0.5656166511137177,1.72247762910434,1.0,6.0,7.0
169,8,-0.8863087831908723,-8.5682493976471,-6.513901220648493,2.6253034285407115,0.3522516130352559,1.7759054683756121,1.0,6.0,7.0
170,1,-1.350403614514428,-9.032344228970656,-57.99708130056631,4.6737332884260505,0.6516518082488124,1.7759054683756121,1.0,6.0,7.0
171,6,-0.7900010234290843,-2.0703244591717893,-18.242892219278897,2.809019010485805,0.33941271874831375,1.859871380744436,1.0,6.0,7.0
172,2,-0.5888023399011026,-1.2289640577724552,-35.153527870920605,3.319236046460468,0.25099687702333323,2.1845429813386903,1.0,6.0,7.0
173,5,-10.6277918843148,-10.75582422788907,-6.520674157849544,2.677858107589433,0.2615349539800775,1.7358479538902016,1.0,6.0,7.0
174,2,-5.743749570688534,-5.807765742475669,-30.613540812286463,3.301764440163294,0.34021036269502564,3.7033135660452636,1.0,6.0,7.0
175,3,-2.6627342471366733,-2.6840729710657185,-26.87845584366232,3.197856644988676,0.4623083979880371,2.26294527520293,1.0,6.0,7.0
176,2,-26.97983274954663,-1.9905021115111516,-12.790762295852867,3.6319714408189654,0.5132742224136904,2.732121255105865,1.0,6.0,7.0
177,2,-13.875268508861614,-1.3806031898438749,-32.22809932916898,3.78597374888712,0.4784837532250509,2.440255549210332,1.0,6.0,7.0
178,2,-32.21986179224349,-0.9725291327346265,-15.895134646110156,3.8050853588258797,0.4000667594838803,3.008087225122901,1.0,6.0,7.0
179,1,-32.92325791491956,-1.6759252554107005,-68.92511313799068,5.854844128517821,0.700652337536567,6.2429418412508575,1.0,6.0,7.0
180,1,-83.16067133101083,-1.9133386715019762,-69.27212307253149,7.909940466141208,0.700652337536567,6.2429418412508575,1.0,6.0,7.0
181,2,-42.445894910455586,-1.8222285807011542,-59.74080387305514,6.05952254923682,0.7044089109469427,5.160123522655532,1.0,6.0,7.0
182,1,-43.254016622148804,-52.63035029239437,-59.44507766369999,8.28242133722788,1.1733670584244345,5.160123522655532,1.0,6.0,7.0
183,9,-5.099236692472998,-6.141051544722505,-12.103994002649971,2.8382205037398114,0.2993771930643944,2.116792400204013,1.0,6.0,7.0
184,7,-1.189610525705614,-1.338441218884115,-8.562691922638612,2.393737748255803,0.2448961258555584,1.7195787364146804,1.0,6.0,7.0
185,1,-51.5578904972594,-1.7067211904379063,-8.19441195108482,4.395750199319088,0.49489887012140443,1.7195787364146804,1.0,6.0,7.0
186,2,-51.301295479788806,-1.3757108263780564,-3.574855744383307,4.226106459276656,0.5208797634216007,1.6642087640077745,1.0,6.0,7.0
187,3,-17.543214466151323,-0.9013529150144083,-19.21988535123663,3.391944313043728,0.40634697257255953,2.047090867602614,1.0,6.0,7.0
188,6,-3.37850080824607,-0.6048572163899177,-11.529901141551655,2.5541745605171804,0.26275606919064165,1.8565270450052214,1.0,6.0,7.0
189,1,-3.6346111770931695,-50.86096758523701,-11.273790772704555,4.627967850896391,0.26275606919064165,1.8565270450052214,1.0,6.0,7.0
190,4,-1.4232225197990078,-13.229811621834966,-15.223280614101903,3.1611234772266292,0.3197807052405427,1.687314758530964,1.0,6.0,7.0
191,1,-2.125891978579725,-13.932481080615682,-66.02181948615484,5.212023490074455,0.6194986440836746,4.296940016320441,1.0,6.0,7.0
192,8,-0.7932427883246049,-2.2690664260790996,-14.30850684966951,2.6606242685561297,0.30218137093062025,2.0648597753463362,1.0,6.0,7.0
193,3,-0.9222353325144995,-1.414176545099331,-21.24765053336134,2.987390093089605,0.33153035406313375,1.815170082033861,1.0,6.0,7.0
194,7,-0.5818445224683824,-0.6521218385519296,-9.935327735479675,2.393232991602178,0.26311456039607745,2.0745918269482053,1.0,6.0,7.0
195,11,67.92917606471379,72.46824176325164,-73.45684219833947,-25.165939088207708,-27.124944047385554,19.958467192145115,9.0,6.0,15.0
196,5,12.973177319474804,13.880990459182375,-24.439973790293937,-2.9787318511194782,-5.1846247384151045,5.387914496500416,9.0,6.0,15.0
197,1,12.917892485315098,13.82570562502267,-75.4112787873791,-1.1057640954276617,-5.1846247384151045,5.387914496500416,9.0,6.0,15.0
198,5,1.9301563016838847,2.111718929625399,-24.9706282665693,1.8118963236283434,-0.7535603821593304,2.973824217929478,9.0,6.0,15.0
