episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2
10,12,-0.004707805238549722,-0.005126670359135357,-0.14471247151051958,0.0004202727781494708,0.1824534880817808,2.4124077270764953e-06,0.0,0.0,0.0
10,18,-0.003420975182464376,-0.14466509627037563,0.002998884005207117,1.1872112377103695e-06,0.0005154053335643525,0.1319950266520441,0.0,0.0,0.0
11,3,-0.0025825596611462795,-0.14303422386587433,0.002581377332918668,0.09507083835809063,1.4437124189477661e-06,0.0003697339682130087,0.0,0.0,0.0
11,7,-0.14055404365496918,-0.002438951312045988,-0.1414767049040065,0.0002633541228755973,0.08878978679667746,1.024193817764567e-06,0.0,0.0,0.0
11,21,-0.011084962413554469,-0.14404998883397335,-0.12711504825153072,7.022776610015928e-07,0.00023677276479113987,7.735939154774199,0.0,0.0,0.0
12,1,-0.0008336142968479319,-0.0011872446862639396,-0.13526215943517478,0.035418177380885464,6.297147999764358e-07,0.020574306262697337,0.0,0.0,0.0
12,7,-0.002666536909928212,-0.0026674626439319184,-0.1342027230084763,9.27177418347787e-05,0.10822066920432734,5.385944047826528e-05,0.0,0.0,0.0
12,8,-0.0004504370159040684,-0.1309987423050268,9.307602395000962e-05,2.420828768532081e-07,0.0002825604940060766,0.013546600984137696,0.0,0.0,0.0
13,16,0.49695662777008015,0.3713161558269997,-0.49695752341166405,48.350697144617904,7.081716641756306e-07,3.39513809126258e-05,2.0,0.0,2.0
13,23,-0.0018737548710536065,-0.12533592352115971,0.001873752665039853,0.11909038705570912,6.553795887718097,8.362409091779755e-08,2.0,0.0,2.0
13,40,-0.1256522548731759,-0.007740817919630066,0.0023947605626497403,0.0002815375580513218,0.01549360729956997,0.054713397314255806,2.0,0.0,2.0
14,5,-0.0018984320426344268,-0.11844536793760278,0.0016104472428434776,0.04177933780949877,3.620001705507002e-05,0.00012783504045386871,2.0,0.0,2.0
14,9,-0.0025706611803616875,-0.002840445754192633,-0.11805721332081508,9.67114301145805e-05,0.02017020174857414,2.9591444549506644e-07,2.0,0.0,2.0
14,14,-0.0027270759836176585,-0.002727693339621848,-0.11608587805758971,2.213076203994977e-07,4.6156068074540366e-05,6.22354058107279,2.0,0.0,2.0
15,41,-0.019323684577111352,-0.01932368586865111,-0.08998114853054119,0.10889540790202595,9.656081187142336e-08,0.013019959374629268,2.0,0.0,2.0
15,49,-0.10562612100104352,-0.002745462567487007,0.0025205555008220026,0.0002240646253128106,0.039835907067224736,2.6790039865492322e-05,2.0,0.0,2.0
15,54,-0.0022784258406976774,-0.002068892931464365,-0.10604642598019676,4.563434324089829e-07,8.113219361960232e-05,5.778831186768034,2.0,0.0,2.0
16,3,-0.102903425572905,-0.0016884265184328687,0.0014695695975590608,5.8381316490020705,1.6423520975628e-07,0.011698038839611406,2.0,0.0,2.0
16,15,-0.006649740566139209,-0.006449710923739067,-0.09692024252229647,0.011537809583008044,0.04608215610542332,2.3118653833224122e-05,2.0,0.0,2.0
16,21,-0.001656027442521925,-0.0016556367596266123,-0.10007865703237759,2.2534784341812586e-05,9.000421114340493e-05,5.340364149344192,2.0,0.0,2.0
17,3,-0.0008767687723433079,-0.0008767680137357442,-0.09965575113662516,0.07959112077313482,1.7476545853088336e-07,0.01036963912494018,2.0,0.0,2.0
17,24,-0.004178314327723466,-0.004178314326308154,-0.09164343763868868,0.00014849089696480377,0.056766627051933305,1.93463416510078e-05,2.0,0.0,2.0
17,35,-0.004395251349753721,-0.09580292959472371,0.004220074472301413,2.7146416264132314e-07,0.00010377811161230952,0.015559874868884821,2.0,0.0,2.0
18,3,-0.09221052386156987,-0.0014676287311061816,0.001275428715108091,5.367194681561277,1.8868747565874457e-07,2.8290681579790584e-05,2.0,0.0,2.0
18,9,-0.0032390605211222796,-0.0030758538752041794,-0.09001723584801781,0.009653227844534672,0.019023388663719585,5.088252082696148e-08,2.0,0.0,2.0
18,10,-0.0004466648222232204,-0.0004463718120869222,-0.0913690502872224,1.7330750169721133e-05,3.4153301012063884e-05,4.486987439607534,2.0,0.0,2.0
19,48,-0.011482633532232105,-0.01148263304791783,-0.07388614626791414,0.21104040533935156,5.645173721002295e-08,0.0074165081646405525,2.0,0.0,2.0
19,59,-0.08592915503627369,-0.08592915503548747,0.004621738185948768,0.00034259806061583045,4.0308698988545935,1.2039785981559338e-05,2.0,0.0,2.0
19,77,-0.004762542077493395,-0.004762542077492155,-0.07698358505572978,5.403754899303319e-07,0.006357838957183901,4.150993680859987,2.0,0.0,2.0
20,10,-0.0025674496271502465,-0.0025674496271502444,-0.07881087790997116,0.01787444402607505,9.87242074096879e-06,0.00644564236158383,2.0,0.0,2.0
20,11,-0.000237644924321618,-0.07775702476928287,0.00011147697465166232,2.7712316319496206e-05,4.405451155069976,9.993243971447798e-06,2.0,0.0,2.0
20,15,-0.00173535566661747,-0.07889640247685624,0.001735161262997023,4.270002514560278e-08,0.006788060331386712,0.011333959599185662,2.0,0.0,2.0
21,1,-0.00030800218430027994,-0.00042671148708526267,-0.07816303265163167,0.009891574156023252,1.0443169740594942e-05,1.7436860921824096e-05,2.0,0.0,2.0
21,10,-0.00220464179256866,-0.0780773560707216,0.002085565867172709,1.5009975957546664e-05,4.172656831875636,2.6459576512631404e-08,2.0,0.0,2.0
21,15,-0.0013398182707844925,-0.07675528922602268,0.0013396389395715469,2.260538547823293e-08,0.006284121734752464,0.016006929821548967,2.0,0.0,2.0
22,9,-0.002789735015670172,-0.002901793664935014,-0.07463494763649041,0.03169599059568856,9.337476574669336e-06,2.3784442528304556e-05,2.0,0.0,2.0
22,13,-0.0012467411327848833,-0.07510215037746622,2.2718610296186497e-05,4.681830220928886e-05,3.8749201418211614,3.5132115994541446e-08,2.0,0.0,2.0
22,19,-0.0027548049980405443,-0.00286293883295223,-0.07287031462801899,6.854802666074505e-08,0.005673382345272564,3.7149493735227876,2.0,0.0,2.0
23,3,-0.001460763780151285,-0.07434721878574153,-0.07409274742787306,0.013790720546841176,8.270236654916274e-06,0.005415378095514268,2.0,0.0,2.0
23,7,-0.001455313286136949,-0.07402471394556534,0.0013458154438064792,1.9986551517161125e-05,3.661971405030145,7.848374051469953e-06,2.0,0.0,2.0
23,12,-0.002547060240736006,-0.0026514766445625217,-0.07463904036557979,2.8757628082246223e-08,0.005269023604359921,3.546029820346508,2.0,0.0,2.0
24,107,-0.07808699461164124,-0.01574298515578567,0.0156466129400623,3.22771010478137,6.569854868279203e-06,0.0044214835665168425,2.0,0.0,2.0
24,112,-0.06260325951125369,-0.000568136822956475,0.0005680174026148104,0.003999640774202441,0.05602445609785572,5.478913960987413e-06,2.0,0.0,2.0
24,121,-0.001669806283444307,-0.06286829265269885,0.001411234199413162,4.901520556620639e-06,6.865742168854867e-05,0.012586371630945515,2.0,0.0,2.0
25,4,-0.00121699237618483,-0.0622672344327327,0.0005407146278954019,0.0187651467596756,8.372856303481545e-08,1.5349233696275017e-05,2.0,0.0,2.0
25,8,-0.062249183873375837,-0.0016436623224735894,0.0015687514974677189,2.277323635882961e-05,0.01498889560673322,1.8627710796450264e-08,2.0,0.0,2.0
25,9,-0.0004543960385931121,-0.0003809348003495942,-0.06150401078237946,2.7603922859187405e-08,1.8168358311191782e-05,3.09063272603979,2.0,0.0,2.0
26,5,-0.06131227969420492,-0.001071227331267276,0.0009966671558663976,3.5962824422632567,2.1889588326737087e-08,0.0037236538867949274,2.0,0.0,2.0
26,10,-0.0018962459659720963,-0.0018241009930823505,-0.05985587006999866,0.004306925080554799,0.0832740351155651,4.459465732688536e-06,2.0,0.0,2.0
26,18,-0.060570086435330246,-0.0012580198339389118,0.0011848526084785548,5.109045172662869e-06,9.87829598049408e-05,0.06929252187430955,2.0,0.0,2.0
27,12,-0.0012053806912198635,-0.0011360098530895813,-0.05997298485799533,0.03255983082541172,1.1553562550285474e-07,8.104388523311059e-05,2.0,0.0,2.0
27,17,-0.060104623660336434,-0.0019650081128502407,0.0018939511422559566,3.7860268401641536e-05,0.02829791063649552,9.423707585245418e-08,2.0,0.0,2.0
27,23,-0.06017785156199251,-0.0023739951930000355,0.001997043398885129,4.371855473630662e-08,3.2676571173782354e-05,0.02875140690882083,2.0,0.0,2.0
28,7,-0.0015636946563672924,-0.0014974817624738303,-0.056954927142945665,0.04098214094688648,3.743020753010579e-08,3.2934028532440814e-05,2.0,0.0,2.0
28,9,-0.0006239396412965044,-0.05776672111227491,0.0005570612163830039,4.6836732510727405e-05,3.1616099032361413,3.763888975136093e-08,2.0,0.0,2.0
28,11,-0.05749404191710436,-0.0005466562631373994,0.0004814228995160859,5.3405624299575146e-08,0.0036050283959363073,0.012801322816213413,2.0,0.0,2.0
29,4,-0.0007968215328500865,-0.0007321820485663555,-0.05816443042286101,0.025975390618878047,4.0919732076462055e-06,1.4530445875384125e-05,2.0,0.0,2.0
29,13,-0.05775330430004379,-0.0015734563905108812,0.0015072804214418618,2.918583215604275e-05,0.05981253923671373,1.632634368020688e-08,2.0,0.0,2.0
29,22,-0.05716137835362229,-0.0014815342513869875,0.0014814606407428617,3.246477436712208e-08,6.653230170935899e-05,0.049630179283962204,2.0,0.0,2.0
30,4,-0.0009677647231955212,-0.0009061037662716725,-0.05694578323646734,0.009997453982164882,7.367918240239091e-08,5.496143885267132e-05,2.0,0.0,2.0
30,6,-0.05572188955462624,-0.0004732026364417866,0.00040927789942218543,1.1046910477530257e-05,0.007982257659623846,6.07308716604103e-08,2.0,0.0,2.0
30,21,-0.0012669917825405205,-0.0012069388619772765,-0.055460408240202444,1.2007511388619845e-08,8.676367021330268e-06,3.1083858405399254,2.0,0.0,2.0
31,6,-0.0014492736194289286,-0.05544488911303523,0.0012005295126238387,0.02495772029529638,9.369726804892298e-09,0.003356788164729941,2.0,0.0,2.0
31,22,-0.004268734648803087,-0.004326054835102032,-0.050466311039250436,2.649439521793671e-05,0.05547213314837182,3.563469389309916e-06,2.0,0.0,2.0
31,35,-0.055879168138240023,-0.003523207216969133,0.0020008554941695973,2.7742822217734774e-08,5.808600329672442e-05,0.20217100700634508,2.0,0.0,2.0
32,65,-0.00959766049722049,-0.009546331123768265,-0.041271879428747826,0.41914801150422426,5.6947062055612173e-08,0.0001982068696140638,2.0,0.0,2.0
32,77,-0.002707785009374249,-0.002707735271609276,-0.04766295798470201,0.0004061511739382018,11.343054076507142,1.9206092016866646e-07,2.0,0.0,2.0
32,97,-0.0034956293945739188,-0.0034956293472946745,-0.04619330904139142,3.8607526039753023e-07,0.010782370795158881,7.620521238340558,2.0,0.0,2.0
33,11,-0.049029374668383446,-0.0019926860512176183,0.0019459419887635392,2.6524843186443046,1.0143340352924629e-05,0.0071688816917596975,2.0,0.0,2.0
33,12,-0.0002429059923077214,-0.04719117978120136,0.00019865464580431927,0.002492936389703294,1.235917875339845,6.737670762932047e-06,2.0,0.0,2.0
33,18,-0.0018596776280023286,-0.048632526482010635,0.0012859526273919536,2.3298470931806486e-06,0.0011550634348970513,0.13310217713747416,2.0,0.0,2.0
34,4,-0.0007874169039288489,-0.0008309670425266218,-0.04773920927881568,0.006756504481791916,1.0754780585633624e-06,0.0001239312636289331,2.0,0.0,2.0
34,21,-0.001435715598911659,-0.0014357555165455708,-0.04572344402671371,6.192946362779025e-06,5.53826864884564e-09,1.1359419214384337e-07,2.0,0.0,2.0
34,31,-0.003276169799112936,-0.003276169835368735,-0.04755667805175535,5.6248377500263625e-09,5.0302167564447226e-12,3.913900573156681,2.0,0.0,2.0
35,8,-0.001831903167822447,-0.0018319031678551395,-0.04525190992545877,2.001534957920115e-08,4.535813125739155e-15,0.003529216026290966,2.0,0.0,2.0
35,27,-0.001973385861681384,-0.04629962699643318,0.0019316448926270564,1.774410423688045e-11,7.17728584204309e-08,3.1287376119600762e-06,2.0,0.0,2.0
35,30,-0.0004993590578178089,-0.044747216034948446,0.0004993221515675398,1.5688863162582185e-14,6.3459644934068e-11,0.21134535645409736,2.0,0.0,2.0
36,21,0.08450417321977664,0.041062985843928444,-0.08450417325181332,6.480803314146502e-07,5.508649733860069e-14,0.0001834595108108484,3.0,0.0,3.0
36,25,-0.0005976756076111177,-0.0006352544894241351,-0.044135000818582605,5.60623124061116e-10,1.5211502698810314e-10,1.5870199897132215e-07,3.0,0.0,3.0
36,36,-0.044553666905285845,-0.0017087976498289506,0.0016704341062916698,4.803968500952151e-13,1.3034706682785187e-13,0.5782831578965885,3.0,0.0,3.0
37,1,-0.0003130358135387712,-0.0002763535624638937,-0.04344932428268042,1.6048933849960738e-12,1.1159851611973619e-16,0.0004951054434046134,3.0,0.0,3.0
37,8,-0.0016214006178110539,-0.001621369398873969,-0.04257297288799164,1.3658667106349564e-15,7.230280354841547e-10,4.2136633481243696e-07,3.0,0.0,3.0
37,56,-0.00897342544111779,-0.008973425415591266,-0.03766305233150137,1.1168166072240035e-18,5.911921794637405e-13,5.4457945599750675,3.0,0.0,3.0
38,7,-0.04123412652164174,-0.0005837200175559411,0.0005458041819891992,3.012818066056015e-08,4.806440483445045e-16,0.00442747525201225,3.0,0.0,3.0
38,20,-0.003021248031341235,-0.04321380603093569,0.002988514063248192,2.4238278890233424e-11,8.145562106964182e-08,3.5619269927693077e-06,3.0,0.0,3.0
38,30,-0.00199458241287,-0.00202665947432219,-0.03907521544281942,1.9344197039292437e-14,6.500847651208445e-11,2.787129243662153,3.0,0.0,3.0
39,3,-0.040204174994226086,-0.0003952833358355287,0.0003625589131307981,2.692755109670708e-07,5.175834117204176e-14,0.002219051945590886,3.0,0.0,3.0
39,11,-0.0013351788248308044,-0.04086064647383524,0.001085584598622584,2.130344232334421e-10,1.0263919876939783e-07,1.7555790708788656e-06,3.0,0.0,3.0
39,38,-0.0050003327807208045,-0.043760615869527154,0.003699651722255907,1.6501504510723633e-13,7.950363963547469e-11,0.4710936812151585,3.0,0.0,3.0
40,8,-0.03959823188924542,-0.0011369234081744415,0.001106083558946365,2.08935647082685e-08,6.120372566241315e-14,0.00036265872302937527,3.0,0.0,3.0
40,19,-0.002175930921391327,-0.04031451007522257,0.0021465476020552207,1.5949286036846184e-11,4.0241924284166093e-08,2.768387198697521e-07,3.0,0.0,3.0
40,35,-0.03979342664573953,-0.0021147981232311074,0.0020860138378063957,1.2028119183141919e-14,3.034835918866221e-11,1.2921035537018328,3.0,0.0,3.0
41,6,-0.0012312799373195122,-0.03874053021620652,0.001202971068845088,5.77905306729302e-09,2.27840534449416e-14,0.000970047712989364,3.0,0.0,3.0
41,12,0.036566670894609465,0.07390784484806322,-0.07436414198334312,4.319172696033647e-12,5.397310365671952e-07,7.249982907244873e-07,4.0,0.0,4.0
41,22,-0.0020491906511380534,-0.002021489483516797,-0.03607791977850547,3.2041340475027057e-15,4.00393944040946e-10,2.5562990643613106,4.0,0.0,4.0
42,5,-0.0010610395987566859,-0.0010610191248707867,-0.0377666757870829,3.195961743149905e-09,2.9593048340055136e-13,0.001889356292949971,4.0,0.0,4.0
42,13,-0.037163962095722994,-0.0004262692077921429,0.00039774040917939224,2.348245219066793e-12,1.3124644951825318e-09,1.388211824357069e-06,4.0,0.0,4.0
42,14,-0.03694799973869444,-0.00021030686579581463,0.00021028591954132657,1.7241154325013163e-15,9.636303195172775e-13,0.017205678424996786,4.0,0.0,4.0
43,2,-0.00038343456377773607,-0.0003565007713489248,-0.037564106660334357,2.765201769961873e-11,7.064738412883266e-16,1.2614133742666266e-05,4.0,0.0,4.0
43,3,-0.00023918168539728576,-0.00023916195368122066,-0.0371901171791633,2.0257888424629107e-14,5.50438585951673e-12,9.241123621000927e-09,4.0,0.0,4.0
43,4,-0.0002958094465830326,-0.0002958094321381453,-0.03744972001006083,1.4830079373813402e-17,4.029565050890725e-15,2.3341488069596266,4.0,0.0,4.0
44,7,-0.00047555505030586945,-0.0004755550502953488,-0.037615565936291284,9.53692642234392e-10,2.9348616539626546e-18,0.0017000355476763486,4.0,0.0,4.0
44,12,-0.0007866175015760197,-0.000786617501576012,-0.03715161675930236,6.920846460336662e-13,5.931440508777345e-10,1.2336977849610658e-06,4.0,0.0,4.0
44,23,-0.03771153989230378,-0.03771153989230378,0.0016871063183218713,4.982610842574991e-16,4.2702955426762743e-13,0.22667295416119476,4.0,0.0,4.0
45,10,-0.03752892000895338,-0.001789105855986975,0.0017633557247689747,1.3064016488667634e-07,3.052391381469817e-16,0.00016202498510449947,4.0,0.0,4.0
45,19,-0.001725210928720204,-0.0016998275379865627,-0.03515417489378219,9.278420801610535e-11,3.695063874965183e-08,1.1507456328444565e-07,4.0,0.0,4.0
45,25,-0.035725128721258326,-0.0003644318447443694,0.00033836819380252445,6.561825177942386e-14,2.6131993458028166e-11,0.09435773000769543,4.0,0.0,4.0
46,16,-0.0017346160131255291,-0.03667492321810699,0.0017098700267426927,1.4073305844832e-09,1.8274121299320397e-14,6.598442657880799e-05,4.0,0.0,4.0
46,22,-0.035889392360510704,-0.001094782546586594,0.0010524712155711561,9.800352259632312e-13,2.378407198063057e-10,4.5950157784685226e-08,4.0,0.0,4.0
46,35,-0.0029020543445059848,-0.03738459774698085,0.0024930733250972765,6.763528129490899e-16,1.641412835102179e-13,0.235091836296856,4.0,0.0,4.0
47,4,-0.00038564345266229504,-0.00040937541646303476,-0.03508429298592693,9.541154269840584e-11,1.129671600207969e-16,0.0001617975473481459,4.0,0.0,4.0
47,15,-0.03548187953494487,-0.0013288902808217846,0.0013046459718037585,6.517181878306409e-14,8.464340450697116e-10,1.105174503744166e-07,4.0,0.0,4.0
47,47,-0.0031468062425045974,-0.003123976704233125,-0.03408664222837828,4.356404998867921e-17,5.657981584690586e-13,2.7011047095440994,4.0,0.0,4.0
48,10,-0.03457123904666163,-0.034571223887605675,0.00028734453352186317,2.1280660729048978e-08,3.7569598835926867e-16,0.0017935622241328681,4.0,0.0,4.0
48,15,-0.000696805831060147,-0.0006968058210276811,-0.03395330224254003,1.4083825763765041e-11,1.3479669459410902e-08,1.1870034574009716e-06,4.0,0.0,4.0
48,32,-0.002728672692867441,-0.03545118578186611,0.0018094804988265372,9.217163457961415e-15,8.821773206420748e-12,0.3575855899759702,4.0,0.0,4.0
49,6,-0.0007840028676546054,-0.03339985848244535,0.0007834036550118148,2.0749331139305483e-10,5.750829991147815e-15,0.00023310664274835084,4.0,0.0,4.0
49,11,-0.032691854738482226,-0.0002244186472637705,-0.000371291559143579,1.348234641930181e-13,1.4778220015826944e-10,1.514663045798251e-07,4.0,0.0,4.0
49,23,-0.0022922357950597005,-0.0022713025674057875,-0.03158996527006197,8.69267983191606e-17,9.528188275839423e-14,2.344596959967604,4.0,0.0,4.0
50,7,-0.0008794352306895307,-0.03297184798214803,-5.9107211952280944e-05,5.560635105764738e-10,6.115653578844302e-17,0.0015048760975401824,4.0,0.0,4.0
50,13,-0.032463976892977725,-0.0005151868755553814,0.0004940673389862635,3.5553932901309065e-13,1.2356958344956996e-09,9.62196993312137e-07,4.0,0.0,4.0
50,14,-9.804329485397024e-05,-7.762873254251826e-05,-0.032542605863439544,2.271816798805691e-16,7.895820028726514e-13,2.234211907714204,4.0,0.0,4.0
51,12,-0.0008228973502583985,-0.0008228844050698688,-0.03173787221892261,1.587689356663972e-09,5.006861146941353e-16,0.00141674819766278,4.0,0.0,4.0
51,21,-0.0008896937773143481,-0.03241554496713453,0.0008691636577877523,1.0010651681361742e-12,2.8296896184938363e-08,8.932838572905296e-07,4.0,0.0,4.0
51,29,-0.03287809403496134,-0.0015302432515170651,7.7297755147802e-05,6.280208081155421e-16,1.7752130605356565e-11,0.17045845850336253,4.0,0.0,4.0
52,3,-0.03158954141472886,-0.00026120838355575565,0.0002602985867515169,1.172161397734621e-07,1.1115923985821268e-14,0.000106736667816758,4.0,0.0,4.0
52,25,0.09100412283977612,0.1219067345340511,-0.12190673509600092,7.240033339929716e-11,3.3343603967573623e-07,6.592752799058555e-08,4.0,2.0,6.0
52,95,0.11231105966529153,0.08272604048926682,-0.11232935606094352,4.28657983417982e-14,1.974162461075999e-10,13.189240688641423,6.0,2.0,8.0
53,7,-0.0304912919318581,-0.0010276038535420781,0.0010101490684172685,1.9873513443356457e-08,1.1640108850683957e-13,0.007776674934340462,6.0,2.0,8.0
53,17,-0.03038812564654081,-0.0010625314565769674,0.001062521225167164,1.1649187246985028e-11,1.0298671347174176e-08,4.558426104537199e-06,6.0,2.0,8.0
53,18,-0.029402847390718245,-9.451370929471962e-05,9.45137033009236e-05,6.824362769176935e-15,6.033199383230332e-12,0.008762574277844068,6.0,2.0,8.0
54,15,-0.0011405921268132417,-0.0011235721885545751,-0.02863940622338706,7.480002357286505e-10,3.503600106405535e-15,5.088602948806079e-06,6.0,2.0,8.0
54,16,-0.00010854968832486967,-0.029127692450984035,9.126588196955898e-05,4.3412666031842744e-13,2.423273375882846e-08,2.9533389139907597e-09,6.0,2.0,8.0
54,20,-0.0005134891199352154,-0.00053029232940983,-0.029864485666776307,2.513761785283309e-16,1.4031692969790654e-11,3.1084269408957605,6.0,2.0,8.0
55,15,-0.0014012813928922958,-0.030103931681761113,0.001383842831017031,2.1720723405569685e-10,8.054932818479136e-15,0.0017844012289872334,6.0,2.0,8.0
55,20,-0.02932855890772214,-0.0007244963148708908,0.0007080566532505451,1.2433155927630043e-13,4.2729732976348947e-11,1.0214088317041976e-06,6.0,2.0,8.0
55,24,-0.0005716470093292725,-0.000555311165472704,-0.02899248851516671,7.100603042621384e-17,2.4403045674671014e-14,2.23548530871816,6.0,2.0,8.0
56,5,-0.02942779288681502,-0.0009539794837148737,0.00040051135687970465,4.581043427814958e-07,1.3896950839789872e-17,0.0012730554149875627,6.0,2.0,8.0
56,20,-0.02884855207300759,-0.0005998373280030131,0.0005995248107094867,2.5866987170044934e-10,4.244237690278259e-09,7.188342264187254e-07,6.0,2.0,8.0
56,27,-0.000735321750374035,-0.028840918648717677,0.00019797159915814274,1.4548361737933034e-13,2.387085315117131e-12,0.14572105736439234,6.0,2.0,8.0
57,17,-0.0014251780996871893,-0.0014408358138366844,-0.02803331757523384,3.357392145101975e-08,1.3298525432407414e-15,8.118164755676454e-05,6.0,2.0,8.0
57,21,-0.00042495858198343493,-0.0004249672855488321,-0.028785381407829245,1.8662546665380627e-11,6.002411608832155e-13,4.5125985301147604e-08,6.0,2.0,8.0
57,30,-0.0004948294714604073,-0.028149696732911494,0.000478673309961617,1.0322205014037958e-14,3.3199179252390236e-16,0.13399728445871484,6.0,2.0,8.0
58,7,-0.0006772665046595693,-0.02824071271251712,0.0006772576031931787,7.006663718289324e-11,1.8291558816743933e-19,7.382770493593104e-05,6.0,2.0,8.0
58,18,-0.0015617300539561606,-0.0015768250409265096,-0.026701511332534983,3.8371652345505606e-14,2.31479010985087e-11,4.043138276885599e-08,6.0,2.0,8.0
58,19,-0.00016014645437697846,-0.00016015471654828132,-0.027791164518107467,2.1002546439795077e-17,1.2669896605642418e-14,1.7626409618553343,6.0,2.0,8.0
59,4,-0.0005106795561951152,-0.027818161810844032,0.000495413957630132,2.482712522352858e-07,6.9196595333929104e-18,0.0009626657355845627,6.0,2.0,8.0
59,14,0.05335373714424869,0.05333890418267636,-0.0818083736041258,1.3485673668402273e-10,4.680829373514137e-07,5.229037129736897e-07,6.0,3.0,9.0
