episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,collisions_0,collisions_1,collisions_2
0,9,-0.3181390508963283,-5.873694606451884,0.3181390508963283,0.11250847199623694,0.0,0.0,0.0,0.0,0.0
0,10,-5.050037052368129,-0.6055926079236846,0.050037052368129074,0.011250847199623694,0.0037941992631180532,0.0,0.0,0.0,0.0
0,20,-0.38822163902510054,-0.16599941680287839,-2.5847906724146226,0.0005625423599811847,0.00018970996315590267,0.8755431740362407,0.0,0.0,0.0
1,8,-0.06500691619198308,-1.842784693969761,-1.9927478722092897,9.22370303064682,6.775355826996524e-06,0.03126939907272288,0.0,0.0,0.0
1,10,-0.0197288910966764,-1.7456548170226023,-0.04886293518336603,0.30745676768822733,78.06908437499308,0.001042313302424096,0.0,0.0,0.0
1,14,-0.022782457440513965,-1.5441332199677469,0.020765050785218595,0.009042846108477274,2.296149540440973,2.4762677831320294,0.0,0.0,0.0
2,1,-0.007409929475908513,-1.4794485226909724,0.007352289285757217,0.1809178281103048,0.0656042725840278,0.07075050808948656,0.0,0.0,0.0
2,3,-1.3723658955824496,-0.060799371074748615,0.021012986388121175,0.004889671030008238,0.060864747694399396,0.0019121758943104476,0.0,0.0,0.0
2,6,-0.057951194379618286,-1.2751620312669256,0.006775971922040552,0.00012224177575020595,0.0015216186923599849,0.004005110057395045,0.0,0.0,0.0
3,11,-0.04686854558346193,-1.05112758160086,0.034449316794128555,0.2926258054683085,2.9835660634509508e-05,7.853156975284402e-05,0.0,0.0,0.0
3,26,-0.04175036636905572,-0.05696641236931933,-0.7466709389676343,0.004433724325277402,0.3529285244085193,1.1898722689824852e-06,0.0,0.0,0.0
3,36,-0.6860149406263626,-0.02832041491583979,0.017746239240353557,5.8338477964176344e-05,0.004643796373796307,0.007215746989808222,0.0,0.0,0.0
4,11,-0.022888125193384845,-0.5900410616794708,0.01520687575216635,0.18349165772197681,5.3376969813750654e-05,8.29396205725083e-05,0.0,0.0,0.0
4,20,-0.006713993423826781,-0.01262183651222351,-0.5408616074803153,0.0019113714346039251,0.0884867145437543,8.639543809636281e-07,0.0,0.0,0.0
4,39,-0.0325613628648265,-0.03261273541342125,-0.41917886359198847,1.6620621170468913e-05,0.00076944969168482,22.495917409088065,0.0,0.0,0.0
5,12,-0.01574405381180298,-0.01574445832005963,-0.3949416871174803,0.04331013352165055,6.058658989644252e-06,0.17713320794557533,0.0,0.0,0.0
5,15,-0.38795821129945357,-0.0033428297956709266,0.00018370559999754228,0.00033315487324346577,0.006521758108618827,0.001362563138042887,0.0,0.0,0.0
5,30,-0.036151228639586405,-0.03349870876714652,-0.336864988715867,2.297619815472178e-06,4.4977642128405705e-05,17.759991592612458,0.0,0.0,0.0
6,4,-0.0068555097151042155,-0.006837707568309317,-0.3433560408223264,0.0161459792068163,3.0186336998930004e-07,0.11919457444706348,0.0,0.0,0.0
6,17,-0.014339221482786596,-0.014339111592991567,-0.3056393026225794,9.966653831368087e-05,0.1034745076515513,0.0007357689780682931,0.0,0.0,0.0
6,30,-0.3059738236676866,-0.020259537325459164,0.01843108924422733,5.695230760781763e-07,0.0005912829008660075,0.03183345757746514,0.0,0.0,0.0
7,19,-0.018853890768654884,-0.017381136715344435,-0.24978105258766092,0.08589680698681867,3.0478500044639563e-06,0.0001640899875127069,0.0,0.0,0.0
7,35,-0.006600054566385618,-0.006593041451846044,-0.2435350856701125,0.0004090324142229461,0.043709247218765165,7.81380892917652e-07,0.0,0.0,0.0
7,38,-0.0032794727971989677,-0.23802122390933728,0.0021051294158069577,1.920339972877681e-06,0.0002052077334214327,0.003873528101373408,0.0,0.0,0.0
8,4,-0.001980365270976671,-0.23347687103647038,-0.23529519686047654,0.012454715204870929,9.456577577024548e-07,1.785035991416317e-05,0.0,0.0,0.0
8,18,-0.007742930177771117,-0.008745079553379314,-0.2147411635096242,5.3916516038402294e-05,0.04226687767785433,7.727428534269771e-08,0.0,0.0,0.0
8,24,-0.006038335347164987,-0.21701302796056418,0.005099583897007201,2.2749584826330082e-07,0.0001783412560247018,0.0039177631590694055,0.0,0.0,0.0
9,19,-0.009269247149092923,-0.010093367042114014,-0.20318549175150943,0.03783742183289451,6.966455313464914e-07,1.5303762340114865e-05,0.0,0.0,0.0
9,22,-0.003508566413767755,-0.0035117483438566396,-0.19574594721701938,0.0001460904317872375,0.00937549387411459,5.908788548306898e-08,0.0,0.0,0.0
9,26,-0.0034016375094871507,-0.19351571804914527,0.0026440157846552605,5.554769269476711e-07,3.564826568104407e-05,0.0022264310560618306,0.0,0.0,0.0
10,1,-0.19016651362764356,-0.0014927033266574053,0.0007697044544434282,9.958083640075088,1.350313093978942e-07,8.433450969931176e-06,0.0,0.0,0.0
10,16,-0.012701300945593196,-0.01202505072946063,-0.17550771857691005,0.03569205605761681,0.08499485734292819,3.022742283129454e-08,0.0,0.0,0.0
10,25,-0.00687057754614033,-0.006868229455112092,-0.1717335378052964,0.00012393075020005837,0.0002951210324407229,9.073026588153397,0.0,0.0,0.0
11,9,-0.17725239005642224,-0.00890221380022348,0.005810049492938594,8.70220180557027,9.936735099014237e-07,0.030548911071223556,0.0,0.0,0.0
11,34,-0.011542247182502565,-0.1662989236537566,0.011009817553423422,0.027025471445870405,7.873630242929899,9.487239463112905e-05,0.0,0.0,0.0
11,45,-0.009243504863670917,-0.009708239627848857,-0.1457991677387939,8.115757190952074e-05,0.02364453526405375,8.417803228922205,0.0,0.0,0.0
12,2,-0.0025402725022801525,-0.1517953911135165,0.00013888030165172516,0.031965105706970934,7.058070228075746e-05,0.025127770832603598,0.0,0.0,0.0
12,6,-0.0025602400705696496,-0.0030005206564435033,-0.14848296617855347,9.429234721820334e-05,0.05482616223051097,7.412321779529084e-05,0.0,0.0,0.0
12,14,-0.005749745687597825,-0.14984323352790294,0.005314462672470668,2.7173587094583095e-07,0.00015800046752308637,0.06867089605911139,0.0,0.0,0.0
13,5,-0.14433528476967114,-0.0026991867237629143,0.0022885936247417998,7.742183019384927,4.488649645542226e-07,0.00019508777289520282,0.0,0.0,0.0
13,9,-0.14325959220777104,-0.0024122997975297117,0.00036047337650582873,0.02174770511063182,0.05197494131141584,5.479993620651764e-07,0.0,0.0,0.0
13,16,-0.0051272337706530025,-0.14248027153260825,0.004036114592858781,5.991103336262209e-05,0.0001431816565052778,0.059566367270652607,0.0,0.0,0.0
14,5,-0.14048260652238678,-0.0049862832554355705,0.00461007630722973,7.5077411692298535,3.8908058832955924e-07,0.00016186512845286035,0.0,0.0,0.0
14,11,-0.0049981926666281176,-0.0046359030322245046,-0.13813735944842884,0.020074174249277682,0.08446736961871848,4.3279446110390467e-07,0.0,0.0,0.0
14,16,-0.004601006038568172,-0.0046000501292425685,-0.1320767616616552,5.29661589690704e-05,0.00022286904912590627,7.093471548373431,0.0,0.0,0.0
15,5,-0.1319117539353102,-0.0017034181126296553,0.0013474889152575254,7.092608228914487,5.80388148765381e-07,0.018472582157222476,0.0,0.0,0.0
15,22,-0.008094565115808812,-0.13245813535066497,0.007768968444935862,0.017687302316494978,6.388286122359868,4.606628966888398e-05,0.0,0.0,0.0
15,29,-0.1259279704320917,-0.0036837634963928197,0.0033781527931925027,4.335123116787985e-05,0.015657564025391833,0.15123994642345243,0.0,0.0,0.0
16,11,-0.004173936457551403,-0.00388218417369532,-0.11949997363375565,0.1363385294942811,3.7368887888763325e-05,0.0003609545260702922,0.0,0.0,0.0
16,21,-0.0037723438142836306,-0.12032178028914645,0.0034840596415766215,0.0003178054300565993,6.307256383667857,8.413858416556928e-07,0.0,0.0,0.0
16,25,-0.001826048302912726,-0.0020952155926930094,-0.12047213038841456,7.33961732232331e-07,0.0145664119715193,6.417837869144345,0.0,0.0,0.0
17,11,-0.005099226095266752,-0.005099832327901393,-0.11202772381875949,0.07730987404350705,3.280723417008851e-05,0.014454589795370147,0.0,0.0,0.0
17,15,-0.002819645844487607,-0.002819647197685452,-0.1124600384527008,0.00017256668313282822,0.029619910786463286,3.2264709364665506e-05,0.0,0.0,0.0
17,21,-0.11547093878471698,-0.1154709387876976,0.0013157384057300538,3.801028262837626e-07,6.52420942433112e-05,0.027197524072015776,0.0,0.0,0.0
18,6,-0.0036138121264728366,-0.0036138121264793167,-0.11184122821411759,0.03455284838994707,1.4183063965937217e-07,5.912505233046908e-05,0.0,0.0,0.0
18,7,-0.0005406244126551274,-0.0005406244126551415,-0.1118196381879388,7.495194878513464e-05,0.007473163377130093,1.28253909610562e-07,0.0,0.0,0.0
18,24,-0.004135066686358689,-0.10873757714660973,0.0027135305115208353,1.5680324013626494e-07,1.5634233006548314e-05,0.09100137172644958,0.0,0.0,0.0
19,12,-0.005458132043168679,-0.10771242288084266,0.003728305191909727,0.0732960715446561,3.1906597972547576e-08,0.00018571708515601954,0.0,0.0,0.0
19,18,-0.10291146410942313,-0.0023111703409506965,0.00025770377942369585,0.00014777433779164536,0.011636159414386584,3.744296071693942e-07,0.0,0.0,0.0
19,30,-0.10343904458301906,-0.004815815658277977,0.004811773401267097,2.9089436573158536e-07,2.2905825618871228e-05,0.02077806843477376,0.0,0.0,0.0
20,20,-0.004843469451297803,-0.004656683032879734,-0.09365229970329764,0.16014577429200544,4.338224549028642e-08,3.935240233858667e-05,0.0,0.0,0.0
