Date,High,Low,Open,Close,Volume,Adj Close,MA_Fast,MA_Slow,MACD,Signal
2017-11-28,85.05999755859375,84.0199966430664,84.06999969482422,84.87999725341797,21926000.0,81.76822662353516,80.36670944126962,79.29367260140972,1.0730368398598955,1.217630664368663
2017-11-29,84.91999816894531,83.18000030517578,84.70999908447266,83.33999633789062,27381100.0,80.28467559814453,80.35408792591004,79.36800498000423,0.9860829459058067,1.1712844013835344
2017-11-30,84.5199966430664,83.33999633789062,83.51000213623047,84.16999816894531,33054600.0,81.0842514038086,80.46642772843484,79.4966158384641,0.9698118899707424,1.130964343228015
2017-12-01,84.80999755859375,83.22000122070312,83.5999984741211,84.26000213623047,29532100.0,81.17095184326172,80.57482173598491,79.62197782899165,0.9528439069932659,1.0953221832588738
2017-12-04,84.43000030517578,80.69999694824219,84.41999816894531,81.08000183105469,39094900.0,78.10755157470703,80.19522487348,79.50867918556571,0.6865456879142897,1.0135337068423662
2017-12-05,82.68000030517578,80.9800033569336,81.33999633789062,81.58999633789062,26152300.0,78.59883117675781,79.94961662488502,79.44066105795689,0.5089555669281367,0.9125853192347797
2017-12-06,83.13999938964844,81.43000030517578,81.55000305175781,82.77999877929688,26162100.0,79.74520874023438,79.91816825926587,79.46341278332716,0.45475547593871113,0.8209955725178584
2017-12-07,82.80000305175781,82.0,82.54000091552734,82.48999786376953,23184500.0,79.46583557128906,79.8485767448642,79.46359366719027,0.3849830776739367,0.733774958536275
2017-12-08,84.58000183105469,83.33000183105469,83.62999725341797,84.16000366210938,24489100.0,81.07462310791016,80.037203551302,79.5838017777232,0.45340177357880407,0.6776910029993041
2017-12-11,85.37000274658203,84.12000274658203,84.29000091552734,85.2300033569336,22857900.0,82.10539245605469,80.35539258170454,79.77185020994692,0.5835423717576163,0.6588587735183016
2017-12-12,86.05000305175781,85.08000183105469,85.30999755859375,85.58000183105469,23924100.0,82.44255828857422,80.67650022579735,79.97091933741669,0.7055808883806662,0.6682041902659405
2017-12-13,86.0,85.16999816894531,85.73999786376953,85.3499984741211,22062700.0,82.22099304199219,80.91411777849696,80.13855747275097,0.7755603057459837,0.6896772400870036
2017-12-14,85.87000274658203,84.52999877929688,85.43000030517578,84.69000244140625,19306000.0,81.5851821899414,81.01735966058223,80.24628967696235,0.7710699836198813,0.7059568967295982
2017-12-15,87.08999633789062,84.87999725341797,85.26000213623047,86.8499984741211,53936700.0,83.66600036621094,81.42484686506297,80.50085925180151,0.9239876132614597,0.7495654143095032
2017-12-18,87.5,86.2300033569336,87.12000274658203,86.37999725341797,22283800.0,83.2132339477539,81.69998563549869,80.70269919893123,0.9972864365674639,0.7991117768095438
2017-12-19,86.3499984741211,85.2699966430664,86.3499984741211,85.83000183105469,23524800.0,82.68340301513672,81.85128168537248,80.85004208338368,1.0012396019888001,0.8395387505198323
2017-12-20,86.30000305175781,84.70999908447266,86.19999694824219,85.5199966430664,23674900.0,82.38477325439453,81.93335780179655,80.9641734786251,0.9691843231714472,0.865468587868525
2017-12-21,86.0999984741211,85.4000015258789,86.05000305175781,85.5,17990700.0,82.3655014038086,81.9998417690138,81.06835386061864,0.9314879083951553,0.8786727464364268
2017-12-22,85.62999725341797,84.91999816894531,85.4000015258789,85.51000213623047,14145800.0,82.37511444091797,82.05757627322363,81.16547750370188,0.8920987695217519,0.8813579989599977
2017-12-26,85.52999877929688,85.02999877929688,85.30999755859375,85.4000015258789,9891200.0,82.2691650390625,82.09012850888176,81.24748745598723,0.8426410528945354,0.873614499227984
2017-12-27,85.9800033569336,85.22000122070312,85.6500015258789,85.70999908447266,14678000.0,82.56778717041016,82.16361468189854,81.3455701747193,0.8180445071792377,0.862500373917357
2017-12-28,85.93000030517578,85.55000305175781,85.9000015258789,85.72000122070312,10594300.0,82.57742309570312,82.22727767979222,81.43706274542089,0.7902149343713347,0.848043153950336
2017-12-29,86.05000305175781,85.5,85.62999725341797,85.54000091552734,18717400.0,82.40403747558594,82.25447155416717,81.50886796427537,0.7456035898918003,0.8275550914219442
2018-01-02,86.30999755859375,85.5,86.12999725341797,85.94999694824219,22483800.0,82.79899597167969,82.33824469693086,81.60465219013147,0.7335925067993827,0.8087624646356127
2018-01-03,86.51000213623047,85.97000122070312,86.05999755859375,86.3499984741211,26061400.0,83.184326171875,82.46841128207514,81.72191353649896,0.7464977455761783,0.7963094625834606
2018-01-04,87.66000366210938,86.56999969482422,86.58999633789062,87.11000061035156,21912000.0,83.91647338867188,82.69119036369085,81.8847930781404,0.806397285550446,0.7983270347254912
2018-01-05,88.41000366210938,87.43000030517578,87.66000366210938,88.19000244140625,23407100.0,84.9568862915039,83.0397593598326,82.1127696737503,0.9269896860823081,0.824059642018546
2018-01-08,88.58000183105469,87.5999984741211,88.19999694824219,88.27999877929688,22113000.0,85.04357147216797,83.34803843959618,82.3302318766277,1.0178065629684738,0.8628091189950949
2018-01-09,88.7300033569336,87.86000061035156,88.6500015258789,88.22000122070312,19484300.0,84.98578643798828,83.59999987292275,82.52724645550536,1.0727534174173883,0.904798059114383
2018-01-10,88.19000244140625,87.41000366210938,87.86000061035156,87.81999969482422,18652200.0,84.60044860839844,83.75391516782341,82.68103876178188,1.0728764060415301,0.9384137800157547
2018-01-11,88.12999725341797,87.23999786376953,88.12999725341797,88.08000183105469,17808900.0,84.85090637207031,83.92268314265951,82.841984596052,1.0806985466075076,0.9668707682222712
2018-01-12,89.77999877929688,88.44999694824219,88.66999816894531,89.5999984741211,24271500.0,86.31517791748047,84.29075944134841,83.09957664336058,1.1911827979878353,1.0117332181763468
2018-01-16,90.79000091552734,88.01000213623047,90.0999984741211,88.3499984741211,36599700.0,85.11100769042969,84.41695153173693,83.24874229266682,1.1682092390701087,1.0430284469105158
2018-01-17,90.27999877929688,88.75,89.08000183105469,90.13999938964844,25621200.0,86.83537292480469,84.78901649133972,83.51470053847906,1.2743159528606611,1.0892859771368673
2018-01-18,90.66999816894531,89.66000366210938,89.80000305175781,90.0999984741211,24159700.0,86.79685974121094,85.09791554411335,83.75806228637758,1.3398532577357685,1.1393994584220413
2018-01-19,90.61000061035156,89.66000366210938,90.13999938964844,90.0,36875000.0,86.70052337646484,85.34447065687593,83.97622061568856,1.3682500411873662,1.185169593362549
2018-01-22,91.62000274658203,89.73999786376953,90.0,91.61000061035156,23601600.0,88.2514877319336,85.79170414763469,84.29317376048098,1.498530387153707,1.2478417722628425
2018-01-23,92.30000305175781,91.54000091552734,91.9000015258789,91.9000015258789,23412800.0,88.53087615966797,86.21311530183033,84.60732239371342,1.6057929081169107,1.3194320178402303
2018-01-24,93.43000030517578,91.58000183105469,92.55000305175781,91.81999969482422,33277500.0,88.45378875732422,86.55783434718708,84.8924515158683,1.6653828313187802,1.3886221947675343
2018-01-25,93.23999786376953,91.93000030517578,92.47000122070312,92.33000183105469,26383200.0,88.94511413574219,86.92510820787362,85.19284939739987,1.732258810473752,1.4573495292178922
2018-01-26,94.05999755859375,92.58000183105469,93.12000274658203,94.05999755859375,29172200.0,90.61167907714844,87.49227301848859,85.59449259323729,1.8977804252512982,1.5454357200202717
2018-01-29,95.44999694824219,93.72000122070312,95.13999938964844,93.91999816894531,31569900.0,90.476806640625,87.95143207940464,85.95635270790991,1.9950793714947253,1.6353644597857637
2018-01-30,93.66000366210938,92.0999984741211,93.30000305175781,92.73999786376953,38635100.0,89.3400650024414,88.16506793030274,86.2071310356003,1.957936894702442,1.6998789522044344
2018-01-31,95.4000015258789,93.51000213623047,93.75,95.01000213623047,48756300.0,91.52684783935547,88.68226487336123,86.6013776924478,2.080887180913436,1.7760806030822158
2018-02-01,96.06999969482422,93.58000183105469,94.79000091552734,94.26000213623047,47227900.0,90.80435180664062,89.00873980431955,86.91285070232055,2.095889101998992,1.840042306314379
2018-02-02,93.97000122070312,91.5,93.63999938964844,91.77999877929688,47867800.0,88.4152603149414,88.917435263198,87.02418716712256,1.893248096075439,1.8506834647256072
2018-02-05,93.23999786376953,88.0,90.55999755859375,88.0,51031500.0,84.77384185791016,88.27995932932362,86.85742992973677,1.4225293995868498,1.7650526487428448
2018-02-06,91.4800033569336,85.25,86.88999938964844,91.33000183105469,67998600.0,87.98175048828125,88.23408104454147,86.94074299942737,1.2933380451140977,1.6707097254125718
2018-02-07,91.7699966430664,89.19999694824219,90.48999786376953,89.61000061035156,41107600.0,86.32481384277344,87.94034762051565,86.89510336739262,1.0452442531230304,1.5456166281919088
2018-02-08,89.87999725341797,84.76000213623047,89.70999908447266,85.01000213623047,55628700.0,81.89347076416016,87.01005885095567,86.52449740182783,0.48556144912784305,1.3336055886331848
2018-02-09,88.93000030517578,83.83000183105469,86.30000305175781,88.18000030517578,63499100.0,84.94723510742188,86.6927013454764,86.4076296784875,0.2850716669888982,1.1238988013401687
2018-02-12,89.77999877929688,87.93000030517578,88.73999786376953,89.12999725341797,35720300.0,85.86239624023438,86.56496209631112,86.3672313006566,0.19773079565452178,0.9386651981084508
2018-02-13,90.0,87.80000305175781,88.93000030517578,89.83000183105469,26407700.0,86.53675842285156,86.56062306956166,86.3797919502021,0.18083111935955287,0.787098380987559
2018-02-14,90.98999786376953,88.41000366210938,88.51000213623047,90.80999755859375,34960900.0,87.89176940917969,86.76541481664927,86.49181575589454,0.2735990607547336,0.6843985161977545
2018-02-15,92.72000122070312,90.62000274658203,91.20999908447266,92.66000366210938,27823900.0,89.68231201171875,87.21416823596816,86.7281985859137,0.48596965005445725,0.6447127427393301
2018-02-16,93.5,91.80000305175781,92.44999694824219,92.0,30596900.0,89.04352569580078,87.49560784766352,86.89973774238838,0.5958701052751394,0.6349442152012472
2018-02-20,93.05999755859375,91.01000213623047,91.4800033569336,92.72000122070312,30911700.0,89.74038696289062,87.84095848336112,87.11019419599536,0.7307642873657585,0.6541082297051588
2018-02-21,93.36000061035156,91.48999786376953,92.9800033569336,91.48999786376953,26922500.0,88.54989624023438,87.95002583126339,87.21685662086892,0.7331692103944647,0.6699204258898918
2018-02-22,92.7300033569336,91.36000061035156,92.05000305175781,91.7300033569336,24392800.0,88.7822036743164,88.0780531924194,87.33282620328035,0.7452269891390557,0.6849817385754412
2018-02-23,94.06999969482422,92.36000061035156,93.5999984741211,94.05999755859375,26329200.0,91.03732299804688,88.53332547227336,87.60727270343234,0.9260527688410178,0.7331959447200255
2018-02-26,95.44999694824219,94.25,94.4000015258789,95.41999816894531,30199800.0,92.35360717773438,89.12106112152317,87.95889969291015,1.1621614286130182,0.818989041628833
2018-02-27,95.83999633789062,94.19999694824219,95.73999786376953,94.19999694824219,25869100.0,91.17283630371094,89.4367188428849,88.19699832496603,1.2397205179188688,0.903135336989008
2018-02-28,95.70999908447266,93.62999725341797,94.83999633789062,93.7699966430664,31167300.0,90.75664520263672,89.6397844372509,88.38662336949223,1.2531610677586684,0.9731404832109385
2018-03-01,94.56999969482422,91.83999633789062,93.98999786376953,92.8499984741211,37135600.0,89.8662109375,89.67461928352407,88.49623399444965,1.1783852890744129,1.0141894444155313
2018-03-02,93.1500015258789,90.86000061035156,91.58000183105469,93.05000305175781,32830400.0,90.05978393554688,89.73387538395185,88.61206380577568,1.1218115781761782,1.0357138711810414
2018-03-05,94.2699966430664,92.26000213623047,92.33999633789062,93.63999938964844,23901600.0,90.63082122802734,89.87186705250089,88.76161489824935,1.1102521542515404,1.0506215278025552
2018-03-06,94.48999786376953,92.94000244140625,94.33999633789062,93.31999969482422,22175800.0,90.32109832763672,89.94097955646531,88.8771418494934,1.0638377069719098,1.053264763637478
2018-03-07,93.94000244140625,92.43000030517578,93.16000366210938,93.86000061035156,26716100.0,90.84374237060547,90.07986614342164,89.02282724177833,1.0570389016433097,1.0540195912388843
2018-03-08,95.0999984741211,93.7699966430664,94.2699966430664,94.43000030517578,25887800.0,91.39543151855469,90.28226081672317,89.19858830691187,1.0836725098112936,1.0599501749548763
2018-03-09,96.54000091552734,95.0,95.29000091552734,96.54000091552734,36937300.0,93.43762969970703,90.76770218375034,89.51261221763123,1.2550899661191153,1.0989781331956743
2018-03-12,97.20999908447266,96.04000091552734,96.5,96.7699966430664,26073700.0,93.66022491455078,91.21270568111792,89.81986167194461,1.3928440091733165,1.1577513084007807
2018-03-13,97.23999786376953,93.97000122070312,97.0,94.41000366210938,35387800.0,91.37608337402344,91.23784071081104,89.9351439142089,1.3026967966021488,1.1867404060448334
2018-03-14,95.41000366210938,93.5,95.12000274658203,93.8499984741211,32132000.0,90.83406829833984,91.17572187809105,90.00173441453073,1.173987463560323,1.1841898175476653
2018-03-15,94.58000183105469,92.83000183105469,93.52999877929688,94.18000030517578,27611000.0,91.1534652709961,91.17229778469034,90.08705197399495,1.0852458106953975,1.1644010161755607
2018-03-16,95.37999725341797,93.91999816894531,94.68000030517578,94.5999984741211,49081300.0,91.55996704101562,91.23193920876247,90.1961617229618,1.035777485800665,1.1386763100988644
2018-03-19,93.9000015258789,92.11000061035156,93.73999786376953,92.88999938964844,33344100.0,89.90491485595703,91.02778161595923,90.17458697848954,0.8531946374696844,1.0815799755699795
2018-03-20,93.7699966430664,93.0,93.05000305175781,93.12999725341797,23075200.0,90.13719940185547,90.89076896759926,90.1718174210994,0.7189515464998522,1.0090542897528558
2018-03-21,94.05000305175781,92.20999908447266,92.93000030517578,92.4800033569336,24457100.0,89.50809478759766,90.67804986293592,90.12265101835081,0.5553988445851132,0.9183232007162065
2018-03-22,91.75,89.66000366210938,91.2699966430664,89.79000091552734,38604700.0,86.904541015625,90.09751004016253,89.88426458376676,0.21324545639576797,0.7773076518482634
2018-03-23,90.45999908447266,87.08000183105469,89.5,87.18000030517578,44068900.0,84.37842559814453,89.2176508950954,89.47641211894732,-0.2587612238519199,0.5700938767036945
2018-03-26,94.0,90.4000015258789,90.61000061035156,93.77999877929688,56396800.0,90.76632690429688,89.45590874269725,89.57196408255687,-0.11605533985962779,0.4328640333886287
2018-03-27,95.13999938964844,88.51000213623047,94.94000244140625,89.47000122070312,56569000.0,86.5948257446289,89.01574212755921,89.35142950349169,-0.3356873759324799,0.2791537515222553
2018-03-28,91.2300033569336,88.87000274658203,89.81999969482422,89.38999938964844,52501100.0,86.51737976074219,88.63137868647306,89.14149476895396,-0.5101160824809057,0.12129978471985536
2018-03-29,92.29000091552734,88.4000015258789,90.18000030517578,91.2699966430664,45867500.0,88.33698272705078,88.58608700040436,89.08189993755776,-0.4958129371534028,-0.002122759655901984
2018-04-02,90.87999725341797,87.51000213623047,90.47000122070312,88.5199966430664,48515400.0,85.67535400390625,88.13828192398884,88.82955792136846,-0.6912759973796199,-0.1399534072016334
2018-04-03,90.05000305175781,87.88999938964844,89.58000183105469,89.70999908447266,37213800.0,86.82710266113281,87.93656203738372,88.68122502808393,-0.7446629907002063,-0.2608953239020414
2018-04-04,92.76000213623047,87.7300033569336,87.8499984741211,92.33000183105469,35560000.0,89.36292266845703,88.15600213448288,88.73172205551866,-0.575719921035784,-0.32386024332907876
2018-04-05,93.06999969482422,91.4000015258789,92.44000244140625,92.37999725341797,29771900.0,89.41130065917969,88.34912498444439,88.78206204755685,-0.43293706311246183,-0.3456756072858354
2018-04-06,92.45999908447266,89.4800033569336,91.48999786376953,90.2300033569336,38026000.0,87.33039855957031,88.19239784215047,88.67452976488349,-0.48213192273301786,-0.372966870375352
2018-04-09,93.16999816894531,90.62000274658203,91.04000091552734,90.7699966430664,31533900.0,87.85303497314453,88.14018816999413,88.61367743220082,-0.47348926220668375,-0.3930713487416655
2018-04-10,93.27999877929688,91.63999938964844,92.38999938964844,92.87999725341797,26812000.0,89.8952407836914,88.41019626441602,88.70860930265509,-0.29841303823907595,-0.374139686641112
2018-04-11,93.29000091552734,91.4800033569336,92.01000213623047,91.86000061035156,24872100.0,88.90802001953125,88.4867845344354,88.72338064722304,-0.23659611278763748,-0.3466309718703757
2018-04-12,94.16000366210938,92.43000030517578,92.43000030517578,93.58000183105469,26758900.0,90.57273864746094,88.80770055182981,88.86037167745431,-0.05267112562449938,-0.28783900262112977
2018-04-13,94.18000030517578,92.44000244140625,94.05000305175781,93.08000183105469,23346100.0,90.08881378173828,89.00479489489571,88.95136834142863,0.05342655346707659,-0.21958589140342288
2018-04-16,94.66000366210938,93.41999816894531,94.06999969482422,94.16999816894531,20288100.0,91.14378356933594,89.33387007558314,89.1137710435131,0.22009903207003845,-0.13164890670866297
2018-04-17,96.54000091552734,94.87999725341797,95.0,96.06999969482422,26771000.0,92.98271942138672,89.89523151340529,89.40036238427422,0.49486912913107517,-0.006345299540638224
2018-04-18,96.72000122070312,95.5199966430664,96.22000122070312,96.44000244140625,21043300.0,93.34083557128906,90.42532444539238,89.69225171255016,0.7330727328422171,0.14153830693600564
2018-04-19,97.06999969482422,95.33999633789062,96.44000244140625,96.11000061035156,23552500.0,93.02143859863281,90.82472662281715,89.9388600460186,0.8858665767985485,0.2904039609085728
2018-04-20,96.11000061035156,94.05000305175781,95.91000366210938,95.0,31154400.0,91.94710540771484,90.99740028203334,90.08762002150917,0.9097802605241725,0.41427922083173174
2018-04-23,96.29000091552734,94.62999725341797,95.73999786376953,95.3499984741211,22331800.0,92.28585815429688,91.19562457007501,90.25045354993182,0.9451710201431922,0.5204575806940506
2018-04-24,96.47000122070312,92.41000366210938,96.23999786376953,93.12000274658203,34524800.0,90.12752532958984,91.03130160999959,90.2413477002145,0.7899539097850834,0.574356846512268
2018-04-25,93.30000305175781,90.27999877929688,93.30000305175781,92.30999755859375,33729300.0,89.34355163574219,90.77164776780509,90.17484391191974,0.596803855885355,0.5788462483868861
2018-04-26,95.1500015258789,93.0999984741211,93.55000305175781,94.26000213623047,42529000.0,91.23089599609375,90.8423013413882,90.25307040186715,0.5892309395210447,0.5809231866137181
2018-04-27,97.9000015258789,93.91000366210938,97.5999984741211,95.81999969482422,48272800.0,92.74076080322266,91.13437202782511,90.4373446584161,0.6970273694090139,0.6041440231727796
2018-04-30,96.4000015258789,93.1500015258789,96.33000183105469,93.5199966430664,41523600.0,90.51466369628906,91.03903228451163,90.44307202026789,0.5959602642437432,0.6025072713869721
2018-05-01,95.29000091552734,92.79000091552734,93.20999908447266,95.0,31408900.0,91.94710540771484,91.1787358419278,90.55448236394734,0.62425347798046,0.60685651270567
2018-05-02,95.16999816894531,93.19000244140625,94.98999786376953,93.51000213623047,27471000.0,90.5050048828125,91.07508492514064,90.55081735123801,0.5242675739026339,0.5903387249450618
2018-05-03,94.93000030517578,92.44999694824219,92.95999908447266,94.06999969482422,31142500.0,91.0469970703125,91.07076371670554,90.58757153549173,0.48319218121380914,0.5689094161988103
2018-05-04,95.37000274658203,92.91999816894531,93.31999969482422,95.16000366210938,22531300.0,92.10196685791016,91.22941035381413,90.69974933696034,0.5296610168537939,0.5610597363298068
2018-05-07,96.70999908447266,95.0999984741211,95.16999816894531,96.22000122070312,24242000.0,93.12789916992188,91.52148555629257,90.87961283712053,0.6418727191720421,0.5772223328982543
2018-05-08,96.16000366210938,95.05999755859375,95.8499984741211,95.80999755859375,23484600.0,92.73108673095703,91.70757804470266,91.01675943948766,0.690818605215,0.5999415873616039
2018-05-09,96.97000122070312,95.05000305175781,96.01000213623047,96.94000244140625,27327400.0,93.82476043701172,92.03329841275045,91.22476005825405,0.808538354496406,0.6416609407885651
2018-05-10,97.94999694824219,97.05000305175781,97.45999908447266,97.91000366210938,22388100.0,94.76359558105469,92.45334413095138,91.48689665872969,0.966447472221688,0.7066182470751905
2018-05-11,97.87000274658203,97.04000091552734,97.80000305175781,97.69999694824219,16778300.0,94.56033325195312,92.77749630341336,91.71455913989927,1.0629371635140927,0.7778820303629715
2018-05-14,98.69000244140625,97.30999755859375,97.91999816894531,98.02999877929688,19454100.0,94.8797378540039,93.10091808042743,91.94901730998426,1.1519007704431772,0.8526857783790133
2018-05-15,97.8499984741211,96.33999633789062,97.23999786376953,97.31999969482422,24594000.0,94.19256591796875,93.2688639015877,92.1152064157538,1.1536574858338895,0.912880119869989
2018-05-16,97.4000015258789,96.62000274658203,97.36000061035156,97.1500015258789,17384700.0,94.4355697631836,93.44835711106406,92.28708548866416,1.1612716223998945,0.9625584203759702
2018-05-17,97.54000091552734,95.83000183105469,96.76000213623047,96.18000030517578,17246700.0,93.49267578125,93.45517536801574,92.37638862072035,1.0787867472953963,0.9858040857598556
2018-05-18,96.93000030517578,96.01000213623047,96.01000213623047,96.36000061035156,17865800.0,93.66764068603516,93.48786234001874,92.4720370680538,1.0158252719649425,0.9918083230008731
2018-05-21,98.01000213623047,96.80000305175781,97.0,97.5999984741211,19422500.0,94.87300872802734,93.7009617843278,92.64988707235223,1.0510747119755735,1.0036616007958132
2018-05-22,98.16999816894531,97.19999694824219,97.68000030517578,97.5,15441200.0,94.77579498291016,93.86632073795587,92.80736193875582,1.058958799200056,1.0147210404766618
2018-05-23,98.7300033569336,96.31999969482422,96.70999908447266,98.66000366210938,21251200.0,95.90338134765625,94.17971467790983,93.03669698805506,1.1430176898547728,1.040380370352284
2018-05-24,98.94000244140625,96.80999755859375,98.7300033569336,98.30999755859375,26649300.0,95.56316375732422,94.39255299781976,93.22384288492525,1.1687101128945159,1.0660463188607305
2018-05-25,98.9800033569336,97.86000061035156,98.30000305175781,98.36000061035156,18363900.0,95.61176300048828,94.58012376746109,93.40072604045538,1.179397727005707,1.088716600489726
2018-05-29,98.87999725341797,97.2300033569336,97.83999633789062,98.01000213623047,28671000.0,95.27153778076172,94.68649515412274,93.53930482136688,1.147190332755855,1.1004113469429517
2018-05-30,99.25,97.91000366210938,98.30999755859375,98.94999694824219,22158500.0,96.18527221679688,94.917076240688,93.73530258101755,1.181773659670455,1.1166838094884524
2018-05-31,99.98999786376953,98.61000061035156,99.29000091552734,98.83999633789062,34140900.0,96.07835388183594,95.09573433932616,93.90886207995969,1.1868722593664671,1.1307214994640553
2018-06-01,100.86000061035156,99.16999816894531,99.27999877929688,100.79000091552734,28655600.0,97.97386932373047,95.53852433692684,94.20997395788635,1.3285503790404931,1.170287275379343
2018-06-04,101.86000061035156,100.8499984741211,101.26000213623047,101.66999816894531,27281600.0,98.82928466796875,96.04479515708717,94.55214536385112,1.4926497932360405,1.2347597789506826
2018-06-05,102.33000183105469,101.52999877929688,102.0,102.19000244140625,23514400.0,99.33475494384766,96.5509428165888,94.90641297238699,1.6445298442018128,1.3167137920009087
2018-06-06,102.5999984741211,101.9000015258789,102.4800033569336,102.48999786376953,21122900.0,99.6263656616211,97.02408479274763,95.25603930973512,1.7680454830125143,1.4069801302032299
2018-06-07,102.69000244140625,100.37999725341797,102.6500015258789,100.87999725341797,28232200.0,98.06136322021484,97.18366608928105,95.46384119767217,1.71982489160888,1.46954908248436
2018-06-08,101.94999694824219,100.54000091552734,101.08999633789062,101.62999725341797,22165100.0,98.79039764404297,97.43085555924442,95.7102529145239,1.7206026447205147,1.519759794931591
2018-06-11,101.58999633789062,100.66999816894531,101.01000213623047,101.05000305175781,23490900.0,98.22660064697266,97.55327788043337,95.89664913266812,1.6566287477652537,1.5471335854983237
2018-06-12,101.44999694824219,100.75,101.0999984741211,101.30999755859375,18325200.0,98.4793472290039,97.69575008790576,96.08796018812158,1.60778989978418,1.5592648483554952
2018-06-13,102.01000213623047,100.55999755859375,101.72000122070312,100.8499984741211,29492900.0,98.03219604492188,97.74751100436978,96.23197771849036,1.5155332858794281,1.550518535860282
2018-06-14,102.02999877929688,101.0,101.6500015258789,101.41999816894531,25691800.0,98.58626556396484,97.87655016738441,96.40636947745372,1.470180689930686,1.5344509666743629
2018-06-15,101.52999877929688,100.06999969482422,101.51000213623047,100.12999725341797,65738600.0,97.33230590820312,97.79282028135651,96.47495738550491,1.3178628958516043,1.4911333525098114
2018-06-18,101.11000061035156,99.41999816894531,100.01000213623047,100.86000061035156,23586000.0,98.04191589355469,97.83114268323315,96.59102842416526,1.2401142590678944,1.440929533821428
2018-06-19,101.0,99.5,99.6500015258789,100.86000061035156,28653100.0,98.04191589355469,97.86356933097494,96.69850160267977,1.1650677282951705,1.3857571727161766
