episode,steps,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2,eps_greedy_0,eps_greedy_1,eps_greedy_2,collisions_0,collisions_1,collisions_2
39,4,-0.09255642353105453,-13.533131606429798,-12.989473627745362,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
40,4,-12.57557264098322,-0.41823631190429533,0.15630382499235637,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
41,24,14.55238335264356,-17.158187688957074,0.12979726767426006,-0.041666666666666664,-0.041666666666666664,-0.041666666666666664,0.5,0.5,0.5,4.0,4.0,0.0
42,10,-0.05139018262642975,-0.12050700071500783,-5.22675600012569,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
43,3,-0.06092120484162487,0.1533961686269467,-17.35473320818436,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
44,2,-25.120390672697717,0.12039067269771457,0.14821528357243072,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
45,19,-2.681730449215088,0.05015150184666701,0.16585422689051557,-0.05263157894736842,-0.05263157894736842,-0.05263157894736842,0.5,0.5,0.5,0.0,0.0,0.0
46,10,-0.04800820325146933,0.06978884794004767,-5.113460969279545,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
47,6,-8.397173971633338,0.15073305542251839,0.06384063830000486,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
48,5,-10.050483610545603,0.050483610545603866,0.18826026025721743,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
49,2,-0.10472322453122335,-25.830309134550106,0.10472322453122335,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
50,3,-16.811175126592655,0.15715774515539657,0.09015974993050761,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
51,10,-0.06819202129306852,0.1928338262976303,-5.320664097812603,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
52,10,-5.056493626287244,0.17889419556966182,-5.071690109389665,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
53,1,-0.12243849454769018,0.12243849454769018,-50.86011019973716,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
54,53,-0.9976473060824962,0.07548148501185598,0.09379387865277083,-0.018867924528301886,-0.018867924528301886,-0.018867924528301886,0.5,0.5,0.5,0.0,0.0,0.0
55,6,-0.06388232594702754,-0.1442677628840517,-8.507332814877527,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
56,16,-3.2440726584125334,0.11907265841253348,0.14967988680987596,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
57,9,-0.14614387504349702,0.17202716026768322,-5.578960608184494,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.5,0.5,0.5,0.0,0.0,0.0
58,3,-0.08206289654468908,-17.12354332391151,0.10264420380263506,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
59,13,-0.050742632575091255,-3.914774504434661,0.10907888458516804,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693,0.5,0.5,0.5,0.0,0.0,0.0
60,27,-0.06178523383915225,-1.846195993613883,0.06876418285994094,-0.037037037037037035,-0.037037037037037035,-0.037037037037037035,0.5,0.5,0.5,0.0,0.0,0.0
61,1,-0.09273914736777297,-50.9013080291552,0.09273914736777297,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
62,13,-0.12776379942856808,-3.9477571100652034,-4.017742460001604,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693,0.5,0.5,0.5,0.0,0.0,0.0
63,29,-0.15138402159402595,0.18151747187820072,-1.6672443242395127,-0.034482758620689655,-0.034482758620689655,-0.034482758620689655,0.5,0.5,0.5,0.0,0.0,0.0
64,9,-0.16027854095866123,0.1531664758651418,-5.659233173540096,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.5,0.5,0.5,0.0,0.0,0.0
65,3,-0.0741959429629316,-17.231579497652376,0.0741959429629316,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
66,6,-8.47473852389008,0.14140519055674605,0.20475025595907712,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
67,8,-0.12614238842260503,-6.364554140575427,0.12926543584738406,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
68,6,-0.18988573028285824,-0.5516062524540201,-8.580833873117792,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
69,2,-0.04224310566185749,0.04224310566185749,-25.589903699631353,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
70,1,-50.18675542830155,-0.5104147494658051,0.1867554283015506,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
71,3,-16.750939818593793,-0.3224529397293421,0.16919252627367476,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
72,12,-0.06032545728288203,0.06032545728288203,-4.15154807689633,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
73,7,-7.260181881227559,0.13609679549498535,0.11732473837041621,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.5,0.5,0.5,0.0,0.0,0.0
74,6,-0.0795680054699421,0.0818328847375746,-8.434782039853788,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
75,4,-0.12680391691260168,-12.713252229109008,0.12680391691260168,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
76,13,-0.12296329783625318,0.12443548313008651,-3.8785223114945686,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693,0.5,0.5,0.5,0.0,0.0,0.0
77,23,-2.2489944237428263,0.14331359873761398,-2.176874835962476,-0.043478260869565216,-0.043478260869565216,-0.043478260869565216,0.5,0.5,0.5,0.0,0.0,0.0
78,3,66.6552366405197,0.06156989111437469,-83.88830180022079,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,2.0,0.0,2.0
79,7,-7.16816575718197,0.13427307249182158,-0.17417614502783424,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.5,0.5,0.5,0.0,0.0,0.0
80,25,-2.1436237159938782,0.14491251311917813,0.16336013829350982,-0.04,-0.04,-0.04,0.5,0.5,0.5,0.0,0.0,0.0
81,5,-0.05662631130895436,-10.215055428843904,0.05662631130895436,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
82,4,-12.56563975447381,0.12332521291022908,0.06563975447380935,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
83,2,-0.06943849641902941,0.07331455822356361,-25.726669622310876,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
84,25,-0.15237912796897224,-1.9975917510846914,0.18237557922680803,-0.04,-0.04,-0.04,0.5,0.5,0.5,0.0,0.0,0.0
85,12,8.299898836485026,-8.299898836485026,-4.3084374604329705,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0.5,0.5,0.5,1.0,1.0,0.0
86,3,-0.04656136200374886,0.12110435432834347,-17.415947307233488,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
87,4,-0.041172460816020925,-12.710956300143993,0.041172460816020925,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
88,8,-0.09314437578301914,0.126934432257778,-6.616950226970152,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
89,3,-0.04280840536842839,-17.185115106459666,0.10475743634522428,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
90,8,24.97881559188896,-6.39872296999659,-24.97881559188896,-0.125,-0.125,-0.125,0.5,0.5,0.5,2.0,0.0,2.0
91,16,-0.0721306850342112,-3.186178921118986,0.11908660027326025,-0.0625,-0.0625,-0.0625,0.5,0.5,0.5,0.0,0.0,0.0
92,5,-0.1521272475306092,0.1521272475306092,-10.343376382936855,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
93,3,-16.812695547979256,0.17539230395450148,0.007765538154645831,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
94,4,-12.626944337736587,0.1668939378694838,0.12694433773658664,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
95,7,-0.11080517034805407,-7.331433421929587,0.11080517034805407,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.5,0.5,0.5,0.0,0.0,0.0
96,6,-0.08496965181933298,-8.881065055593952,-0.5987012490195397,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
97,18,5.527349042805093,-5.511303529410891,-2.843036612930012,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,0.5,0.5,0.5,1.0,1.0,0.0
98,4,-12.701770480697904,0.2376220331757142,-13.30613830481538,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
99,5,-0.08964568997689851,-10.209910789571605,0.1740135519761903,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
100,2,-0.04828617945657556,-25.78616721018781,0.04828617945657556,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
101,5,-10.022386352248455,0.022386352248454703,0.16315903490058545,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
102,4,-0.06288192617057278,0.1393314061000682,-12.91575821173628,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
103,6,-8.404600919332184,0.10239250044993249,-0.14705821885671436,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
104,6,-0.06927190094099696,-8.599318622333707,0.06927190094099696,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
105,19,-0.13875057640727945,0.17431925325172082,-2.5603453910575995,-0.05263157894736842,-0.05263157894736842,-0.05263157894736842,0.5,0.5,0.5,0.0,0.0,0.0
106,10,-5.050651287339251,0.05065128733925091,0.03279678131566018,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
107,11,-0.08767980878289926,-5.065342330133088,0.08767980878289926,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,0.5,0.5,0.5,0.0,0.0,0.0
108,9,-5.6676069037193,0.11205134816374557,0.12601224061851785,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.5,0.5,0.5,0.0,0.0,0.0
109,5,-10.175398093944782,0.11693197082020143,0.06627826789489388,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
110,13,-3.902047917096433,0.05589407094258698,0.08651033378970573,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693,0.5,0.5,0.5,0.0,0.0,0.0
111,13,-0.0685987307578399,0.11577754209907283,-3.905055174135953,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693,0.5,0.5,0.5,0.0,0.0,0.0
112,5,-0.14078450539574716,-10.38323331606389,0.14078450539574716,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
113,10,-5.04676125519273,0.046761255192730285,0.06278294891389177,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
114,8,-0.06497602676674191,-6.826800293303632,0.09036160634981655,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
115,2,-0.1059512090679603,-26.12689234685651,-0.18714593688243475,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
116,3,-0.18854697306667767,-17.501721638451176,-0.4179566595336664,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
117,5,-0.0989810567240956,-10.529055336026108,-0.14033638320032485,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
118,22,-0.03863216940616879,-2.28268187325861,0.0853164608484756,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,0.5,0.5,0.5,0.0,0.0,0.0
119,2,-25.152686738758213,-0.48646392608894107,0.1526867387582131,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
120,7,-0.19085734379335095,0.19089184085864436,-7.553417567533124,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.5,0.5,0.5,0.0,0.0,0.0
121,2,-0.04938917701894341,0.04938917701894341,-25.82694205616252,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
122,3,-16.738296905562546,0.07163023889588072,0.18201985375635912,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
123,7,-0.15095084979182496,-7.284069464277687,0.15421404390951812,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.5,0.5,0.5,0.0,0.0,0.0
124,10,-5.0921174179796,0.09840393413984236,0.09256846633893986,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
125,3,-0.034523442067277005,0.034523442067277005,-16.998309586062003,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.5,0.5,0.5,0.0,0.0,0.0
126,11,-4.665006917516212,0.17234719652820213,0.1195523720616669,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,0.5,0.5,0.5,0.0,0.0,0.0
127,11,-0.055312599298089446,-0.07101305868570383,-4.68441873838388,-0.09090909090909091,-0.09090909090909091,-0.09090909090909091,0.5,0.5,0.5,0.0,0.0,0.0
128,1,-0.200363916218799,0.0256451937443839,-50.81115962023601,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0
129,2,-0.052691660073140315,0.052691660073140315,-25.6189062688705,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
130,6,-0.049307981700410765,0.10368141068943086,-8.472012865840288,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5,0.5,0.5,0.0,0.0,0.0
131,14,-0.12340516199137352,-0.253149048444007,-3.5306456486262183,-0.07142857142857142,-0.07142857142857142,-0.07142857142857142,0.5,0.5,0.5,0.0,0.0,0.0
132,4,-12.608827418352165,0.1392039233859963,0.1088274183521644,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
133,18,-2.8720638401641114,-0.12338884002162717,0.10488496745012797,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,0.5,0.5,0.5,0.0,0.0,0.0
134,15,-0.17398186944828414,0.18591915225414113,-3.258217921876288,-0.06666666666666667,-0.06666666666666667,-0.06666666666666667,0.5,0.5,0.5,0.0,0.0,0.0
135,5,-10.184954603476289,0.19556937588582726,0.18495460347628667,-0.2,-0.2,-0.2,0.5,0.5,0.5,0.0,0.0,0.0
136,8,-6.363236102454206,0.11323610245420643,0.1393763191065453,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
137,10,-0.08197943535477994,0.08200771674269175,-5.129120148703857,-0.1,-0.1,-0.1,0.5,0.5,0.5,0.0,0.0,0.0
138,22,-2.322166177747074,0.1346718300426705,0.049438905019801395,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,0.5,0.5,0.5,0.0,0.0,0.0
139,9,22.18249749386678,0.12929145905626988,-27.86793271399176,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.5,0.5,0.5,2.0,0.0,2.0
140,8,-6.339870499637355,0.12997196151023477,0.08987049963735472,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
141,9,-0.10683490949901757,0.18544716087200616,-5.623890912838856,-0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.5,0.5,0.5,0.0,0.0,0.0
142,4,-0.016122114872999888,0.016122114872999888,-13.167071235076806,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
143,23,-2.312229143504677,0.13879930906829668,0.14971796246177108,-0.043478260869565216,-0.043478260869565216,-0.043478260869565216,0.5,0.5,0.5,0.0,0.0,0.0
144,18,-0.1552824662403889,0.1552824662403889,-2.9884318440564033,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,0.5,0.5,0.5,0.0,0.0,0.0
145,4,-12.52349417118915,0.17598162050767532,0.02349417118914998,-0.25,-0.25,-0.25,0.5,0.5,0.5,0.0,0.0,0.0
146,2,-0.06126866591966587,-25.75347889121109,0.06126866591966587,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
147,8,-0.12571559273727415,0.12571559273727415,-6.446136824044044,-0.125,-0.125,-0.125,0.5,0.5,0.5,0.0,0.0,0.0
148,20,-2.5753045229734397,0.07530452297343973,0.16080406084285143,-0.05,-0.05,-0.05,0.5,0.5,0.5,0.0,0.0,0.0
149,2,-0.12248393579558356,-26.0056213610916,0.12248393579558356,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0
150,25,-2.094456341862782,0.04949914128260473,-0.09830118516223318,41.98380026385188,27.306144454758613,34.34111655870453,0.5002399999999989,0.5002399999999989,0.5002399999999989,0.0,0.0,0.0
151,1,-50.054288329847545,0.05428832984754448,0.12215287190711935,27.30156895145774,42.744262255728245,30.76478497684002,0.5002499999999989,0.5002499999999989,0.5002499999999989,0.0,0.0,0.0
152,64,5.416702807418504,-3.102838424994514,-3.192762742766516,40.04268679051893,24.16891205625143,31.153682557167485,0.500889999999996,0.500889999999996,0.500889999999996,4.0,2.0,2.0
153,65,-0.8546524460084101,0.12756471894354895,0.0854216767776408,47.085669431663476,27.55254470201639,33.3694609114757,0.501539999999993,0.501539999999993,0.501539999999993,0.0,0.0,0.0
154,34,-1.54388280006992,0.07288919513183335,0.035831629091948494,39.6736460889087,24.924571391414194,27.579983623588788,0.5018799999999914,0.5018799999999914,0.5018799999999914,0.0,0.0,0.0
155,61,-0.8880875525592179,0.0631190083205192,0.11482396553791235,40.84857416641517,22.48116356916115,28.397708837614683,0.5024899999999887,0.5024899999999887,0.5024899999999887,0.0,0.0,0.0
156,47,-1.132250197107898,0.0684204098738554,0.08912701641527974,37.643939938316954,20.686298095799508,28.743168676787235,0.5029599999999865,0.5029599999999865,0.5029599999999865,0.0,0.0,0.0
157,45,1.058722925799909,-2.166614031123522,0.09557533141404728,31.78738588756985,18.12474004096455,22.43005649778578,0.5034099999999845,0.5034099999999845,0.5034099999999845,1.0,1.0,0.0
158,14,-3.6403438774976906,0.07047717159114798,0.08336607596800541,39.57930949756077,27.784259721636772,23.599420926400594,0.5035499999999838,0.5035499999999838,0.5035499999999838,0.0,0.0,0.0
159,2,-0.1869119832353958,0.20246799856342107,-25.62546229036322,22.973834693431854,9.132662206888199,20.298425167798996,0.5035699999999838,0.5035699999999838,0.5035699999999838,0.0,0.0,0.0
160,10,-5.029600018333926,0.026162282420315076,0.09650992032212584,34.966247379779816,18.07912668287754,22.045545676350592,0.5036699999999833,0.5036699999999833,0.5036699999999833,0.0,0.0,0.0
161,8,-6.363927759506811,0.1556082473811519,0.1139277595068109,34.301860213279724,19.617969568818808,13.959906611591578,0.5037499999999829,0.5037499999999829,0.5037499999999829,0.0,0.0,0.0
162,74,0.6172575066475892,0.09970233882280036,-1.2898126326889618,35.6725761177572,20.60024272046379,23.946915507517957,0.5044899999999796,0.5044899999999796,0.5044899999999796,1.0,0.0,1.0
163,19,-0.02418485552019359,-2.7953509777125984,0.12571592561505848,37.75680033784164,17.747638725920726,23.554538422509243,0.5046799999999787,0.5046799999999787,0.5046799999999787,0.0,0.0,0.0
164,24,-2.148015691322478,0.10082964155815956,0.036646976002787934,39.32099274545908,20.171980074296396,25.828535466144483,0.5049199999999776,0.5049199999999776,0.5049199999999776,0.0,0.0,0.0
165,30,11.618278200533606,0.11279240825962275,-13.28491114515507,30.12640218536059,14.393325865268707,20.942024291555086,0.5052199999999762,0.5052199999999762,0.5052199999999762,4.0,0.0,4.0
166,11,-0.07686153362617582,0.05129630916022432,-4.877769082880302,25.60363109545274,14.050246481191028,17.326512783765793,0.5053299999999757,0.5053299999999757,0.5053299999999757,0.0,0.0,0.0
167,5,-0.060297322239987516,0.060297322239987516,-10.399078671261686,32.46546911597252,17.123711347579956,14.03470574915409,0.5053799999999755,0.5053799999999755,0.5053799999999755,0.0,0.0,0.0
168,65,3.019866105422643,-1.4425914111183131,-2.2557285989383375,36.9964633845366,17.253327167951145,27.390142932763467,0.5060299999999726,0.5060299999999726,0.5060299999999726,2.0,1.0,1.0
169,113,-0.5077484090706679,0.08584223413885789,0.07269938072243626,34.980322157650924,15.61011282684265,23.33349695406129,0.5071599999999674,0.5071599999999674,0.5071599999999674,0.0,0.0,0.0
170,127,0.33829921825063847,0.05836135946541148,-0.7477290706444323,33.742429073401325,16.314327951256683,22.920368687491717,0.5084299999999616,0.5084299999999616,0.5084299999999616,1.0,0.0,1.0
171,95,4.15747588442962,-4.706008495616249,0.07634092667644128,35.930048568625196,17.39866028835899,21.78549519338106,0.5093799999999573,0.5093799999999573,0.5093799999999573,4.0,4.0,0.0
