episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1
44,24,-0.0013488515329445046,-0.05781307295116608,4.348095642388662e-222,3.7928209266826563e-19,12.0,12.0
45,8,-0.0009206885444922333,-0.0586897232865351,4.957919774673503e-225,4.324767305225377e-22,12.0,12.0
45,17,-0.05684476215875281,9.53410616471088e-05,5.595846246809823e-228,8.826224185391525e-21,12.0,12.0
46,2,-0.05675984038056124,0.00038962706851494776,6.301628656317368e-231,9.939441650215681e-24,12.0,12.0
46,8,-0.0011188540080820592,-0.05722328880497495,7.048801628990345e-234,2.319627878147238e-19,12.0,12.0
47,2,-0.0002414984494052254,-0.05731536932620173,7.866966103783867e-237,2.5888703997179e-22,12.0,12.0
47,6,-0.00012890351152757614,-0.056629535935460135,8.741073448648742e-240,6.176530569590171e-19,12.0,12.0
48,19,-0.002569352814299722,-0.05413573227504049,9.511505384819088e-243,6.7209255381829935e-22,12.0,12.0
48,22,-0.0003194738245352619,-0.05544017815297775,1.031616636097515e-245,3.561413611469361e-19,12.0,12.0
49,8,-0.0010294930171160187,-0.053876976030917324,1.1092652001048547e-248,3.8294770015799577e-22,12.0,12.0
49,15,-0.001058066725188118,-0.05368644972548709,1.1838475988312217e-251,2.356773611563777e-19,12.0,12.0
50,6,-0.0008843783010230292,-0.05610631104495201,1.2554057251656646e-254,2.499229704733592e-22,12.0,12.0
50,8,-0.053036867123573646,6.650660574722238e-05,1.3284716668419732e-257,9.06237519178553e-21,12.0,12.0
51,13,-0.0012850339414666612,-0.052529184459100126,1.386713639709784e-260,9.459681828586147e-24,12.0,12.0
51,25,2.0101325267484675,-2.115144494761094,1.4296016904224579e-263,1.6642583824483106e-16,16.0,16.0
52,4,-0.04985301460918948,-0.0015895028117680445,1.4677635425281908e-266,1.7086841708914893e-19,16.0,16.0
52,6,-0.05131782893385161,3.5613239772763973e-05,1.5038560886559331e-269,1.6608955142084485e-20,16.0,16.0
53,17,-0.0027310402521483,-0.04991935208099714,1.5144572896837192e-272,1.6726037403911867e-23,16.0,16.0
53,32,-0.0015413420230810748,-0.04960644536536887,1.502437787384642e-275,2.3280181525090594e-19,16.0,16.0
54,17,-0.0015149644947722296,-0.049100312840809235,1.46579296330209e-278,2.271237221960058e-22,16.0,16.0
54,22,-0.0002783176262118684,-0.050639827557662144,1.4230999643709613e-281,2.610257981599698e-19,16.0,16.0
55,5,-0.04896475201364018,0.0006063769941388513,1.374975810986436e-284,2.521988388019032e-22,16.0,16.0
55,8,-0.0006041602800977537,-0.05042669638959345,1.324639509620844e-287,2.6941947571211336e-19,16.0,16.0
56,10,-0.0006990130308466623,-0.04802581764204113,1.2639689977298129e-290,2.5707965239705476e-22,16.0,16.0
56,17,-0.047911742533871385,0.00047219293133783863,1.1980748793647516e-293,4.022151125441624e-21,16.0,16.0
57,4,-0.0007516204592601949,-0.04859203319828642,1.131326609409586e-296,3.7980652742602686e-24,16.0,16.0
57,16,-0.0013806630181253455,-0.047465096049573566,1.0563273663955052e-299,1.9597151386396208e-19,16.0,16.0
58,10,-0.04672857726649859,-0.04805821371875614,9.771761021235015e-303,1.8128724686768e-22,16.0,16.0
58,15,-0.0008453854022658619,-0.046481071412401424,8.997938325262445e-306,2.1222626786700514e-19,16.0,16.0
59,11,-0.0009477566066368964,-0.04570244950170605,8.202313878999493e-309,1.9346059058067926e-22,16.0,16.0
59,14,-0.0004672618714355408,-0.04710247644885556,7.45664898091e-312,3.9528379830893166e-19,16.0,16.0
60,4,-0.0004523269759991649,-0.047512514467750094,6.75421103e-315,3.5804691875809028e-22,16.0,16.0
60,14,-0.0009131007513053898,-0.04533628081102105,6.063025e-318,1.749549915128828e-19,16.0,16.0
61,1,-0.04502870139880283,0.00014417280547339458,5.44e-321,1.5691030628958098e-22,16.0,16.0
61,6,-0.000715123833363249,-0.04524714000815816,5e-324,7.934026386752673e-19,16.0,16.0
62,15,-0.04560772605338031,0.0010779058532653057,0.0,6.990331618284293e-22,16.0,16.0
62,28,-0.04439282160203958,-0.0015770191909751392,0.0,2.0792548083709593e-21,16.0,16.0
63,5,-0.0008154970659568285,-0.044156276464829135,0.0,1.8033432856643185e-24,16.0,16.0
63,14,-0.04373651569815937,0.0006685537588041321,0.0,3.2390931666988428e-24,16.0,16.0
64,21,-0.04338640400099035,0.0002591797199681536,0.0,2.738033107944922e-27,16.0,16.0
64,34,-0.0007969764661973436,-0.042080960934703746,0.0,1.8280406827644938e-19,16.0,16.0
65,5,-0.0003725827864183993,-0.0431232382803715,0.0,1.5220988199537832e-22,16.0,16.0
65,14,-0.0011641750661194935,-0.0421315052738235,0.0,4.964830316237139e-19,16.0,16.0
66,3,-0.04131589834635021,6.008987121422416e-05,0.0,4.093017573155102e-22,16.0,16.0
66,7,-9.8860647093009e-05,-0.0430497425847899,0.0,2.8650881269154246e-19,16.0,16.0
67,6,-0.0004374957993972735,-0.04221540896495113,0.0,2.3426722215171094e-22,16.0,16.0
67,23,-0.0009546387471407474,-0.040226694178277525,0.0,3.869910657215269e-19,16.0,16.0
68,4,-0.000580322171440479,-0.04108432773009579,0.0,3.1108606569254574e-22,16.0,16.0
68,20,-0.0008380152095772973,-0.04009918254078075,0.0,1.520680606562663e-19,16.0,16.0
69,6,-0.0398346623218256,0.0003078556885314745,0.0,1.2011695154523405e-22,16.0,16.0
69,10,-0.0005994808027889784,-0.039970750458609976,0.0,1.8998570842651443e-19,16.0,16.0
70,1,-0.00010373168732613329,-0.04011495164121604,0.0,1.4947734730646297e-22,16.0,16.0
70,13,-0.0011447903137605116,-0.0386634995997543,0.0,3.51246872796757e-19,16.0,16.0
71,9,0.7351792226352897,-0.8140435760376016,0.0,2.718629046414528e-22,18.0,18.0
71,26,-0.00011914580897509146,-0.039536923494078474,0.0,2.1489110062958948e-19,18.0,18.0
72,3,-0.00040943053696144966,-0.03959612110161686,0.0,1.6378894865060173e-22,18.0,18.0
72,4,-0.038200359118294044,8.915915512680992e-05,0.0,3.106887235759761e-20,18.0,18.0
73,18,-0.039488755268358565,-0.0010623732364546461,0.0,2.3342503649584982e-23,18.0,18.0
73,22,-0.0005487550663406249,-0.039216364744747684,0.0,1.6894706218857543e-19,18.0,18.0
74,4,-0.00027897429885717656,-0.03860781280083563,0.0,1.2617405689960823e-22,18.0,18.0
74,16,-0.0011641875631395386,-0.03735637272333309,0.0,1.9721975186684539e-19,18.0,18.0
75,7,-0.0006151909822391427,-0.03740715679427791,0.0,1.452280941582072e-22,18.0,18.0
75,9,-0.00013066083353204506,-0.03784450642546011,0.0,7.614396800297877e-19,18.0,18.0
76,3,-0.0004099507135733338,-0.037261070348541966,0.0,5.586498019294114e-22,18.0,18.0
76,13,-0.037693260616010374,0.0012492176290751144,0.0,3.698156473914855e-20,18.0,18.0
77,2,-0.03665117088792757,0.0002610297657552511,0.0,2.689568344665349e-23,18.0,18.0
77,10,-0.0005049454448613832,-0.03795040653009105,0.0,1.5915074171048008e-19,18.0,18.0
78,17,-0.00047331029400257885,-0.03620453527724928,0.0,1.136791012217715e-22,18.0,18.0
78,32,-0.03589273326991998,-0.03570159059481403,0.0,1.6866525081795675e-19,18.0,18.0
79,3,-0.0002507548053746129,-0.03589266286173379,0.0,1.1894587504792436e-22,18.0,18.0
79,12,-0.0007319388273960292,-0.03720383513489748,0.0,2.500894652129773e-19,18.0,18.0
80,1,-0.00012477260627604574,-0.0356663666304499,0.0,1.7513267872057233e-22,18.0,18.0
80,3,-0.03524336912053194,-0.0008456448954409701,0.0,9.162766130349426e-20,18.0,18.0
81,14,-0.00046062900502675353,-0.03561971840118548,0.0,6.345405907444201e-23,18.0,18.0
81,21,-0.03489393279064502,0.0004100731439143403,0.0,3.441126017719272e-25,18.0,18.0
82,4,-0.03473851008812057,0.00035054867255580733,0.0,2.365035063724585e-28,18.0,18.0
82,14,-0.0002544876623766793,-0.03543847958247307,0.0,1.510883830582672e-19,18.0,18.0
83,6,-0.0006022323761038483,-0.03470317945999838,0.0,1.0271134130405657e-22,18.0,18.0
83,22,-0.03478111681660405,0.0008873110774148435,0.0,7.793214668116697e-21,18.0,18.0
84,2,-0.00020421590798476056,-0.034496107679788744,0.0,5.23385807126709e-24,18.0,18.0
84,8,-0.033904092643104754,0.00043606567080524243,0.0,3.9397639519802595e-24,18.0,18.0
85,6,-0.03400017810333658,0.000666755034067897,0.0,2.6247594616790535e-27,18.0,18.0
85,13,-0.03350569281486972,0.00032708974917391325,0.0,1.9247782674369798e-25,18.0,18.0
86,10,-0.00034781998145935603,-0.033412883241559894,0.0,1.2679698731468904e-28,18.0,18.0
86,18,-0.03339959482654767,0.0006120714299401837,0.0,8.647242194868394e-25,18.0,18.0
87,2,-0.0002922721735594827,-0.03371664521618223,0.0,5.659189918107588e-28,18.0,18.0
87,7,-0.0003155610654407681,-0.03350954176202152,0.0,1.3677664106116113e-19,18.0,18.0
88,2,-0.03270483236225913,0.00010950656237152776,0.0,8.910530362290627e-23,18.0,18.0
88,8,-0.0328014487294934,0.00033383333312748123,0.0,2.5036260209377403e-20,18.0,18.0
89,5,-0.0004320205155160355,-0.03317445580056701,0.0,1.619421747048991e-23,18.0,18.0
89,6,-0.032331833297832235,-1.0510901467109559e-05,0.0,3.188781500263485e-26,18.0,18.0
90,17,-0.0007158778252065542,-0.032688356847400665,0.0,2.0388628518308727e-29,18.0,18.0
90,27,-0.0002470370011589425,-0.03218195128234143,0.0,4.735897345075739e-19,18.0,18.0
91,5,-0.0005725447987578426,-0.03378811951669274,0.0,2.999301675158796e-22,18.0,18.0
91,23,-0.0009212797256617081,-0.03176072092094757,0.0,1.3280045684607196e-19,18.0,18.0
92,11,-0.03182276665777433,-0.031277847910104496,0.0,8.258734878487063e-23,18.0,18.0
92,13,-0.00012033861950252179,-0.03196872644359702,0.0,2.387473708715291e-19,18.0,18.0
93,8,-0.0005283452758570558,-0.03138916151979843,0.0,1.4755708953740984e-22,18.0,18.0
93,10,-7.51860237840888e-05,-0.03163747873143131,0.0,2.2180850497801607e-19,18.0,18.0
94,7,-0.03102856420015966,0.00027766520522713755,0.0,1.3632975106208733e-22,18.0,18.0
94,12,-0.00034802782518686707,-0.031251720794470236,0.0,1.7001269090777365e-19,18.0,18.0
95,5,-0.000616715377484014,-0.031128899708760187,0.0,1.0385625589967847e-22,18.0,18.0
95,6,-0.030627603424004692,8.319218158329979e-05,0.0,7.848744392940972e-21,18.0,18.0
96,6,-0.0007170177444550033,-0.030424788852667133,0.0,4.7741754214969414e-24,18.0,18.0
96,17,-0.0009735580843806203,-0.03153405755493606,0.0,1.0743939964065477e-19,18.0,18.0
97,11,-0.03076674394611766,0.0007352267698635684,0.0,6.44894355586163e-23,18.0,18.0
97,16,-0.0005399736509174133,-0.030406481068852687,0.0,2.1430294212006096e-19,18.0,18.0
98,2,-0.00019787814520699686,-0.031244958907436414,0.0,1.2809500425586428e-22,18.0,18.0
98,9,-0.000330089463133075,-0.03032833161787672,0.0,1.6869826934709872e-19,18.0,18.0
99,9,-0.0004292137309472527,-0.030118395905170542,0.0,9.9880562076435e-23,18.0,18.0
99,16,-0.00011279752549135278,-0.030704848701105857,0.0,1.268284189632609e-19,18.0,18.0
100,5,-0.029494319005309418,-0.00014928186647867892,0.0,7.45610928649388e-23,18.0,18.0
100,16,-0.0005679889070260538,-0.030862076947099366,0.0,1.0547953531470646e-19,18.0,18.0
101,15,-0.0006378387996138999,-0.029108424898847563,0.0,6.1076743089002e-23,18.0,18.0
101,31,-0.0009527467720408788,-0.028772342436580712,0.0,1.642316620632549e-19,18.0,18.0
102,1,-0.0286922865272764,5.517554106319203e-06,0.0,9.416953099957276e-23,18.0,18.0
102,13,-0.00044225185821556085,-0.028810682478836933,0.0,1.9110013718439124e-19,18.0,18.0
103,16,-0.028520175585274306,-0.028501974710986908,0.0,1.0784432121015308e-22,18.0,18.0
103,27,-0.0006994186877835677,-0.02795082858926012,0.0,3.329308880412089e-19,18.0,18.0
104,6,-0.0003438890133240657,-0.028233299876572724,0.0,1.860988753723918e-22,18.0,18.0
104,17,-0.0006955301616022752,-0.027730971754267794,0.0,2.2695721717151775e-19,18.0,18.0
105,10,-0.0004704777061367218,-0.028101583068252667,0.0,1.2539072771907058e-22,18.0,18.0
105,15,-0.027597920549836605,-0.0001595023808756932,0.0,2.2785432654706556e-21,18.0,18.0
106,8,-0.0005558445308170299,-0.027842131110667388,0.0,1.2498865965280612e-24,18.0,18.0
106,16,-0.0005142270515912212,-0.027960851631563435,0.0,1.1336452271820997e-19,18.0,18.0
107,5,-0.027462294811369796,0.0002136700408452017,0.0,6.174538274412308e-23,18.0,18.0
107,10,-0.00043925598037452667,-0.02873056443288541,0.0,9.037328199336759e-20,18.0,18.0
108,7,-0.00044863041334745944,-0.02729484227610072,0.0,4.8903291121952156e-23,18.0,18.0
108,9,-0.027175142654547305,0.00013311915579625134,0.0,3.694179715889556e-21,18.0,18.0
109,4,-0.02735668583024231,0.00037338376794524887,0.0,1.9925456935758123e-24,18.0,18.0
109,7,-8.141711704593751e-05,-0.028238463960682633,0.0,1.3097416785528327e-19,18.0,18.0
110,16,-0.026927794876048777,-0.027582304413113868,0.0,6.992747883357355e-23,18.0,18.0
110,22,-0.027049872981766403,0.00041096393477909184,0.0,8.193665605191447e-22,18.0,18.0
111,9,-0.027433097253318255,-0.00022336804310443551,0.0,4.339865256986995e-25,18.0,18.0
111,10,-6.506334544103465e-05,-0.026951049421745584,0.0,1.4142208442229937e-20,18.0,18.0
112,17,-0.0003988925666875338,-0.026699928828734048,0.0,7.419836538420744e-24,18.0,18.0
112,21,-0.0003257926751726992,-0.026467533785015637,0.0,2.768149973200516e-19,18.0,18.0
113,10,-0.0004946788670763039,-0.02621058556326553,0.0,1.4417447777086022e-22,18.0,18.0
113,19,-0.02615622435286452,0.0002222143661199195,0.0,2.8363795977189926e-21,18.0,18.0
114,9,-0.0004405876359569064,-0.026298320655471254,0.0,1.4635601639416887e-24,18.0,18.0
114,15,-0.02597083745800199,0.00023691826649405235,0.0,1.5516066524874576e-25,18.0,18.0
115,11,-0.0004335934574786487,-0.025704663093165946,0.0,7.936606918094413e-29,18.0,18.0
115,15,-0.02583840660133995,-0.026070631543637788,0.0,1.4059104346771717e-19,18.0,18.0
116,11,-0.0004770586257084899,-0.027048191130940192,0.0,7.136601191254679e-23,18.0,18.0
116,15,-0.02569368653096612,0.0003504619870164502,0.0,1.9589350356277316e-21,18.0,18.0
117,5,-0.000445209512661254,-0.025819035343847458,0.0,9.898610589326588e-25,18.0,18.0
117,14,-0.0006724379446728476,-0.02519505984952317,0.0,8.868458324941236e-20,18.0,18.0
118,13,-0.025289199396183414,-0.0253408941076047,0.0,4.432013155892672e-23,18.0,18.0
118,24,-0.025282308238479007,-0.001008500145600953,0.0,1.2050634602585812e-21,18.0,18.0
119,11,-0.025444889575529834,0.0006197858720645645,0.0,5.956813940971731e-25,18.0,18.0
119,18,-0.000243623508354295,-0.02541866456052304,0.0,7.989896574942173e-20,18.0,18.0
120,9,-0.02479533893956062,0.00026092879337676837,0.0,3.918536819491012e-23,18.0,18.0
120,18,-0.00031045890349303755,-0.024770054792801147,0.0,1.1070540761940637e-19,18.0,18.0
121,3,-0.02462830073945154,0.00023772028421199784,0.0,5.397630795680467e-23,18.0,18.0
121,5,-0.024558455419316116,0.0001919719412570604,0.0,1.3529825851504145e-20,18.0,18.0
122,10,-0.00022223220470558356,-0.024766176087060953,0.0,6.558325667234195e-24,18.0,18.0
122,18,-0.0002878767923973324,-0.024884610041170298,0.0,9.26552704257186e-20,18.0,18.0
123,18,-0.024523275890363544,-0.024383409368066305,0.0,4.4353887231076403e-23,18.0,18.0
123,24,-0.02440951197953301,0.000511800758371013,0.0,7.529716356768519e-22,18.0,18.0
124,10,-0.0005940318314481543,-0.023731765759726447,0.0,3.57706240226533e-25,18.0,18.0
124,21,-0.00023756975133223794,-0.02435639333481218,0.0,1.0175183277802954e-19,18.0,18.0
125,9,-0.024063660430121602,0.0005226750357281236,0.0,4.788321542495508e-23,18.0,18.0
125,13,-0.00022438061419621707,-0.023886265446877324,0.0,1.1788750815642856e-19,18.0,18.0
126,2,-0.023647841943465128,0.000173364868823611,0.0,5.532027600020111e-23,18.0,18.0
126,3,-2.17557224288782e-05,-0.024015517897429412,0.0,3.40391010156131e-21,18.0,18.0
127,12,-0.023517691315893235,0.00015081595353617076,0.0,1.5876446369222529e-24,18.0,18.0
127,29,-0.00045554136858350227,-0.023688361335122157,0.0,7.103283160345747e-20,18.0,18.0
128,9,-0.00022118845221322255,-0.024163659246985717,0.0,3.2734023780395145e-23,18.0,18.0
128,14,-0.023354155341333668,0.0003544381699777151,0.0,1.8770726402407274e-21,18.0,18.0
129,2,-0.023052129498773243,7.417831954891343e-05,0.0,8.622290492607843e-25,18.0,18.0
129,8,-0.0004758721229371489,-0.023361765109570266,0.0,1.252441333633311e-19,18.0,18.0
130,15,-0.0007673517196083665,-0.02251403489365178,0.0,5.698095239460014e-23,18.0,18.0
130,23,-0.00045237348366163104,-0.023215664222647803,0.0,1.604208290775855e-19,18.0,18.0
131,7,-0.02307894177183842,0.00047448264951293327,0.0,7.249020744581361e-23,18.0,18.0
131,9,-0.0001331357083127117,-0.023279254394856244,0.0,1.9555059147887867e-19,18.0,18.0
132,6,-0.0002015270373651021,-0.023214790233467515,0.0,8.804619157085937e-23,18.0,18.0
132,9,-0.0225743412248124,8.179791668702261e-05,0.0,5.691422635072128e-21,18.0,18.0
133,8,-6.968060627081466e-05,-0.02280621324528441,0.0,2.5499205354265804e-24,18.0,18.0
133,14,-0.02263035009139985,0.0002787522836020171,0.0,3.062629454020896e-25,18.0,18.0
134,16,-0.000960705290538918,-0.021735574158834457,0.0,1.3587530851911695e-28,18.0,18.0
134,25,-0.0005593890624096834,-0.02209150810095488,0.0,8.758422063618242e-20,18.0,18.0
135,7,-0.00032727644062760714,-0.022163012836968792,0.0,3.8583357108450405e-23,18.0,18.0
135,14,-0.02232448878404033,0.00035589401492412275,0.0,2.94613435291366e-21,18.0,18.0
