episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
822,9,-55.737621025079186,0.0,21790.000868055555,31253.828559027777,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
823,7,-0.78383413522118,-71.67309392412952,19508.42843191964,30847.153180803572,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
824,9,-56.017127256311866,0.0,21740.40011935764,35524.382161458336,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
825,13,-38.61886010130814,0.0,20895.064978966348,33939.45237379808,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
826,13,-38.56126664409678,-0.008500739674349892,19236.306114783652,32589.80408653846,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
827,5,0.0,-100.30600013335061,17877.61875,34398.303515625,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
828,6,0.0,-83.79916104258363,17651.84326171875,31921.809733072918,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
829,16,-0.08662976579692248,-31.368186817424135,19151.928924560547,31739.944946289062,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
830,9,-55.900606587976085,0.0,19420.676432291668,29229.561414930555,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
831,13,-38.62965431420886,-38.675653596750585,29139.124173677883,35113.50180288462,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
832,17,0.0,-29.52898910301695,18536.79460592831,33888.33656939338,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
833,8,-62.85282851933979,0.0,27801.76171875,32293.30908203125,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
834,4,-125.833663874012,0.0,17945.172607421875,35042.268310546875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
835,3,0.0,-167.083031528375,25457.723958333332,43880.71875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
836,6,0.0,-83.6964522224153,20145.658040364582,28639.98974609375,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
837,7,-71.68759946043224,-0.07521298144512982,17198.15597098214,30006.766462053572,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
838,8,-62.730783220719744,0.0,22578.453125,28150.598388671875,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
839,22,-0.014741069590718171,-22.815709076051522,20561.022061434658,29980.908602627842,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
840,12,-42.06713327899599,0.0,17989.556803385418,27296.781575520832,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
841,13,-39.10491380381793,-0.03197961047346222,20469.788536658652,29850.42536808894,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
842,6,-83.61103983335684,0.0,28264.285807291668,38300.908854166664,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
843,15,0.0,-33.40728117897401,23532.899283854167,31685.492057291667,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
844,17,0.0,-29.536282364942924,17519.93278952206,29569.387465533087,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
845,8,-0.6332039772496123,-62.78416582519295,21975.115295410156,28998.916748046875,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
846,11,-46.08037734682006,0.0,17723.126598011364,29322.01740056818,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
847,16,0.0,-31.332627773832087,22023.315490722656,34749.07373046875,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
848,14,-35.86648892788522,-0.045535637856275936,23158.359793526786,41057.900111607145,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
849,21,0.0,-23.871998553342518,21198.39757719494,37047.78208705357,21.0,21.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
850,7,0.0,-72.09508273113731,24479.89481026786,33436.695591517855,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
851,17,0.0,-29.501728882784032,20819.659294577206,35780.98540900735,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
852,15,0.0,-33.431442928050664,23576.342057291666,34873.86236979167,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
853,16,0.0,-31.376652101111734,18014.65087890625,31765.09814453125,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
854,4,0.0,-125.68259305314282,24723.38037109375,31603.19189453125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
855,11,-45.5960238280562,-0.09618024974116467,16394.558860085228,34660.556640625,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
856,5,-100.3947053413959,0.0,24435.0591796875,30453.96796875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
857,38,0.0,-13.221789767351558,22436.360377261513,32443.256668893915,39.0,39.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
858,20,0.0,-25.121153852835853,19471.50341796875,30509.205517578124,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
859,17,0.0,-29.519439317275964,21246.73552389706,34073.664522058825,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
860,22,-0.11218116057329414,-22.77279145691485,21839.09650213068,39183.075017755684,22.0,22.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
861,13,-38.62625313013989,0.0,24629.963641826922,35315.80408653846,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
862,15,-0.060326561429693504,-33.42099096564486,20603.222265625,35363.5859375,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
863,8,-62.76269728479752,0.0,21895.73193359375,22853.718139648438,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
864,7,0.0,-72.23753457705291,23461.676618303572,24837.653180803572,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
865,3,-167.51936741410026,0.0,24469.805989583332,39618.151692708336,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
866,7,-71.82838779064097,0.0,23339.53543526786,33423.321986607145,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
867,2,0.0,-250.8352935963521,16520.43359375,36340.734375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
868,9,-55.70638359790067,0.0,22948.4453125,31581.290147569445,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
869,62,-8.251842107778442,-0.01760661029258653,23675.216166834678,33614.26885395665,62.0,62.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
870,26,-19.412984934581758,0.0,24131.11083984375,36642.267127403844,26.0,26.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
871,11,0.0,-46.20267654200955,17599.423384232956,33129.25168678977,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
872,20,-25.116176065985794,0.0,17219.75603027344,31008.285546875,20.0,20.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
873,11,-45.56322335039895,0.0,24275.978959517044,33193.43874289773,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
874,3,-167.19355052550893,0.0,19325.503255208332,28576.98046875,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
875,16,-31.324276657235476,-0.0967226821561442,21418.192932128906,27927.095092773438,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
876,11,-45.63936093258764,-0.017891413608069694,22165.380770596592,33213.257279829544,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
877,15,0.0,-33.43432993259534,22350.043489583335,34627.16875,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
878,13,-38.59041090020504,0.0,18968.574368990383,29864.201322115383,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
879,10,-50.20437014267732,-0.06409169863759445,19275.747509765624,42542.880859375,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
880,17,-29.470936787485492,0.0,22987.751723345587,37139.79423253676,18.0,18.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
881,5,-100.20359185445014,0.0,27544.31875,36648.098046875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
882,14,-35.79246110073252,-0.3685633460531342,24818.24930245536,29740.606584821428,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
883,5,-100.34959226007672,-0.24450425746887583,23338.871875,32926.13671875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
884,3,-167.21608604053918,0.0,28150.637369791668,34603.022786458336,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
885,7,-71.6940680014377,0.0,19805.857073102678,42736.62555803572,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
886,9,-55.79244091479719,-0.026382639008395437,24068.951605902777,41345.42947048611,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
887,10,0.0,-50.2194126360415,21575.12578125,32473.9708984375,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
888,15,-0.0032453861631245307,-33.48185708311498,25611.0673828125,34469.063151041664,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
889,3,-167.4845972711744,0.0,22329.318684895832,30903.813802083332,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
890,5,-100.20308001374408,0.0,20268.4546875,31264.626171875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
891,19,-26.426541184845984,0.0,24031.917763157893,29644.020867598683,19.0,19.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
892,6,-83.60579475961501,0.0,18773.033854166668,30321.0283203125,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
893,6,-83.64346332742825,0.0,22687.349934895832,36189.174153645836,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
894,15,-0.00012268434689910457,-33.42515003515778,20057.103287760416,36809.895768229166,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
895,3,-167.13967091941097,0.0,14900.8154296875,46064.779947916664,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
896,1,-501.0978236873562,-0.2613747970518332,10347.978515625,34473.42578125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
897,14,-0.01247601147202515,-35.876416434579575,21434.69363839286,38039.79938616072,14.0,14.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
898,13,0.0,-38.55071347166663,21992.678260216348,32761.05145733173,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
899,3,-0.18355038187487516,-167.54221155043743,35646.1953125,42249.352864583336,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
900,10,-50.1599867507178,0.0,23394.914697265624,41023.296875,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
901,3,-167.2941958894343,0.0,36913.724609375,23235.8603515625,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
902,7,-71.75282153016767,0.0,18128.057756696428,42256.65959821428,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
903,6,-83.7469044929599,0.0,24038.0849609375,33568.3115234375,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
904,15,-33.4198456338753,-0.05355419342949341,22015.8392578125,35109.93203125,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
905,7,-71.66172831974767,0.0,13402.93080357143,36105.88783482143,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
906,7,-0.10358313083776453,-71.57657369835003,22178.5703125,38326.160435267855,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
907,2,-251.0532146494222,0.0,20431.3935546875,37852.740234375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
908,4,0.0,-125.25856109064456,23388.1044921875,40456.125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
909,17,-29.51376986930285,0.0,18094.292365579044,34694.67681525735,17.0,17.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
910,3,-167.1629018564482,0.0,13849.32421875,30446.799479166668,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
911,9,-55.78262862832905,0.0,25791.000162760418,34080.29123263889,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
912,7,0.0,-71.57791836578038,25705.767717633928,40664.98939732143,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
913,3,-167.26779263065293,0.0,28929.173177083332,28106.528645833332,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
914,11,-45.6263252594504,0.0,20831.868607954544,29675.788352272728,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
915,1,-501.03488984479714,0.0,35713.48046875,26544.408203125,1.0,1.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
916,11,-45.64256126569517,0.0,25727.0888671875,35212.868607954544,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
917,8,-62.71522754638501,0.0,28117.4248046875,32241.234130859375,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
918,3,0.0,-167.22294810558586,23096.255859375,22090.616536458332,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
919,2,-250.94104941931622,0.0,28664.40087890625,35899.5029296875,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
920,15,-33.48667681618459,-0.32667243762338655,23492.74609375,32410.36875,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
921,5,0.0,-100.30359394992823,21091.766796875,44421.98046875,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
922,10,-50.21069801857829,0.0,20818.90537109375,32099.3130859375,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
923,4,-125.54203396524123,0.0,27205.3994140625,20877.9619140625,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
924,6,-83.62472150513598,0.0,22070.288248697918,28643.651041666668,6.0,6.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
925,4,-125.25703349142474,0.0,25765.1552734375,39600.828125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
926,10,-50.120491570941155,0.0,29866.9888671875,30435.96240234375,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
927,8,-62.676822519988846,-0.04140370383946601,25626.781494140625,39518.156982421875,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
928,7,-71.8966794373454,-0.15709166519863332,25187.647321428572,41685.00697544643,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
929,4,0.0,-125.4975001826066,26253.52392578125,33057.26953125,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
930,4,-125.27819647980003,0.0,26886.84375,35904.40771484375,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
931,16,-31.349979271421606,0.0,25831.858520507812,34819.06463623047,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
932,4,-125.25405282697864,-0.01840286857004103,28376.62158203125,42995.315185546875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
933,4,-125.2537062548489,0.0,20201.930908203125,33534.79833984375,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
934,10,-50.105613024581814,0.0,22689.09677734375,28275.351953125,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
935,4,-125.55305054065725,0.0,16148.72607421875,51300.5947265625,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
936,7,0.0,-71.67860862664222,26805.45145089286,41355.162388392855,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
937,2,-250.766283603951,0.0,19012.03515625,37556.333984375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
938,12,-41.752040519562584,-0.13182111010463884,23402.448323567707,33074.68562825521,12.0,12.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
939,16,-31.379960222017893,0.0,19058.539581298828,34564.773498535156,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
940,15,-33.46386015462486,-0.0041638413622338,20116.691276041667,33467.96432291667,15.0,15.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
941,5,-100.32844182319201,-100.37334243379357,16765.303515625,34460.180078125,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
942,13,-38.62982719200097,0.0,20537.88067157452,35708.61703725962,13.0,13.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
943,5,-100.2040309354585,0.0,20619.083984375,23290.066015625,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
944,7,-71.60369460608733,0.0,26522.828125,33207.67689732143,8.0,8.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
945,4,0.0,-125.51678545247294,22309.4814453125,30718.85302734375,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
946,3,-167.0008100017681,0.0,33420.938802083336,35393.663411458336,3.0,3.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
947,7,-71.71430649943717,0.0,25704.5595703125,32442.44140625,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
948,5,-100.28907487195,0.0,21433.205078125,32026.468359375,5.0,5.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
949,2,-251.07272774271522,0.0,29186.341796875,24372.140625,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
950,4,-125.31265900058187,0.0,20326.740966796875,32171.18310546875,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
951,11,-45.545945925750566,0.0,21053.200284090908,28397.394264914772,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
952,4,-125.65871749545104,0.0,22237.57421875,36930.04541015625,4.0,4.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
953,16,-31.354928886816012,0.0,20189.97296142578,36189.86669921875,16.0,16.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
954,11,-45.54828596408263,-45.72773604562,20769.38068181818,32695.750710227272,11.0,11.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
955,2,-250.59736154811526,-0.3041317899176693,22619.7021484375,25971.021484375,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
956,9,-55.76868991432294,0.0,24537.320421006945,33160.432725694445,9.0,9.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
957,10,-50.32162084890645,0.0,19568.667578125,29476.823046875,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
958,7,-71.70883429105372,0.0,26621.04910714286,26800.98214285714,7.0,7.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
959,10,-50.23216402697107,-0.058569749674680205,21865.25341796875,39991.85546875,10.0,10.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
