episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1
29,8,-6.5683995760407194,-2.527495503647001,0.07529602566966534,-0.06312698920847383,0.0,0.0
30,2,-3.3775227067754243,-27.30658124030006,0.08337336881895335,0.5786321813646074,0.0,0.0
31,3,-1.3012457485007325,-27.07691398901429,0.11417721771670797,0.9007354355416289,0.0,0.0
32,6,-0.3800153625355578,-12.851863698346131,0.10817195515182972,0.07612392033721416,0.0,0.0
33,6,-8.568545095084657,-1.970101415062291,0.1116644017535839,-0.06555280537758305,0.0,0.0
34,2,-29.550963847854725,-0.7183594072187488,0.23373047211790654,-0.12156943176007368,0.0,0.0
35,6,-13.475323543226017,0.09710300071377119,0.15733126559289903,-0.11871495363699362,0.0,0.0
36,1,-63.84472272812016,0.46650218560791523,0.3427867899584156,-0.30265861416562106,0.0,0.0
37,4,-16.19421194691058,-13.371528710052276,0.2189618825992334,0.3407110849586539,0.0,0.0
38,9,-1.922788824370866,-7.1311955563524645,0.0860823010774773,0.11160983642568627,0.0,0.0
39,5,-0.6241342625329173,-11.51538857161717,0.1505202160950892,0.013266255514938697,0.0,0.0
40,6,-8.71000582179238,-1.6465813172326325,0.1626470143779188,-0.13287875708900165,0.0,0.0
41,7,-1.3750362663877163,-7.486297922822712,0.08700598575127902,0.08098617369227464,0.0,0.0
42,6,-0.37024548444303834,-9.689545904476411,0.09135642057641909,0.010519240095756712,0.0,0.0
43,5,-0.2238524797586548,-11.99710764700211,0.09197816607525289,0.13500919608594897,0.0,0.0
44,6,-0.19874366166107413,-10.469929852876588,0.10352011177757155,0.05653905223733254,0.0,0.0
45,10,-0.12672008065128793,-6.11370520687894,0.06661232885802854,0.017449008201786742,0.0,0.0
46,3,-0.3390330245919187,-18.799326974001684,0.16990328559017012,0.19358949002406253,0.0,0.0
47,4,-0.1753225760633665,-17.446133387805762,0.08770202637138716,0.2643907878407139,0.0,0.0
48,7,-0.20510560888353124,-9.621477067641985,0.10111229277490419,0.09632995072729188,0.0,0.0
49,6,-0.11846461687478464,-10.103700869976722,0.05770000954793133,0.16020256919774237,0.0,0.0
50,6,-0.25927205376254053,-10.113802813343806,0.14031377307943108,0.060133246300043096,0.0,0.0
51,7,-7.332036536982598,-1.2926884440325936,0.09761706919326206,-0.06597782107745778,0.0,0.0
52,6,-1.2816431614276036,-8.755531246539752,0.04508214604356559,0.15121296067296178,0.0,0.0
53,2,-0.823738127488907,-30.0945581230694,0.1446152697921786,0.3006536038200365,0.0,0.0
54,2,-0.5649708159606528,-40.888046240091406,0.17466051551588288,0.40901628637885673,0.0,0.0
55,6,-0.3680375313500692,-15.254085988685015,0.17851892386637588,0.10894677116656741,0.0,0.0
56,1,-0.5485811547270136,-67.00139747979614,0.26721498006991645,1.1263827144252658,0.0,0.0
57,1,-50.7086647571274,-66.84131387739575,0.427298582470311,1.1263827144252658,0.0,0.0
58,4,-12.790372650385056,-29.688741558763127,0.16208108890431663,0.5657998926414516,0.0,0.0
59,4,-3.246453992795371,-20.313916050616534,0.06853091518496117,0.27912283784827396,0.0,0.0
60,1,-3.6048638916716826,-72.02361603517313,0.24737706389193947,1.1801462340102717,0.0,0.0
61,6,-0.7444982672103598,-20.362755531582952,0.11217793868870944,0.29312565942919794,0.0,0.0
62,2,-25.686995551493528,-9.866631347903127,0.2129385565992524,-0.01133400091885077,0.0,0.0
63,8,-3.5134434275121027,-7.697142603324307,0.17721539223736357,0.17953624356768874,0.0,0.0
64,5,-10.746032644424236,-1.4960845617430452,0.05956200315977034,0.016682214504018935,0.0,0.0
65,5,-2.4406596183680795,-10.3977798059292,0.15692455860902926,0.10167076602497989,0.0,0.0
66,7,-7.668030733135936,-1.3088891846208177,0.11762807345981328,-0.06677325599268998,0.0,0.0
67,4,-2.196901924652816,-12.963029030656703,0.18975676830798913,-0.00509227535688031,0.0,0.0
68,3,-1.0045412366968909,-21.207129971357297,0.22661466066700955,0.031035041684473547,0.0,0.0
69,9,-0.19261906271469378,-8.085980989650082,0.06832584775381814,0.07668383601221888,0.0,0.0
70,2,-0.3501813001665407,-29.57077070009398,0.1600139217395597,0.4321274133145147,0.0,0.0
71,6,-0.24280412556060785,-13.382336135075477,0.12737794318900778,0.09589112737366823,0.0,0.0
72,10,-0.196068667277714,-6.271414401639724,0.10319428432524294,-0.07174265197794423,0.0,0.0
73,3,-16.80034352418866,-2.0221508321171524,0.0755137174245596,-0.051119229772591805,0.0,0.0
74,2,-8.608289992487533,-26.501081153036342,0.17663479604014432,0.07595088203811383,0.0,0.0
75,2,-4.495072517860077,-39.0347413792218,0.18244417269554025,0.53466136711704,0.0,0.0
76,1,-4.582633895849388,-89.95359722018986,0.27000555068485155,0.53466136711704,0.0,0.0
77,2,-2.4575760945725427,-71.13719387580356,0.24572250518012373,0.690798242670024,0.0,0.0
78,7,-0.4941315714176372,-17.40997637849114,0.11233917795713376,0.111557314977483,0.0,0.0
79,2,-0.3706711737700464,-34.41692980284001,0.11644220970105773,0.5596389203240439,0.0,0.0
80,2,-25.31373530521494,-17.080065183090085,0.12373073405867244,0.2169293710402475,0.0,0.0
81,5,-15.372809161213826,-4.7004909157675865,0.1804817645418792,0.6863293814275597,0.0,0.0
82,7,-2.4688727579025356,-7.704583475687416,0.17284579940023898,-0.01756128071959276,0.0,0.0
83,2,-1.3087655866250902,-29.823748343253676,0.12281237458239791,0.5911042392304848,0.0,0.0
84,1,-51.71001495037206,-30.098737698852407,0.32286442551604777,1.066145645762864,0.0,0.0
85,3,-34.05749318182138,-9.87875770125344,0.2000843334355923,0.2936898751538369,0.0,0.0
86,4,-8.906148748450383,-14.9590425639725,0.2738386217246489,0.03467040141385838,0.0,0.0
87,1,-59.199504713866084,-14.665686598556801,0.4216470391243018,-0.11087714660218811,0.0,0.0
88,2,-29.781960862261865,-32.852648635426746,0.33246187690038903,0.05795396103068802,0.0,0.0
89,4,-7.599135855142586,-21.067051600081314,0.17091595320370595,0.15228930897403767,0.0,0.0
90,2,-4.045861771467717,-35.9492345622705,0.20727694628993304,0.48750427857430184,0.0,0.0
91,3,-1.511410918160241,-29.279542288278076,0.16675167812283576,0.3575018827575871,0.0,0.0
92,10,-0.2797167987377457,-7.926547870620436,0.08441981237078808,-0.0059511959820804676,0.0,0.0
93,5,-0.27350045942457485,-11.62727629265126,0.13780944324974495,-0.058963712315885285,0.0,0.0
94,3,-17.04087705497432,-3.592715195717625,0.21544317194777737,-0.1331914484068947,0.0,0.0
95,3,-22.46542672602668,-1.0791040242039662,0.14265430423652012,-0.09202494358361259,0.0,0.0
96,5,95.47314813732609,-110.60539010848488,-99.95534164662782,0.2162306670567927,1.0,1.0
97,7,13.583353980796128,-23.08063824108593,-14.252675123196479,0.16088284607745382,1.0,1.0
98,8,-4.838765191617122,-9.04003228350778,-1.6286375839589347,-0.06398984617002482,1.0,1.0
99,6,-9.44402233578621,-1.2024439100679405,-0.10572176784037973,-0.14917528205891775,1.0,1.0
100,6,-1.7419099744887359,-9.312606120276069,0.07376357105562914,0.3400456038173592,1.0,1.0
